landbase,discount_rate,flow_policy,period,projected_mcf,realized_mcf
14,0.04,NDY,11,11206.831168104065,9825.421419839055
14,0.04,NDY,12,11206.831168104061,9663.306115807422
14,0.04,NDY,13,11206.831168104063,9508.144427808187
14,0.04,NDY,14,11206.831168104061,9442.675517135563
14,0.04,NDY,15,11206.831168104061,9213.82607213538
14,0.04,-10%,1,15874.430211623552,15874.430211623552
14,0.04,-10%,2,14286.987190461197,14157.853028930069
14,0.04,-10%,3,12858.288471415077,12668.504287906448
14,0.04,-10%,4,11572.459624273566,10337.293566053233
14,0.04,-10%,5,10415.213661846215,9302.077848290593
14,0.04,-10%,6,9373.692295661594,8371.870062958002
14,0.04,-10%,7,8436.323066095434,8436.323063055499
14,0.04,-10%,8,9439.225531002165,9390.231513833001
14,0.04,-10%,9,12086.032112800036,12085.40862414047
14,0.04,-10%,10,10877.42890152003,10604.772729504977
14,0.04,-10%,11,9789.686011368029,9544.295455889738
14,0.04,-10%,12,8810.717410231226,8589.865908211501
14,0.04,-10%,13,8416.195509907158,8376.945132604002
14,0.04,-10%,14,7574.575958916442,7702.226809935501
14,0.04,-10%,15,8249.383161883901,8436.980956042999
14,0.04,-20%,1,19224.93528964774,19224.93528964774
14,0.04,-20%,2,15379.94823171819,14897.69861695779
14,0.04,-20%,3,12303.958585374556,11841.534902893058
14,0.04,-20%,4,9843.166868299646,9429.212496726701
14,0.04,-20%,5,7874.533494639717,7542.82921135896
14,0.04,-20%,6,6299.626795711773,6034.263367654
14,0.04,-20%,7,7127.9784255355,7127.9784255355
14,0.04,-20%,8,12521.164452124882,12521.164454729502
14,0.04,-20%,9,13915.34999529244,13681.217357136022
14,0.04,-20%,10,11132.279996233949,10787.70763061669
14,0.04,-20%,11,8905.823996987161,8630.166104952286
14,0.04,-20%,12,7124.659197589728,6904.132880403499
14,0.04,-20%,13,7432.994690824,7269.273915214
14,0.04,-20%,14,8797.0956030955,9453.578834980499
14,0.04,-20%,15,9172.095218480848,8926.806582584499
14,0.04,+/-10%,1,15874.112875197146,15874.112875197146
14,0.04,+/-10%,2,14286.701587677431,14147.082520266973
14,0.04,+/-10%,3,12858.03142890969,12656.575459504094
14,0.04,+/-10%,4,11572.228286018719,10330.522487846421
14,0.04,+/-10%,5,10415.00545741685,9294.374878550314
14,0.04,+/-10%,6,9373.504911675165,8364.937385309
14,0.04,+/-10%,7,8721.456091592498,8721.4560901105
14,0.04,+/-10%,8,9593.601700751751,9593.601695598001
14,0.04,+/-10%,9,10552.961870826923,10605.4282426355
14,0.04,+/-10%,10,11366.504413838655,11003.293861701775
14,0.04,+/-10%,11,10229.853972454792,9902.43655341953
14,0.04,+/-10%,12,9206.868575209312,8912.192897627501
14,0.04,+/-10%,13,8647.516138984342,8571.016947613643
14,0.04,+/-10%,14,7782.764525085907,7713.915251831045
14,0.04,+/-10%,15,7809.873966637252,8160.833262695907
14,0.04,+/-20%,1,19252.617098809973,19252.617098809973
14,0.04,+/-20%,2,15402.09367904798,14916.36226653972
14,0.04,+/-20%,3,12321.674943238384,11931.413320880907
14,0.04,+/-20%,4,9857.339954590705,8885.614414226913
14,0.04,+/-20%,5,7885.871963672565,7108.7649330893055
14,0.04,+/-20%,6,7180.131258130683,7180.1312635635
14,0.04,+/-20%,7,8616.157509756818,8616.1575111755
14,0.04,+/-20%,8,10339.389011708183,10339.3890102895
14,0.04,+/-20%,9,12407.266814049817,13177.4923654095
14,0.04,+/-20%,10,12154.629459435488,11269.333352712885
14,0.04,+/-20%,11,9723.703567548395,9015.46668091177
14,0.04,+/-20%,12,7778.962854038715,7212.373347088499
14,0.04,+/-20%,13,8649.63268568532,8856.04912362
14,0.04,+/-20%,14,7308.916518874183,7948.6396115155
14,0.04,+/-20%,15,8148.362922400863,7615.740541911699
14,0.06,NHF,1,36572.00440377866,36572.00440377866
14,0.06,NHF,2,5209.0779505165,5209.0779505165
14,0.06,NHF,3,6378.0262179655,6378.0262179655
14,0.06,NHF,4,4812.172014618499,4812.172014618499
14,0.06,NHF,5,6098.728814603499,6098.728814603499
14,0.06,NHF,6,5680.738441829,5680.738441829
14,0.06,NHF,7,12392.554386610498,12392.5543866105
14,0.06,NHF,8,14450.756569874,14450.756569874
14,0.06,NHF,9,15177.2097203665,15177.2097203665
14,0.06,NHF,10,6970.204506290501,6970.204506290501
14,0.06,NHF,11,6301.1139210335,6301.1139210335
14,0.06,NHF,12,4897.748880078499,4897.748880078499
14,0.06,NHF,13,12426.029562539,12426.029562539
14,0.06,NHF,14,5441.206440255501,5441.206440255501
14,0.06,NHF,15,13700.505624674002,13700.505624674
14,0.06,NDY,1,11104.895173929803,11104.895173929803
14,0.06,NDY,2,11104.895173929799,10943.372939058745
14,0.06,NDY,3,11104.895173929797,10739.237841904553
14,0.06,NDY,4,11104.895173929799,10657.947389264877
14,0.06,NDY,5,11104.895173929803,10535.064831574473
14,0.06,NDY,6,11104.895173929797,10448.981677229143
14,0.06,NDY,7,11104.895173929797,10124.721738343622
14,0.06,NDY,8,11104.895173929799,10112.79883717102
14,0.06,NDY,9,11104.895173929799,10068.769647732974
14,0.06,NDY,10,11104.895173929797,9910.621003667868
14,0.06,NDY,11,11104.8951739298,9818.618963648683
14,0.06,NDY,12,11104.8951739298,9751.02984789636
14,0.06,NDY,13,11104.895173929799,8722.193990758586
14,0.06,NDY,14,11104.895173929795,8722.1939884165
14,0.06,NDY,15,11104.895173929799,9428.757221252692
14,0.06,-10%,1,15745.686326282186,15745.686326282186
14,0.06,-10%,2,14171.117693653969,14150.686785337888
14,0.06,-10%,3,12754.00592428857,12728.788982733911
14,0.06,-10%,4,11478.605331859715,11147.648652732909
14,0.06,-10%,5,10330.744798673744,8396.087990878834
14,0.06,-10%,6,9297.670318806371,7556.479193541
14,0.06,-10%,7,8367.903286925733,7537.2405746755
14,0.06,-10%,8,8586.086554840002,8586.086554840002
14,0.06,-10%,9,13186.378410774661,13156.656436834
14,0.06,-10%,10,11867.740569697196,11791.618507097426
14,0.06,-10%,11,10680.966512727478,9461.986702633985
14,0.06,-10%,12,9612.869861454728,8515.788029544501
14,0.06,-10%,13,8651.58287530926,8050.9781864556135
14,0.06,-10%,14,7786.424587778333,7245.880363640501
14,0.06,-10%,15,8981.175336174407,9066.383749255
14,0.06,-20%,1,19613.048927820633,19613.048927820633
14,0.06,-20%,2,15690.439142256506,15683.825473238518
14,0.06,-20%,3,12552.351313805206,11581.859501759622
14,0.06,-20%,4,10041.881051044169,8783.086288816854
14,0.06,-20%,5,8033.504840835333,7026.4690348115
14,0.06,-20%,6,6426.803872668268,5680.738441829
14,0.06,-20%,7,6724.3201498555,6724.3201498555
14,0.06,-20%,8,13225.395530303638,13108.322770253
14,0.06,-20%,9,14168.890377087951,14195.8646604735
14,0.06,-20%,10,11335.11230167036,11302.445468827496
14,0.06,-20%,11,9068.08984133629,8043.653966692498
14,0.06,-20%,12,7254.471873069033,6434.9231750525
14,0.06,-20%,13,7486.668029139,7486.668029139
14,0.06,-20%,14,9200.7538787755,9083.6811213805
14,0.06,-20%,15,9225.75598276528,9320.228019043
14,0.06,+/-10%,1,15749.649811140676,15749.649811140676
14,0.06,+/-10%,2,14174.68483002661,14142.37566381885
14,0.06,+/-10%,3,12757.216347023948,12719.503018424133
14,0.06,+/-10%,4,11481.494712321555,11139.461061956143
14,0.06,+/-10%,5,10333.345241089399,8392.01136058331
14,0.06,+/-10%,6,9300.010716980458,7552.810220106
14,0.06,+/-10%,7,8370.009645282413,8350.931408418182
14,0.06,+/-10%,8,9207.010609810655,9773.196659050273
14,0.06,+/-10%,9,10127.711670791723,12002.189554195002
14,0.06,+/-10%,10,11140.48283787089,12167.089046852221
14,0.06,+/-10%,11,11809.681311756665,9544.387855571043
14,0.06,+/-10%,12,10628.713180580997,8589.9490713815
14,0.06,+/-10%,13,9565.841862522899,8378.925857700024
14,0.06,+/-10%,14,8609.257676270608,7541.0332746305
14,0.06,+/-10%,15,8353.29818153351,8414.613683094998
14,0.06,+/-20%,1,19617.57560671496,19617.57560671496
14,0.06,+/-20%,2,15694.060485371967,15683.28901271019
14,0.06,+/-20%,3,12555.248388297574,11747.41545020064
14,0.06,+/-20%,4,10044.19871063806,8681.652010703789
14,0.06,+/-20%,5,8035.358968510449,6741.4463119555
14,0.06,+/-20%,6,6428.28717480836,6428.28717549625
14,0.06,+/-20%,7,7713.944609770032,9216.64788287125
14,0.06,+/-20%,8,9256.73353172404,11059.977459445501
14,0.06,+/-20%,9,11108.080238068846,14493.720254095999
14,0.06,+/-20%,10,13329.696285682607,11450.134627606134
14,0.06,+/-20%,11,11558.086980801269,8676.581380346543
14,0.06,+/-20%,12,9246.469584641018,6941.2651011914995
14,0.06,+/-20%,13,8018.960875058532,8018.960875884
14,0.06,+/-20%,14,7037.51320080097,7934.6815621205005
14,0.06,+/-20%,15,7809.345054961633,7990.134351805499
15,0.0,NHF,1,4873.7047459925,4873.7047459925
15,0.0,NHF,2,0.0,146.76129817249998
15,0.0,NHF,3,11233.60679467417,2620.641731865
15,0.0,NHF,4,5188.042602579999,9267.714626471314
15,0.0,NHF,5,19743.58304129659,20700.662120057295
15,0.0,NHF,6,6443.935953100001,7825.1985419953335
15,0.0,NHF,7,19066.121553772507,6298.5408747198635
15,0.0,NHF,8,12843.322384607001,9632.93238391512
15,0.0,NHF,9,9328.330236372498,5524.475007344304
15,0.0,NHF,10,432.69267543999996,7380.339967425455
15,0.0,NHF,11,707.9108805,7664.238665048332
15,0.0,NHF,12,13.442466779999998,10423.896945135335
15,0.0,NHF,13,2353.8232029900005,6968.327672016409
15,0.0,NHF,14,1230.9853128468183,5874.368070155818
15,0.0,NHF,15,72405.1342645677,6740.065826737228
15,0.0,NDY,1,9094.27983346773,9094.27983346773
15,0.0,NDY,2,9094.27983346773,9067.627654869595
15,0.0,NDY,3,9094.27983346773,8935.005964172165
15,0.0,NDY,4,9094.279833467728,8685.3991907187
15,0.0,NDY,5,9094.279833467728,8475.002963925037
15,0.0,NDY,6,9094.27983346773,8492.778308717341
15,0.0,NDY,7,9094.279833467732,8467.571404631679
15,0.0,NDY,8,9094.279833467732,8623.056938417149
15,0.0,NDY,9,9094.279833467732,8635.620507909527
15,0.0,NDY,10,9094.279833467732,8508.606765870323
15,0.0,NDY,11,9094.279833467732,8520.242584688312
15,0.0,NDY,12,9094.279833467732,8276.331333530434
15,0.0,NDY,13,9094.279833467734,8294.903433905249
15,0.0,NDY,14,9094.279833467734,8289.703521209854
15,0.0,NDY,15,36714.11634501896,8394.7960533439
15,0.0,-10%,1,4131.853825938527,4131.853825938527
15,0.0,-10%,2,3718.6684433446735,1712.4283801475
15,0.0,-10%,3,14775.69279777538,6725.86442035792
15,0.0,-10%,4,13298.12351799784,9991.105152578622
15,0.0,-10%,5,11968.311166198057,14628.706766558756
15,0.0,-10%,6,10771.480049578251,13319.92772256875
15,0.0,-10%,7,9694.332044620429,12312.715933152036
15,0.0,-10%,8,8724.898840158385,11015.50142381684
15,0.0,-10%,9,7852.408956142546,9057.178776644792
15,0.0,-10%,10,7067.168060528291,6609.071938320001
15,0.0,-10%,11,6360.451254475462,7356.6815781313235
15,0.0,-10%,12,5724.406129027915,8255.957136712552
15,0.0,-10%,13,5151.965516125124,4306.5176816635
15,0.0,-10%,14,4636.768964512612,8430.482323103877
15,0.0,-10%,15,52059.835530278026,10536.128749333808
15,0.0,-20%,1,2958.916538739256,2958.916538739256
15,0.0,-20%,2,2367.133230991405,1668.9177104291664
15,0.0,-20%,3,11705.214038781338,3159.6490941250004
15,0.0,-20%,4,13544.344265932159,9244.048586711313
15,0.0,-20%,5,16110.622626792392,20539.95350740027
15,0.0,-20%,6,12888.498101433912,12126.037657711635
15,0.0,-20%,7,10310.79848114713,11022.901721275179
15,0.0,-20%,8,8248.638784917704,9006.429417414505
15,0.0,-20%,9,6598.911027934164,6957.510888695476
15,0.0,-20%,10,5279.128822347333,9364.021492814065
15,0.0,-20%,11,4223.303057877865,7488.931664837803
15,0.0,-20%,12,3378.642446302293,10250.882492924893
15,0.0,-20%,13,2702.9139570418342,5072.966432776636
15,0.0,-20%,14,5106.5172274999995,5056.008971119
15,0.0,-20%,15,60472.51913022507,9650.2918400875
15,0.0,+/-10%,1,7816.971573159052,7816.971573159052
15,0.0,+/-10%,2,8598.66873047496,8505.223109448982
15,0.0,+/-10%,3,9458.535603522454,9380.311111296942
15,0.0,+/-10%,4,10404.3891638747,9139.554072635166
15,0.0,+/-10%,5,11444.828080262176,11559.844904351998
15,0.0,+/-10%,6,10300.345272235956,10565.166751163275
15,0.0,+/-10%,7,9270.310745012364,10141.159348524803
15,0.0,+/-10%,8,8343.279670511127,9375.916600980354
15,0.0,+/-10%,9,8891.49317704576,8817.281284672583
15,0.0,+/-10%,10,9780.642494750338,8564.894763708531
15,0.0,+/-10%,11,10758.706744225372,7951.9793768825
15,0.0,+/-10%,12,11834.57741864791,10243.563036263062
15,0.0,+/-10%,13,13018.035160512702,9615.467022597997
15,0.0,+/-10%,14,14319.838676563975,8919.222309972458
15,0.0,+/-10%,15,15751.822544220371,8726.108601695887
15,0.0,+/-20%,1,6387.876669908468,6387.876669908468
15,0.0,+/-20%,2,7665.45200389016,7538.879717993713
15,0.0,+/-20%,3,9198.54240466819,8651.969886365256
15,0.0,+/-20%,4,11038.250885601827,9149.720326441995
15,0.0,+/-20%,5,13245.901062722196,15121.423133848846
15,0.0,+/-20%,6,12402.99427509788,12299.211629008885
15,0.0,+/-20%,7,9922.395420078308,11112.3364149707
15,0.0,+/-20%,8,7937.916336062646,9528.878525139025
15,0.0,+/-20%,9,6468.714253656028,7781.7332093590585
15,0.0,+/-20%,10,7762.457104387234,8513.979082805834
15,0.0,+/-20%,11,9314.94852526468,7253.049623827406
15,0.0,+/-20%,12,11177.938230317615,7664.0496956770185
15,0.0,+/-20%,13,13413.52587638114,9135.102870742501
15,0.0,+/-20%,14,16096.231051657367,10390.950363444386
15,0.0,+/-20%,15,19315.477261988843,8835.569476234654
15,0.02,NHF,1,35169.68711294935,35169.68711294935
15,0.02,NHF,2,3060.2821808804997,3060.2821808804997
15,0.02,NHF,3,7111.037992474999,6735.600618514999
15,0.02,NHF,4,4841.575898024001,5302.207658464001
15,0.02,NHF,5,6298.8432442345,6298.8432442345
15,0.02,NHF,6,6412.4990042485,6412.4990042485
15,0.02,NHF,7,12384.000748863,12384.000748863
15,0.02,NHF,8,12359.426001672498,12359.426001672498
15,0.02,NHF,9,16245.142392980499,15869.705019020501
15,0.02,NHF,10,5151.534503479999,5526.97187744
15,0.02,NHF,11,7156.866760544,7887.795398818999
15,0.02,NHF,12,4564.8108461695,4063.5985855844992
15,0.02,NHF,13,11050.351153863501,12053.9417561485
15,0.02,NHF,14,7233.375118018001,5502.646657507999
15,0.02,NHF,15,13268.578048017502,12775.2635618025
15,0.02,NDY,1,10959.433913322986,10959.433913322986
15,0.02,NDY,2,10959.433913322986,10755.834717538253
15,0.02,NDY,3,10959.433913322984,10674.068651301191
15,0.02,NDY,4,10959.433913322984,10504.453492225859
15,0.02,NDY,5,10959.433913322986,10320.130258822208
15,0.02,NDY,6,10959.433913322986,10148.707965327236
15,0.02,NDY,7,10959.433913322988,9975.890247617415
15,0.02,NDY,8,10959.433913322984,9859.620188524192
15,0.02,NDY,9,10959.433913322984,9745.576862389846
15,0.02,NDY,10,10959.433913322984,9582.716691180996
15,0.02,NDY,11,10959.43391332299,9522.03106093622
15,0.02,NDY,12,10959.433913322984,9469.204540728311
15,0.02,NDY,13,10959.433913322984,9372.134703600457
15,0.02,NDY,14,10959.433913322986,9311.917831010014
15,0.02,NDY,15,10959.433913322984,9262.270787612855
15,0.02,-10%,1,14523.277230749005,14523.277230749005
15,0.02,-10%,2,13070.949507674104,13065.214315406101
15,0.02,-10%,3,11763.854556906692,11722.15630322598
15,0.02,-10%,4,10587.469101216024,10534.564310112817
15,0.02,-10%,5,9528.722191094423,9481.107881947673
15,0.02,-10%,6,8575.84997198498,8532.997098711
15,0.02,-10%,7,7718.264974786483,7718.264975478001
15,0.02,-10%,8,11631.574533706069,11455.357424714499
15,0.02,-10%,9,10468.417080335463,10704.616888392502
15,0.02,-10%,10,9421.575372301917,9693.616610198618
15,0.02,-10%,11,8479.417835071723,8724.254950144468
15,0.02,-10%,12,7631.476051564552,7851.8294572694995
15,0.02,-10%,13,7908.279964735275,7912.8087300735
15,0.02,-10%,14,9999.479534281181,9293.428954107998
15,0.02,-10%,15,11465.216367481224,8850.562423149599
15,0.02,-20%,1,17808.96872236365,17808.96872236365
15,0.02,-20%,2,14247.17497789092,14229.921765980367
15,0.02,-20%,3,11397.739982312734,11385.312359794261
15,0.02,-20%,4,9118.191985850186,9106.696240659936
15,0.02,-20%,5,7294.55358868015,7285.356996029501
15,0.02,-20%,6,6412.4990042485,6412.4990042485
15,0.02,-20%,7,6968.407633856947,6968.407636498001
15,0.02,-20%,8,14693.17424627825,14179.1505456345
15,0.02,-20%,9,11754.5393970226,12133.596971015895
15,0.02,-20%,10,9403.631517618081,9716.371586061017
15,0.02,-20%,11,7522.905214094465,7773.097268036544
15,0.02,-20%,12,6224.452275506772,6218.477818039501
15,0.02,-20%,13,7528.116727035174,7602.639796183499
15,0.02,-20%,14,10147.396928326749,10087.376673937999
15,0.02,-20%,15,12121.807355344601,9591.716699765751
15,0.02,+/-10%,1,14536.646352569747,14536.646352569747
15,0.02,+/-10%,2,13082.981717312769,13075.541607621159
15,0.02,+/-10%,3,11774.68354558149,11762.77567736332
15,0.02,+/-10%,4,10597.215191023344,10569.178336720795
15,0.02,+/-10%,5,9537.49367192101,9511.708929537499
15,0.02,+/-10%,6,8583.744304728909,8560.538034106
15,0.02,+/-10%,7,8837.613774697425,8819.265742049069
15,0.02,+/-10%,8,9721.375152167164,9701.192315831997
15,0.02,+/-10%,9,10693.512667383882,10772.818520897465
15,0.02,+/-10%,10,9624.161400645495,9695.536673392002
15,0.02,+/-10%,11,8661.745260580943,8885.564580797287
15,0.02,+/-10%,12,8046.639733227677,7997.008125128501
15,0.02,+/-10%,13,8851.303706550445,9122.3017288585
15,0.02,+/-10%,14,9173.605795692058,8552.063580411424
15,0.02,+/-10%,15,10090.966375261263,8114.450820389038
15,0.02,+/-20%,1,17667.89875959798,17667.89875959798
15,0.02,+/-20%,2,14134.319007678385,14100.426128916868
15,0.02,+/-20%,3,11307.45520614271,11283.083857697762
15,0.02,+/-20%,4,9045.964164914165,9023.883996288647
15,0.02,+/-20%,5,7236.771331931333,7219.107197397825
15,0.02,+/-20%,6,7257.721231740912,7257.721235180999
15,0.02,+/-20%,7,8709.265478089095,8709.265479918
15,0.02,+/-20%,8,10451.118573706912,10451.118573956997
15,0.02,+/-20%,9,12541.342288448297,12815.551368990791
15,0.02,+/-20%,10,10315.463879144034,10232.114168217986
15,0.02,+/-20%,11,8252.371103315229,7902.940757869002
15,0.02,+/-20%,12,7095.587564281843,6969.449913324501
15,0.02,+/-20%,13,8382.870939721652,8800.738155858502
15,0.02,+/-20%,14,8797.46307004611,8501.699449823
15,0.02,+/-20%,15,10556.95568405533,8321.163880862056
15,0.04,NHF,1,36320.19662395685,36320.19662395685
15,0.04,NHF,2,2985.6749980855,2985.6749980855
15,0.04,NHF,3,6320.19007971,6320.19007971
15,0.04,NHF,4,5699.0664896690005,5699.0664896690005
15,0.04,NHF,5,4206.171265674499,4206.171265674499
15,0.04,NHF,6,6412.4990042485,6412.4990042485
15,0.04,NHF,7,12480.076350408,12480.076350408
15,0.04,NHF,8,12478.792310052499,12478.792310052499
15,0.04,NHF,9,17040.856805115498,17040.856805115498
15,0.04,NHF,10,5699.330984810001,5699.330984810001
15,0.04,NHF,11,7038.175966549,7038.175966549
15,0.04,NHF,12,4421.8639441845,4421.8639441845
15,0.04,NHF,13,11082.418627973499,11082.418627973499
15,0.04,NHF,14,5622.012965888,5622.012965888
15,0.04,NHF,15,12935.2590258375,12935.2590258375
15,0.04,NDY,1,10925.614400238102,10925.614400238102
15,0.04,NDY,2,10925.614400238102,10748.992044516746
15,0.04,NDY,3,10925.6144002381,10617.288390517178
15,0.04,NDY,4,10925.614400238102,10495.192706245558
15,0.04,NDY,5,10925.614400238102,10313.038373139298
15,0.04,NDY,6,10925.614400238102,10147.623868617642
15,0.04,NDY,7,10925.614400238102,9950.667259922571
15,0.04,NDY,8,10925.6144002381,9839.036550175546
15,0.04,NDY,9,10925.6144002381,9749.19254846045
15,0.04,NDY,10,10925.614400238102,9642.989333426502
15,0.04,NDY,11,10925.614400238102,9340.667232030239
15,0.04,NDY,12,10925.614400238102,9291.065904522158
15,0.04,NDY,13,10925.614400238102,9165.169382776823
15,0.04,NDY,14,10925.614400238102,9102.808751023014
15,0.04,NDY,15,10925.614400238102,9102.808752468409
15,0.04,-10%,1,15389.117438995188,15389.117438995188
15,0.04,-10%,2,13850.205695095668,13251.887667389448
15,0.04,-10%,3,12465.185125586098,11874.814830171272
15,0.04,-10%,4,11218.666613027492,10016.320623741898
15,0.04,-10%,5,10096.79995172474,9014.688564378432
15,0.04,-10%,6,9087.119956552267,8113.219703072
15,0.04,-10%,7,8178.407960897042,8178.4079622379995
15,0.04,-10%,8,9504.013687320956,9496.951436499998
15,0.04,-10%,9,11963.54685745755,11423.983411648149
15,0.04,-10%,10,10767.192171711795,10281.58506917418
15,0.04,-10%,11,9690.472954540615,9253.426558794501
15,0.04,-10%,12,8721.425659086555,8328.0839070915
15,0.04,-10%,13,8114.2940499832785,8074.1336973745
15,0.04,-10%,14,8178.141627488221,8390.533728113
15,0.04,-10%,15,7754.543749765,8052.181193047381
15,0.04,-20%,1,18573.31378832661,18573.31378832661
15,0.04,-20%,2,14858.651030661289,13945.927046610386
15,0.04,-20%,3,11886.92082452903,11156.425112923765
15,0.04,-20%,4,9509.536659623227,8925.140092543814
15,0.04,-20%,5,7607.629327698582,7140.1120722275
15,0.04,-20%,6,6412.4990042485,6412.4990042485
15,0.04,-20%,7,6747.806645398001,6747.806645398001
15,0.04,-20%,8,13238.111582975696,13168.860079607
15,0.04,-20%,9,13349.818192514153,12969.347594915293
15,0.04,-20%,10,10679.854554011323,10207.692044780648
15,0.04,-20%,11,8543.88364320906,8166.153636936165
15,0.04,-20%,12,6835.106914567247,6532.9229119085
15,0.04,-20%,13,5468.085531653798,6956.8598836935
15,0.04,-20%,14,10239.907116127999,10180.944207597999
15,0.04,-20%,15,9453.949661486104,8553.903516399141
15,0.04,+/-10%,1,15375.485916938509,15375.485916938509
15,0.04,+/-10%,2,13837.937325244668,13239.132615414817
15,0.04,+/-10%,3,12454.143592720193,11861.25325618139
15,0.04,+/-10%,4,11208.72923344818,10009.799822774783
15,0.04,+/-10%,5,10087.85631010336,9001.083733473253
15,0.04,+/-10%,6,9079.070679093025,8100.975363199999
15,0.04,+/-10%,7,8532.670393875092,8532.670394865454
15,0.04,+/-10%,8,9385.937433262598,9385.937434351998
15,0.04,+/-10%,9,10324.531176588865,11271.061117457484
15,0.04,+/-10%,10,11077.728764320738,10143.955006114407
15,0.04,+/-10%,11,9969.955887888662,9129.559501944499
15,0.04,+/-10%,12,8972.960299099797,8578.552624541499
15,0.04,+/-10%,13,8515.78908750059,8177.6275714305
15,0.04,+/-10%,14,7776.646589970909,8184.769096132999
15,0.04,+/-10%,15,7990.729928684692,7621.815859592913
15,0.04,+/-20%,1,18595.258516965612,18595.258516965612
15,0.04,+/-20%,2,14876.206813572493,13970.733400488649
15,0.04,+/-20%,3,11900.965450857977,11176.586707366676
15,0.04,+/-20%,4,9520.772360686407,8710.716840202402
15,0.04,+/-20%,5,7616.617888549125,6965.751311690331
15,0.04,+/-20%,6,6941.408187754928,6941.4081864485
15,0.04,+/-20%,7,8329.68982530591,8329.6898283625
15,0.04,+/-20%,8,9995.627790367087,9995.627794034997
15,0.04,+/-20%,9,11994.75334844051,13430.48275369541
15,0.04,+/-20%,10,12166.33542478315,10744.38620185002
15,0.04,+/-20%,11,9733.068339826517,8595.508959060498
15,0.04,+/-20%,12,7786.4546718612155,7435.2636623085
15,0.04,+/-20%,13,6778.026937005229,7580.7338470285
15,0.04,+/-20%,14,8133.632324406271,8251.134828197999
15,0.04,+/-20%,15,9200.297760520001,7621.1511180815305
15,0.06,NHF,1,36320.19662395685,36320.19662395685
15,0.06,NHF,2,2985.6749980855,2985.6749980855
15,0.06,NHF,3,6320.19007971,6320.19007971
15,0.06,NHF,4,5699.0664896690005,5699.0664896690005
15,0.06,NHF,5,4206.171265674499,4206.171265674499
15,0.06,NHF,6,6412.4990042485,6412.4990042485
15,0.06,NHF,7,12480.076350408,12480.076350408
15,0.06,NHF,8,12478.792310052499,12478.792310052499
15,0.06,NHF,9,17040.856805115498,17040.856805115498
15,0.06,NHF,10,5699.330984810001,5699.330984810001
15,0.06,NHF,11,7038.175966549,7038.175966549
15,0.06,NHF,12,4421.8639441845,4421.8639441845
15,0.06,NHF,13,11082.418627973499,11082.418627973499
15,0.06,NHF,14,5622.012965888,5622.012965888
15,0.06,NHF,15,12935.2590258375,12935.2590258375
15,0.06,NDY,1,10838.948742482764,10838.948742482764
15,0.06,NDY,2,10838.948742482762,10666.979601248024
15,0.06,NDY,3,10838.94874248276,10480.59154399546
15,0.06,NDY,4,10838.948742482764,10394.545242687464
15,0.06,NDY,5,10838.94874248276,10358.084185729156
15,0.06,NDY,6,10838.94874248276,10230.19873343099
15,0.06,NDY,7,10838.948742482762,9881.38401611522
15,0.06,NDY,8,10838.948742482757,9742.766317980773
15,0.06,NDY,9,10838.948742482757,9742.766318572001
15,0.06,NDY,10,10838.94874248276,9682.771446168486
15,0.06,NDY,11,10838.94874248276,9660.329276878683
15,0.06,NDY,12,10838.948742482762,8138.9310196778115
15,0.06,NDY,13,10838.94874248276,8138.9310174835
15,0.06,NDY,14,10838.948742482758,8806.177777052
15,0.06,NDY,15,10838.948742482758,9391.194379095428
15,0.06,-10%,1,15284.081105118901,15284.081105118901
15,0.06,-10%,2,13755.672994607015,13742.40165718841
15,0.06,-10%,3,12380.10569514631,12129.740589076288
15,0.06,-10%,4,11142.095125631682,10013.553272394565
15,0.06,-10%,5,10027.88561306851,8187.304987060219
15,0.06,-10%,6,9025.09705176166,7368.5744909925
15,0.06,-10%,7,8122.587346585496,7331.188560938001
15,0.06,-10%,8,8442.564491629999,8294.491237709999
15,0.06,-10%,9,13013.29633305484,13774.464608016984
15,0.06,-10%,10,11711.966699749357,11140.78071512593
15,0.06,-10%,11,10540.770029774418,9284.76328291235
15,0.06,-10%,12,9486.69302679698,8100.56318699132
15,0.06,-10%,13,8538.02372411728,7290.5068718255
15,0.06,-10%,14,7684.221351705552,7244.271164168
15,0.06,-10%,15,8628.532411952505,8961.653323635
15,0.06,-20%,1,18753.08120277518,18753.08120277518
15,0.06,-20%,2,15002.464962220149,14996.62970500882
15,0.06,-20%,3,12001.971969776116,11598.458972724773
15,0.06,-20%,4,9601.577575820897,7651.1414849133225
15,0.06,-20%,5,7681.262060656717,6120.9131860505
15,0.06,-20%,6,6412.4990042485,6412.4990042485
15,0.06,-20%,7,6515.859902066688,6515.859899488001
15,0.06,-20%,8,12676.731446356309,12676.731448935
15,0.06,-20%,9,14778.399548820846,14312.015722595248
15,0.06,-20%,10,11822.71963905668,10652.029954952812
15,0.06,-20%,11,9458.175711245345,8168.417460234695
15,0.06,-20%,12,7566.540568996277,6534.7339682475
15,0.06,-20%,13,6053.2324551970205,5782.603653368499
15,0.06,-20%,14,9793.45708177931,9793.457084357999
15,0.06,-20%,15,9695.326029126856,9050.159295441077
15,0.06,+/-10%,1,15282.891028402968,15282.891028402968
15,0.06,+/-10%,2,13754.601925562669,13740.258935971335
15,0.06,+/-10%,3,12379.1417330064,12356.018247277521
