landbase,discount_rate,flow_policy,max_decrease,max_increase,horizon,max_abs_rel_deviation,mean_abs_rel_deviation,total_projected,total_realized,total_rel_change,occurrence,occurrence_tolerance
18,0.02,NDY,0.0,,15,0.15099488069944822,0.09108731914959023,166296.63819672406,151149.12323979512,-0.09108731914959019,True,0.05
18,0.02,-10%,0.1,,15,0.1273316763213635,0.03540971405558727,153968.36872837335,152177.7896683436,-0.011629525433166227,False,0.05
18,0.02,-20%,0.2,,15,0.3106534719313022,0.03234260358951457,154508.09802717553,151860.80626027257,-0.01713367649142467,False,0.05
18,0.02,+/-10%,0.1,0.1,15,0.15250905807569715,0.02274911038316331,154440.12327953684,152009.9630574451,-0.015735290612874916,False,0.05
18,0.02,+/-20%,0.2,0.2,15,0.1736314601503622,0.0396537511382011,153774.9706872448,150750.03549811104,-0.01967118039831077,False,0.05
18,0.04,NHF,,,15,0.0,0.0,151600.70192617484,151600.70192617484,0.0,False,0.05
18,0.04,NDY,0.0,,15,0.1695504458194353,0.09682709303897727,166204.59140105674,150111.48396596144,-0.09682709303897713,True,0.05
18,0.04,-10%,0.1,,15,0.14461255444542997,0.05078325901769692,157890.99932468904,151142.36780964962,-0.04274234468021481,True,0.05
18,0.04,-20%,0.2,,15,0.11636905872763492,0.05790587821385662,159777.88288333325,151190.04311676274,-0.05374861408597577,True,0.05
18,0.04,+/-10%,0.1,0.1,15,0.14548916426908737,0.0462313585523565,158129.5433643415,151770.6351355704,-0.040213283953648836,False,0.05
18,0.04,+/-20%,0.2,0.2,15,0.22388163026681698,0.09005354238199645,156899.80637558256,150541.51134570493,-0.04052455625507472,True,0.05
18,0.06,NHF,,,15,0.0,0.0,151600.70192617484,151600.70192617484,0.0,False,0.05
18,0.06,NDY,0.0,,15,0.221070285224213,0.10486970935868797,165031.65373547503,147724.83217325213,-0.104869709358688,True,0.05
18,0.06,-10%,0.1,,15,0.2536737100301632,0.08794136662876748,160255.28454614332,149183.48277911483,-0.06908852833393157,True,0.05
18,0.06,-20%,0.2,,15,0.2198617694487573,0.09049827104686785,159954.69328221632,150145.7014243981,-0.06132356392013894,True,0.05
18,0.06,+/-10%,0.1,0.1,15,0.25281093636717866,0.1000217656917859,160813.4423008967,151142.12911920607,-0.060139954989550715,True,0.05
18,0.06,+/-20%,0.2,0.2,15,0.350898810282093,0.138681864999333,155388.61568268412,152058.75032464703,-0.02142927487581804,True,0.05
