landbase,discount_path,path_family,discount_rate,flow_policy,max_decrease,max_increase,horizon,fd_version,ws3_version,max_abs_rel_deviation,mean_abs_rel_deviation,total_projected,total_realized,total_rel_change,occurrence,occurrence_tolerance
12,invj-4pc-k2,inverse-j,0.04,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.41985749167314196,158733.8603194757,145242.55967587017,-0.08499321201193157,True,0.05
12,invj-4pc-k2,inverse-j,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.7249981510788477,0.10919878743473287,156588.8941781611,126673.57645786139,-0.19104367444004786,True,0.05
12,invj-4pc-k2,inverse-j,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.8250039738573165,0.24330900357966107,159604.18755988724,143052.09205520505,-0.10370715053119428,True,0.05
12,invj-4pc-k2,inverse-j,0.04,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.7690518480121318,0.2309140874715378,159628.70432022648,143726.39404826847,-0.09962061860789677,True,0.05
12,invj-4pc-k2,inverse-j,0.04,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.4204891550344631,0.13222558063786788,154045.54671821336,143462.23217800265,-0.06870250238113115,True,0.05
12,invj-4pc-k2,inverse-j,0.04,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.5878838181453209,0.2155848618578896,155494.30471671018,144011.95320011882,-0.07384419344175122,True,0.05
13,linear-4pc-0pc,linear,0.04,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.3122736118858694,164159.09672594795,152491.47723869153,-0.07107507119593069,True,0.05
13,linear-4pc-0pc,linear,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.23380439774457232,0.11034002997636845,168602.49488083177,149911.35669734603,-0.11085920286468263,True,0.05
13,linear-4pc-0pc,linear,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.7815860107845569,0.2201438491739566,167208.635146803,151687.45556746615,-0.0928252273915747,True,0.05
13,linear-4pc-0pc,linear,0.04,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.8022115872007798,0.24129720877051505,164898.71760412824,151367.2592587145,-0.08205920908310915,True,0.05
13,linear-4pc-0pc,linear,0.04,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.3042369133382845,0.1000604990638304,159817.70993702448,151497.49390750623,-0.052060663569743315,True,0.05
13,linear-4pc-0pc,linear,0.04,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.43667011980336845,0.13845841973701323,159065.22898026122,150992.75168779131,-0.05074947770937192,True,0.05
13,linear-6pc-0pc,linear,0.06,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.27550486140991726,159303.67260761146,152491.47723869153,-0.04276232466842981,True,0.05
13,linear-6pc-0pc,linear,0.06,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.19859406984878938,0.11127381990327015,166849.4772635573,148283.49857957746,-0.1112738199032701,True,0.05
13,linear-6pc-0pc,linear,0.06,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.7762364604064748,0.2083318325288456,166024.75861686878,149803.2376043688,-0.09770543350063823,True,0.05
13,linear-6pc-0pc,linear,0.06,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.7239336393066459,0.19646808069093943,164925.5409481043,151072.88075592916,-0.08399341977319344,True,0.05
13,linear-6pc-0pc,linear,0.06,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.3689923186460019,0.11384118254241378,161284.306355311,150458.58194383746,-0.06712199504162772,True,0.05
13,linear-6pc-0pc,linear,0.06,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.4498639112649974,0.12862321945380945,161840.0900144661,149897.32128078237,-0.07379363625302132,True,0.05
13,invj-4pc-k1,inverse-j,0.04,NHF,,,15,0.1.0b1,1.1.0a5,0.9640836670045134,0.5121241884099764,167609.38968123702,151946.96141960248,-0.09344600735926353,True,0.05
13,invj-4pc-k1,inverse-j,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.7421093437282167,0.1140768513499369,164515.32685487956,130957.81575810473,-0.2039780228280871,True,0.05
13,invj-4pc-k1,inverse-j,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.8172976375767251,0.23685437486302485,167898.82701724186,149804.49842471155,-0.10776923766520516,True,0.05
13,invj-4pc-k1,inverse-j,0.04,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.7976826477144958,0.37712949359918374,167821.59611016078,151009.67517215817,-0.10017733907718886,True,0.05
13,invj-4pc-k1,inverse-j,0.04,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.42829231434147874,0.15333032216965317,162104.12837047933,150578.5289756377,-0.07109997450836399,True,0.05
13,invj-4pc-k1,inverse-j,0.04,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.548679692681068,0.21583573277352797,163571.80999275553,152331.59176964939,-0.06871733108292906,True,0.05
13,invj-4pc-k2,inverse-j,0.04,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.45959386967392724,166843.9691151575,152491.47723869153,-0.08602343826140772,True,0.05
13,invj-4pc-k2,inverse-j,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.7235039191871463,0.11797054756557053,164402.3368252818,131787.6717067902,-0.1983832209949227,True,0.05
13,invj-4pc-k2,inverse-j,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.8159833313142385,0.2341113175228496,167866.02246927403,150184.15135050588,-0.10533323455617478,True,0.05
13,invj-4pc-k2,inverse-j,0.04,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.7755360609733355,0.23603890442087622,167850.10208195972,151405.78395096035,-0.09797025993448459,True,0.05
13,invj-4pc-k2,inverse-j,0.04,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.4027686812583361,0.14006065889055438,161976.12097752013,150393.01555866745,-0.07151119158150625,True,0.05
13,invj-4pc-k2,inverse-j,0.04,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.5524145314949035,0.20891487943671905,163302.5868102112,151346.7494372745,-0.07321278619322596,True,0.05
14,linear-4pc-0pc,linear,0.04,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.3295176453646543,168579.63335599983,156508.07745503366,-0.07160743952665936,True,0.05
14,linear-4pc-0pc,linear,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.1972172606275252,0.09660098669251145,169598.97210791922,153174.58128564878,-0.09684251395002134,True,0.05
14,linear-4pc-0pc,linear,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.7590524795023695,0.21476494678273406,171787.2626426841,154873.01394928317,-0.09846043550145167,True,0.05
14,linear-4pc-0pc,linear,0.04,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.7730098786664934,0.2349255427972342,169376.37174877187,155241.41264066068,-0.08345295723465442,True,0.05
14,linear-4pc-0pc,linear,0.04,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.33484977260350934,0.11862994850889866,164825.88393183064,154714.46204285312,-0.06134608016517263,True,0.05
14,linear-4pc-0pc,linear,0.04,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.40073158304277745,0.16580926485031103,163277.9044890272,156398.0215723954,-0.042136031437702205,True,0.05
14,linear-6pc-0pc,linear,0.06,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.27590288343013003,163254.85414649887,156508.07745503366,-0.04132665289946536,True,0.05
14,linear-6pc-0pc,linear,0.06,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.17011615435134045,0.09390367347827554,167579.23239708284,151842.92687632717,-0.09390367347827526,True,0.05
14,linear-6pc-0pc,linear,0.06,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.7311864686457514,0.1901425054744914,168918.0650036666,153823.80663490656,-0.08935846126601311,True,0.05
14,linear-6pc-0pc,linear,0.06,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.6963309861343701,0.1856338253845514,166320.43662292932,154197.5349651651,-0.0728888277587225,True,0.05
14,linear-6pc-0pc,linear,0.06,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.3038561058590616,0.1151628463891538,163412.61548980253,154552.00129145078,-0.054222338782067135,True,0.05
14,linear-6pc-0pc,linear,0.06,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.4439715386728167,0.16571523216425527,165207.78137771777,154103.90966900237,-0.06721155393600012,True,0.05
14,invj-4pc-k1,inverse-j,0.04,NHF,,,15,0.1.0b1,1.1.0a5,0.9409585635226093,0.476332217795805,171570.04705238197,155418.15050100518,-0.0941417038047758,True,0.05
14,invj-4pc-k1,inverse-j,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.7512403540515753,0.1013368489053018,168522.3277193241,134588.8675831837,-0.20135883829386086,True,0.05
14,invj-4pc-k1,inverse-j,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.8096076564950836,0.2474682976707917,171961.9673349403,153842.76226651308,-0.10536751439424624,True,0.05
14,invj-4pc-k1,inverse-j,0.04,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.8083221439704179,0.3804297622594783,171886.3202437772,154308.11771304888,-0.10226644276169333,True,0.05
14,invj-4pc-k1,inverse-j,0.04,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.39776114593864714,0.14898718784167964,165735.92143390572,154911.17541962702,-0.06531321587152446,True,0.05
14,invj-4pc-k1,inverse-j,0.04,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.5505252314327994,0.23074810575176716,167516.5875566796,154279.92830574722,-0.07901700627977343,True,0.05
14,invj-4pc-k2,inverse-j,0.04,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.4024066899524438,170909.134353504,156508.07745503366,-0.08426148171041319,True,0.05
14,invj-4pc-k2,inverse-j,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.7365322631959517,0.09670023863471859,168376.69052242153,136694.72625336496,-0.18816122451841222,True,0.05
14,invj-4pc-k2,inverse-j,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.8339893705209531,0.25565981196814164,171991.65088965406,152857.05652928687,-0.11125304200169293,True,0.05
14,invj-4pc-k2,inverse-j,0.04,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.7858867476868143,0.23456913014747344,172039.83087320163,154019.40248334434,-0.1047456760355622,True,0.05
14,invj-4pc-k2,inverse-j,0.04,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.4436711554549229,0.14994653704624816,165693.92732153987,153903.5682183848,-0.07115746058861348,True,0.05
14,invj-4pc-k2,inverse-j,0.04,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.6194376851859107,0.2193001800728316,167083.97881410422,154390.38262698383,-0.0759713545081611,True,0.05
15,linear-4pc-0pc,linear,0.04,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.3411798278193457,163248.98223618194,150742.58544216282,-0.07660934005656084,True,0.05
15,linear-4pc-0pc,linear,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.2800212431053328,0.10135068758708927,166058.01665249467,148909.62325007122,-0.10326748294428596,True,0.05
15,linear-4pc-0pc,linear,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.7738167380985652,0.21576323133185238,166361.4562563476,149144.74705052978,-0.10348977216987362,True,0.05
15,linear-4pc-0pc,linear,0.04,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.7987758177400208,0.23737277705485346,164009.1502847968,149776.69271664962,-0.08677843610208924,True,0.05
15,linear-4pc-0pc,linear,0.04,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.3189414534831523,0.12674355557335784,158913.94514917693,150474.56772799042,-0.05310658805471245,True,0.05
15,linear-4pc-0pc,linear,0.04,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.45982779365384424,0.159931699863223,158209.79025970964,150065.5772626443,-0.05147730101718852,True,0.05
15,linear-6pc-0pc,linear,0.06,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.2825785561505513,157396.08262577493,150742.58544216282,-0.042272317535573437,True,0.05
15,linear-6pc-0pc,linear,0.06,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.21262510036188448,0.10532535340215222,163592.47577872884,146362.04045340122,-0.10532535340215209,True,0.05
15,linear-6pc-0pc,linear,0.06,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.7403928352555639,0.1915233781055541,164399.2416731008,148703.00575118518,-0.09547632800598166,True,0.05
15,linear-6pc-0pc,linear,0.06,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.7315151794529271,0.18607428392352704,162055.5354770471,149548.5261760691,-0.07717730384315953,True,0.05
15,linear-6pc-0pc,linear,0.06,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.34388897566308924,0.12564820275406235,159037.78637606575,148736.20644411427,-0.06477441724190022,True,0.05
15,linear-6pc-0pc,linear,0.06,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.4296246516015817,0.16282841174385687,160114.5542647438,149864.3547440959,-0.06401791247346296,True,0.05
15,invj-4pc-k1,inverse-j,0.04,NHF,,,15,0.1.0b1,1.1.0a5,0.9705819808835624,0.47842458029354346,166728.38340456982,150341.19727381584,-0.09828672116966515,True,0.05
15,invj-4pc-k1,inverse-j,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.7610667448344968,0.10441300523302113,164108.94416401972,129813.34579338797,-0.20898067771586415,True,0.05
15,invj-4pc-k1,inverse-j,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.8000162023891991,0.24362581478593845,167284.63500758563,148793.3433195517,-0.11053789660476249,True,0.05
15,invj-4pc-k1,inverse-j,0.04,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.7810900413704948,0.35063081563028453,167221.88262826012,149915.66418884395,-0.10349254635464475,True,0.05
15,invj-4pc-k1,inverse-j,0.04,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.43450494985613847,0.16109518102451015,160940.91050450294,149517.59128864168,-0.07097834341841662,True,0.05
15,invj-4pc-k1,inverse-j,0.04,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.5423750555780196,0.2365380265648344,162728.99880632205,150077.13961011186,-0.07774803070759546,True,0.05
15,invj-4pc-k2,inverse-j,0.04,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.41553695167806365,166016.67550653536,150742.58544216282,-0.092003348565857,True,0.05
15,invj-4pc-k2,inverse-j,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.7453264183826528,0.09622103515374206,163980.7602746235,132257.82474025068,-0.19345522902348702,True,0.05
15,invj-4pc-k2,inverse-j,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.8124376123471058,0.23488642893855088,167216.56252646874,147870.4163568818,-0.11569515529614266,True,0.05
15,invj-4pc-k2,inverse-j,0.04,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.7653582865441287,0.22862266679935964,167126.10087599198,149216.55792342222,-0.10716185478328537,True,0.05
15,invj-4pc-k2,inverse-j,0.04,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.4776951572299473,0.14657186241801076,160765.9371449242,148624.96749987605,-0.07551954015049553,True,0.05
15,invj-4pc-k2,inverse-j,0.04,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.5687028538123907,0.23371605454166086,162326.199487544,149284.60369568752,-0.08034190311254859,True,0.05
16,linear-4pc-0pc,linear,0.04,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.33273821959655514,160892.18732878135,149660.35084389086,-0.06980970717949381,True,0.05
16,linear-4pc-0pc,linear,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.32181959807506794,0.11820641511679444,166609.33688623825,146448.4011709338,-0.12100723820220502,True,0.05
16,linear-4pc-0pc,linear,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.7580761548768271,0.21203364603339622,164204.0089602009,147996.10820112185,-0.0987058772907759,True,0.05
16,linear-4pc-0pc,linear,0.04,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.7680309961900394,0.2285280004397627,161788.16814680753,148414.03112063595,-0.08266449382154947,True,0.05
16,linear-4pc-0pc,linear,0.04,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.27438977506322376,0.11365035717025346,157537.64883685551,148349.26126591905,-0.058325026676333554,True,0.05
16,linear-4pc-0pc,linear,0.04,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.3971808545654395,0.16357493352452257,156515.00713798514,148885.47748914422,-0.04874631377753224,True,0.05
16,linear-6pc-0pc,linear,0.06,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.27685044508525813,156036.4873118307,149660.35084389086,-0.04086311206940626,True,0.05
16,linear-6pc-0pc,linear,0.06,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.2652369871288923,0.11955157143016742,163744.06316496021,144168.20310122866,-0.11955157143016722,True,0.05
16,linear-6pc-0pc,linear,0.06,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.7486427994370088,0.19906144506205609,162649.68585981612,145915.14974629044,-0.10288698699331507,True,0.05
16,linear-6pc-0pc,linear,0.06,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.6765461456567793,0.19476703853269106,161423.99464914852,147742.22450628737,-0.08475673131865044,True,0.05
16,linear-6pc-0pc,linear,0.06,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.27027507516873606,0.10935059934814068,157531.78765700714,147836.85842574225,-0.061542685292022406,True,0.05
16,linear-6pc-0pc,linear,0.06,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.3695215822913933,0.1642253034787838,160241.41669884868,148550.91347381848,-0.07295556583227711,True,0.05
16,invj-4pc-k1,inverse-j,0.04,NHF,,,15,0.1.0b1,1.1.0a5,0.95570778090865,0.492562358765814,164245.98192927733,148979.79865004183,-0.09294707304199967,True,0.05
16,invj-4pc-k1,inverse-j,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.7419600830576072,0.10740530770721719,161095.28400503035,128823.5289498223,-0.2003271247481108,True,0.05
16,invj-4pc-k1,inverse-j,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.8045270519165845,0.23662566630581697,164811.31925660704,147221.81208154382,-0.1067251160563602,True,0.05
16,invj-4pc-k1,inverse-j,0.04,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.7776327633712026,0.338472147828537,164757.05325218226,147921.8701146132,-0.10218186599757037,True,0.05
16,invj-4pc-k1,inverse-j,0.04,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.40359153770856365,0.1661872921972998,158738.49934843765,147487.5538268225,-0.07087723247854863,True,0.05
16,invj-4pc-k1,inverse-j,0.04,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.5223292338377472,0.21460201034915535,160303.23715784837,148087.59907787698,-0.07620331502066191,True,0.05
16,invj-4pc-k2,inverse-j,0.04,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.4235108121648228,163520.19337685686,149660.35084389086,-0.08475921075401315,True,0.05
16,invj-4pc-k2,inverse-j,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.726872902365294,0.10614119345136697,161026.16093777464,130461.6675704621,-0.18981073130796167,True,0.05
16,invj-4pc-k2,inverse-j,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.8133220648945378,0.23320687255152528,164826.81714610494,146518.02761091766,-0.11107894851211068,True,0.05
16,invj-4pc-k2,inverse-j,0.04,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.7622903171713648,0.23195465863777912,164739.60406472636,147749.89460635599,-0.1031306925546276,True,0.05
16,invj-4pc-k2,inverse-j,0.04,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.47845611461330073,0.15411009116842506,158612.69940268437,146719.94294301487,-0.07497985031751012,True,0.05
16,invj-4pc-k2,inverse-j,0.04,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.5975337549604902,0.20426194941147677,160018.92895616853,147550.56976557223,-0.07791802677301732,True,0.05
17,linear-4pc-0pc,linear,0.04,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.3337801898283741,166009.0142291783,152839.02089940303,-0.07933300122843862,True,0.05
17,linear-4pc-0pc,linear,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.18955461724728262,0.11502160787994634,170212.0348372428,150633.9729097457,-0.11502160787994628,True,0.05
17,linear-4pc-0pc,linear,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.8181834880778762,0.24088006917349614,170301.80709764853,153377.84545106353,-0.09937628927731254,True,0.05
17,linear-4pc-0pc,linear,0.04,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.8203907982574812,0.2532462198859886,169160.32656146926,152724.0166010407,-0.09716409452813371,True,0.05
17,linear-4pc-0pc,linear,0.04,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.44017879130603155,0.12930515812054982,163991.85175785204,152765.63892690578,-0.06845591845333095,True,0.05
17,linear-4pc-0pc,linear,0.04,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.5140288961305812,0.15436106078085915,162091.73430637387,151946.44718888585,-0.06258978695552815,True,0.05
17,linear-6pc-0pc,linear,0.06,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.28711736778080804,160182.70071809564,152839.02089940303,-0.045845648661004317,True,0.05
17,linear-6pc-0pc,linear,0.06,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.22269984489716468,0.11859519077631754,168529.23064493237,148542.47438521057,-0.11859519077631764,True,0.05
17,linear-6pc-0pc,linear,0.06,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.8187155416038993,0.25761604085983125,171598.86792598525,152161.2325423013,-0.11327368075684438,True,0.05
17,linear-6pc-0pc,linear,0.06,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.7739669308449127,0.21118986934870904,167821.6929769058,151378.19407364744,-0.09798196294874209,True,0.05
17,linear-6pc-0pc,linear,0.06,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.39547469435199745,0.14651684047427974,165316.4554122785,153297.99914370233,-0.07269969730843584,True,0.05
17,linear-6pc-0pc,linear,0.06,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.531572629947947,0.1894747468139912,165872.5957595338,152599.48730615218,-0.08001989956571073,True,0.05
17,invj-4pc-k1,inverse-j,0.04,NHF,,,15,0.1.0b1,1.1.0a5,0.9592234374839846,0.5781739108229754,169571.76457382835,152921.874993162,-0.09818786531184148,True,0.05
17,invj-4pc-k1,inverse-j,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.734147760440776,0.1204683727615592,166261.81220697612,132446.98877052986,-0.20338298366645274,True,0.05
17,invj-4pc-k1,inverse-j,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.8214273231273879,0.2365296082745826,170174.91264421135,151902.95683877036,-0.10737161853958221,True,0.05
17,invj-4pc-k1,inverse-j,0.04,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.8205624435618761,0.38320789407371764,170089.22643428954,152414.6360452719,-0.10391363850341127,True,0.05
17,invj-4pc-k1,inverse-j,0.04,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.42437214441275917,0.16300958728796758,164365.5302195128,152645.38783108507,-0.07130535443030714,True,0.05
17,invj-4pc-k1,inverse-j,0.04,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.6103486823772745,0.23467935279974408,165835.9641450603,152784.71632138657,-0.07869974339376426,True,0.05
17,invj-4pc-k2,inverse-j,0.04,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.45873934981231446,168917.7857526263,152839.02089940303,-0.09518692647777201,True,0.05
17,invj-4pc-k2,inverse-j,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.7192658218879039,0.12150086867713611,166108.5363468423,133439.57408695723,-0.19667238649114796,True,0.05
17,invj-4pc-k2,inverse-j,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.8499541319983154,0.2509664000588399,170145.73187420488,150759.66763025656,-0.11393799909292561,True,0.05
17,invj-4pc-k2,inverse-j,0.04,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.8115581613689671,0.24759860751313253,170080.60939402477,151258.9246955953,-0.11066331879623835,True,0.05
17,invj-4pc-k2,inverse-j,0.04,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.40985060168671456,0.12517607221365384,164086.9857176061,152369.37074435785,-0.07141099534495852,True,0.05
17,invj-4pc-k2,inverse-j,0.04,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.6533141598641431,0.23348245281332228,165534.13054795543,151526.35672001616,-0.08462166552342024,True,0.05
18,linear-4pc-0pc,linear,0.04,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.32062721738334315,163151.7136480782,151600.70192617484,-0.07079920562047638,True,0.05
18,linear-4pc-0pc,linear,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.17527422334065293,0.10128685065779378,167398.9193832515,150443.61003540398,-0.1012868506577941,True,0.05
18,linear-4pc-0pc,linear,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.8385017441007541,0.22585095526884674,169228.13280137975,150642.2662668932,-0.10982728596491981,True,0.05
18,linear-4pc-0pc,linear,0.04,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.8269932916840131,0.2208365078866405,166075.05143730814,150703.65807900642,-0.09255690861010683,True,0.05
18,linear-4pc-0pc,linear,0.04,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.4138113026975837,0.1278851098458079,163220.2973753887,151870.88350660395,-0.0695343290711103,True,0.05
18,linear-4pc-0pc,linear,0.04,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.454599577087901,0.16214222972328182,161155.7193228047,151956.0920687901,-0.057085328976672484,True,0.05
18,linear-6pc-0pc,linear,0.06,NHF,,,15,0.1.0b1,1.1.0a5,1.0,0.27742829652066453,158020.3110934947,151600.70192617484,-0.04062521534666278,True,0.05
18,linear-6pc-0pc,linear,0.06,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.20992729813527602,0.107062939433722,166067.35123991774,148287.6924721998,-0.10706293943372198,True,0.05
18,linear-6pc-0pc,linear,0.06,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.7806456386599719,0.21801743986446956,167830.66755472522,151276.5732951305,-0.0986356933496487,True,0.05
18,linear-6pc-0pc,linear,0.06,-20%,0.2,,15,0.1.0b1,1.1.0a5,0.7914910880245488,0.21052010365289334,165966.50786690018,149660.679993187,-0.09824770119758104,True,0.05
18,linear-6pc-0pc,linear,0.06,+/-10%,0.1,0.1,15,0.1.0b1,1.1.0a5,0.35656738275345196,0.11329131132688484,161928.8779486598,150860.05270887288,-0.06835609176083048,True,0.05
18,linear-6pc-0pc,linear,0.06,+/-20%,0.2,0.2,15,0.1.0b1,1.1.0a5,0.48891772405581546,0.17702009726915646,163983.37306809306,151462.44157737636,-0.07635488437914655,True,0.05
18,invj-4pc-k1,inverse-j,0.04,NHF,,,15,0.1.0b1,1.1.0a5,0.9338003075394838,0.4991776191347136,167030.9617540445,151260.66519423135,-0.09441540894097905,True,0.05
18,invj-4pc-k1,inverse-j,0.04,NDY,0.0,,15,0.1.0b1,1.1.0a5,0.7395468680177211,0.11076582900780337,164940.61480527645,131881.53339280604,-0.20043020605627598,True,0.05
18,invj-4pc-k1,inverse-j,0.04,-10%,0.1,,15,0.1.0b1,1.1.0a5,0.8302194327338857,0.2633109692648572,167386.43564574656,150703.79676906022,-0.099665416808284,True,0.05
