landbase,discount_rate,flow_window,anchoring,period,projected_mcf,realized_mcf
14,0.06,2,realized-history,14,11104.895173929795,10210.127767050899
14,0.06,2,realized-history,15,11104.895173929799,9948.960724498755
14,0.06,3,within-plan,1,11104.895173929799,11104.895173929799
14,0.06,3,within-plan,2,11104.895173929799,10943.372939058749
14,0.06,3,within-plan,3,11104.895173929799,10739.237841904554
14,0.06,3,within-plan,4,11104.8951739298,10657.94738926488
14,0.06,3,within-plan,5,11104.895173929803,10535.064831574477
14,0.06,3,within-plan,6,11104.895173929799,10448.981677229147
14,0.06,3,within-plan,7,11104.895173929797,10124.721738343622
14,0.06,3,within-plan,8,11104.8951739298,10112.798837171023
14,0.06,3,within-plan,9,11104.895173929799,10068.769647732974
14,0.06,3,within-plan,10,11104.895173929795,9910.62100366787
14,0.06,3,within-plan,11,11104.895173929799,9818.618963648689
14,0.06,3,within-plan,12,11104.8951739298,9751.02984789636
14,0.06,3,within-plan,13,11104.8951739298,8722.193990758586
14,0.06,3,within-plan,14,11104.895173929792,8722.1939884165
14,0.06,3,within-plan,15,11104.895173929797,9428.75722125269
14,0.06,3,realized-history,1,11104.895173929799,11104.895173929799
14,0.06,3,realized-history,2,11104.895173929799,11104.895173929799
14,0.06,3,realized-history,3,11104.895173929799,10746.042286590235
14,0.06,3,realized-history,4,11104.8951739298,10630.728913474803
14,0.06,3,realized-history,5,11104.895173929803,10489.679531003172
14,0.06,3,realized-history,6,11104.895173929799,10622.1502436894
14,0.06,3,realized-history,7,11104.895173929797,10580.852896055792
14,0.06,3,realized-history,8,11104.8951739298,10564.227556916121
14,0.06,3,realized-history,9,11104.895173929799,9811.827624774676
14,0.06,3,realized-history,10,11104.895173929795,10318.969359248862
14,0.06,3,realized-history,11,11104.895173929799,9931.273043427072
14,0.06,3,realized-history,12,11104.8951739298,10020.690009150203
14,0.06,3,realized-history,13,11104.8951739298,8726.7233542786
14,0.06,3,realized-history,14,11104.895173929792,9559.562135618624
14,0.06,3,realized-history,15,11104.895173929797,9435.658499682473
15,0.0,2,within-plan,1,9094.27983346773,9094.27983346773
15,0.0,2,within-plan,2,9094.27983346773,8983.199117897373
15,0.0,2,within-plan,3,9094.27983346773,8948.579458391043
15,0.0,2,within-plan,4,9094.279833467728,8695.783258063848
15,0.0,2,within-plan,5,9094.279833467728,8446.800798160302
15,0.0,2,within-plan,6,9094.27983346773,8503.164884866093
15,0.0,2,within-plan,7,9094.279833467734,8496.231107750631
15,0.0,2,within-plan,8,9094.279833467732,8628.8657636173
15,0.0,2,within-plan,9,9094.27983346773,8649.233296827962
15,0.0,2,within-plan,10,9094.279833467732,8545.102874063396
15,0.0,2,within-plan,11,9094.279833467732,8538.655687139602
15,0.0,2,within-plan,12,9094.27983346773,8277.907982271669
15,0.0,2,within-plan,13,9094.27983346773,8294.901355776667
15,0.0,2,within-plan,14,9094.27983346773,8301.716493408756
15,0.0,2,within-plan,15,36714.11634501897,8400.408982016192
15,0.0,2,realized-history,1,9094.27983346773,9094.27983346773
15,0.0,2,realized-history,2,9094.27983346773,9094.279833467732
15,0.0,2,realized-history,3,9094.27983346773,9094.279833467732
15,0.0,2,realized-history,4,9094.279833467728,9094.279833467734
15,0.0,2,realized-history,5,9094.279833467728,9094.27983346773
15,0.0,2,realized-history,6,9094.27983346773,9094.27983346773
15,0.0,2,realized-history,7,9094.279833467734,9094.27983346773
15,0.0,2,realized-history,8,9094.279833467732,9094.279833467732
15,0.0,2,realized-history,9,9094.27983346773,9094.279833467734
15,0.0,2,realized-history,10,9094.279833467732,9094.279833467732
15,0.0,2,realized-history,11,9094.279833467732,9094.27983346773
15,0.0,2,realized-history,12,9094.27983346773,9094.279833467732
15,0.0,2,realized-history,13,9094.27983346773,9094.279833467735
15,0.0,2,realized-history,14,9094.27983346773,9094.279833467735
15,0.0,2,realized-history,15,36714.11634501897,9094.279833467735
15,0.0,3,within-plan,1,9094.279833467734,9094.279833467734
15,0.0,3,within-plan,2,9094.279833467732,8380.810169640083
15,0.0,3,within-plan,3,9094.279833467732,7903.014450280886
15,0.0,3,within-plan,4,9094.27983346773,8812.083113723678
15,0.0,3,within-plan,5,9094.27983346773,8649.611242090534
15,0.0,3,within-plan,6,9094.279833467732,8569.218634707935
15,0.0,3,within-plan,7,9094.279833467732,8515.165577045113
15,0.0,3,within-plan,8,9094.27983346773,8635.221779479552
15,0.0,3,within-plan,9,9094.279833467728,8650.82808286263
15,0.0,3,within-plan,10,9094.27983346773,8555.426134010902
15,0.0,3,within-plan,11,9094.27983346773,8590.662443701396
15,0.0,3,within-plan,12,9094.279833467728,8240.513049935576
15,0.0,3,within-plan,13,9094.27983346773,8355.878775960955
15,0.0,3,within-plan,14,9094.27983346773,8372.180928483493
15,0.0,3,within-plan,15,36714.11634501898,8428.887901072887
15,0.0,3,realized-history,1,9094.279833467734,9094.279833467734
15,0.0,3,realized-history,2,9094.279833467732,9094.279833467734
15,0.0,3,realized-history,3,9094.279833467732,9094.279833467732
15,0.0,3,realized-history,4,9094.27983346773,9094.279833467732
15,0.0,3,realized-history,5,9094.27983346773,9094.27983346773
15,0.0,3,realized-history,6,9094.279833467732,9094.27983346773
15,0.0,3,realized-history,7,9094.279833467732,9094.279833467728
15,0.0,3,realized-history,8,9094.27983346773,9094.279833467728
15,0.0,3,realized-history,9,9094.279833467728,9094.279833467728
15,0.0,3,realized-history,10,9094.27983346773,9094.27983346773
15,0.0,3,realized-history,11,9094.27983346773,9094.279833467726
15,0.0,3,realized-history,12,9094.279833467728,9094.279833467728
15,0.0,3,realized-history,13,9094.27983346773,9094.279833467732
15,0.0,3,realized-history,14,9094.27983346773,9094.279833467728
15,0.0,3,realized-history,15,36714.11634501898,9094.279833467728
15,0.02,2,within-plan,1,10959.433913322986,10959.433913322986
15,0.02,2,within-plan,2,10959.433913322986,10755.834717538253
15,0.02,2,within-plan,3,10959.433913322984,10674.068651301193
15,0.02,2,within-plan,4,10959.433913322984,10504.45349222586
15,0.02,2,within-plan,5,10959.433913322986,10320.130258822212
15,0.02,2,within-plan,6,10959.433913322988,10148.707965327236
15,0.02,2,within-plan,7,10959.433913322986,9975.890247617415
15,0.02,2,within-plan,8,10959.433913322984,9859.620188524192
15,0.02,2,within-plan,9,10959.433913322984,9745.576862389846
15,0.02,2,within-plan,10,10959.433913322986,9582.716691181
15,0.02,2,within-plan,11,10959.433913322986,9522.031060936222
15,0.02,2,within-plan,12,10959.433913322986,9469.204540728311
15,0.02,2,within-plan,13,10959.433913322984,9372.134703600457
15,0.02,2,within-plan,14,10959.433913322986,9311.917831010014
15,0.02,2,within-plan,15,10959.433913322984,9262.270787612855
15,0.02,2,realized-history,1,10959.433913322986,10959.433913322986
15,0.02,2,realized-history,2,10959.433913322986,10959.43391332299
15,0.02,2,realized-history,3,10959.433913322984,10959.433913322984
15,0.02,2,realized-history,4,10959.433913322984,10650.160934679843
15,0.02,2,realized-history,5,10959.433913322986,10485.017058024117
15,0.02,2,realized-history,6,10959.433913322988,10567.58899635198
15,0.02,2,realized-history,7,10959.433913322986,10526.30302718805
15,0.02,2,realized-history,8,10959.433913322984,10546.946011770011
15,0.02,2,realized-history,9,10959.433913322984,9866.456345964867
15,0.02,2,realized-history,10,10959.433913322986,10206.701178867439
15,0.02,2,realized-history,11,10959.433913322986,10036.578762416153
15,0.02,2,realized-history,12,10959.433913322986,10121.639970641794
15,0.02,2,realized-history,13,10959.433913322984,10079.109366528975
15,0.02,2,realized-history,14,10959.433913322986,10100.374668585384
15,0.02,2,realized-history,15,10959.433913322984,10089.742017557177
15,0.02,3,within-plan,1,10959.433913322986,10959.433913322986
15,0.02,3,within-plan,2,10959.433913322988,10755.834717538255
15,0.02,3,within-plan,3,10959.433913322984,10674.068651301193
15,0.02,3,within-plan,4,10959.433913322986,10504.45349222586
15,0.02,3,within-plan,5,10959.433913322986,10320.130258822208
15,0.02,3,within-plan,6,10959.433913322988,10148.707965327236
15,0.02,3,within-plan,7,10959.433913322986,9975.890247617417
15,0.02,3,within-plan,8,10959.433913322984,9859.620188524194
15,0.02,3,within-plan,9,10959.433913322986,9745.576862389848
15,0.02,3,within-plan,10,10959.433913322982,9582.716691181007
15,0.02,3,within-plan,11,10959.433913322984,9522.031060936222
15,0.02,3,within-plan,12,10959.433913322986,9469.204540728313
15,0.02,3,within-plan,13,10959.433913322986,9372.134703600457
15,0.02,3,within-plan,14,10959.433913322984,9311.917831010012
15,0.02,3,within-plan,15,10959.433913322982,9262.270787612857
15,0.02,3,realized-history,1,10959.433913322986,10959.433913322986
15,0.02,3,realized-history,2,10959.433913322988,10959.433913322988
15,0.02,3,realized-history,3,10959.433913322984,10959.433913322984
15,0.02,3,realized-history,4,10959.433913322986,10650.160934679845
15,0.02,3,realized-history,5,10959.433913322986,10485.017058024121
15,0.02,3,realized-history,6,10959.433913322988,10698.203968675649
15,0.02,3,realized-history,7,10959.433913322986,10611.127320459873
15,0.02,3,realized-history,8,10959.433913322984,10598.116115719879
15,0.02,3,realized-history,9,10959.433913322986,9923.983193564678
15,0.02,3,realized-history,10,10959.433913322982,10377.742209914808
15,0.02,3,realized-history,11,10959.433913322984,10299.947173066455
15,0.02,3,realized-history,12,10959.433913322986,10200.557525515313
15,0.02,3,realized-history,13,10959.433913322986,9360.384078247977
15,0.02,3,realized-history,14,10959.433913322984,9953.62959227658
15,0.02,3,realized-history,15,10959.433913322982,9838.190398679955
15,0.04,2,within-plan,1,10925.614400238102,10925.614400238102
15,0.04,2,within-plan,2,10925.614400238106,10748.992044516744
15,0.04,2,within-plan,3,10925.6144002381,10617.28839051718
15,0.04,2,within-plan,4,10925.614400238102,10495.192706245556
15,0.04,2,within-plan,5,10925.614400238102,10313.038373139298
15,0.04,2,within-plan,6,10925.614400238102,10147.623868617644
15,0.04,2,within-plan,7,10925.614400238102,9950.66725992257
15,0.04,2,within-plan,8,10925.614400238099,9839.036550175548
15,0.04,2,within-plan,9,10925.614400238099,9749.192548460454
15,0.04,2,within-plan,10,10925.614400238095,9642.9893334265
15,0.04,2,within-plan,11,10925.614400238102,9340.667232030239
15,0.04,2,within-plan,12,10925.614400238099,9291.065904522158
15,0.04,2,within-plan,13,10925.614400238099,9165.169382776823
15,0.04,2,within-plan,14,10925.614400238102,9102.808751023014
15,0.04,2,within-plan,15,10925.6144002381,9102.808752468409
15,0.04,2,realized-history,1,10925.614400238102,10925.614400238102
15,0.04,2,realized-history,2,10925.614400238106,10925.614400238102
15,0.04,2,realized-history,3,10925.6144002381,10925.614400238099
15,0.04,2,realized-history,4,10925.614400238102,10577.013918494891
15,0.04,2,realized-history,5,10925.614400238102,10450.822516362836
15,0.04,2,realized-history,6,10925.614400238102,10513.918217428862
15,0.04,2,realized-history,7,10925.614400238102,10482.370366895848
15,0.04,2,realized-history,8,10925.614400238099,10498.144292162353
15,0.04,2,realized-history,9,10925.614400238099,10027.783467100355
15,0.04,2,realized-history,10,10925.614400238095,10262.963879631354
15,0.04,2,realized-history,11,10925.614400238102,10145.373673365855
15,0.04,2,realized-history,12,10925.614400238099,10204.168776498605
15,0.04,2,realized-history,13,10925.614400238099,10174.77122493223
15,0.04,2,realized-history,14,10925.614400238102,9319.3571507131
15,0.04,2,realized-history,15,10925.6144002381,9747.064187822665
15,0.04,3,within-plan,1,10925.614400238102,10925.614400238102
15,0.04,3,within-plan,2,10925.614400238102,10748.992044516746
15,0.04,3,within-plan,3,10925.614400238099,10617.28839051718
15,0.04,3,within-plan,4,10925.614400238102,10495.192706245558
15,0.04,3,within-plan,5,10925.614400238102,10313.038373139294
15,0.04,3,within-plan,6,10925.614400238102,10147.623868617646
15,0.04,3,within-plan,7,10925.614400238102,9950.667259922573
15,0.04,3,within-plan,8,10925.614400238099,9839.036550175548
15,0.04,3,within-plan,9,10925.6144002381,9749.192548460454
15,0.04,3,within-plan,10,10925.6144002381,9642.9893334265
15,0.04,3,within-plan,11,10925.614400238104,9340.667232030239
15,0.04,3,within-plan,12,10925.6144002381,9291.065904522158
15,0.04,3,within-plan,13,10925.614400238102,9165.169382776823
15,0.04,3,within-plan,14,10925.6144002381,9102.808751023014
15,0.04,3,within-plan,15,10925.6144002381,9102.80875246841
15,0.04,3,realized-history,1,10925.614400238102,10925.614400238102
15,0.04,3,realized-history,2,10925.614400238102,10925.614400238102
15,0.04,3,realized-history,3,10925.614400238099,10925.614400238099
15,0.04,3,realized-history,4,10925.614400238102,10577.013918494893
15,0.04,3,realized-history,5,10925.614400238102,10450.822516362836
15,0.04,3,realized-history,6,10925.614400238102,10280.211418481662
15,0.04,3,realized-history,7,10925.614400238102,10436.01595111313
15,0.04,3,realized-history,8,10925.614400238099,10389.016628652538
15,0.04,3,realized-history,9,10925.6144002381,10368.414666082443
15,0.04,3,realized-history,10,10925.6144002381,9624.322278904454
15,0.04,3,realized-history,11,10925.614400238104,10127.251191213145
15,0.04,3,realized-history,12,10925.6144002381,10039.996045400014
15,0.04,3,realized-history,13,10925.614400238102,9930.523171839204
15,0.04,3,realized-history,14,10925.6144002381,8580.542488955647
15,0.04,3,realized-history,15,10925.6144002381,9517.020568731621
15,0.06,2,within-plan,1,10838.948742482764,10838.948742482764
15,0.06,2,within-plan,2,10838.94874248276,10666.979601248024
15,0.06,2,within-plan,3,10838.94874248276,10480.591543995464
15,0.06,2,within-plan,4,10838.948742482764,10394.545242687464
15,0.06,2,within-plan,5,10838.94874248276,10358.084185729156
15,0.06,2,within-plan,6,10838.94874248276,10230.19873343099
15,0.06,2,within-plan,7,10838.948742482762,9881.38401611522
15,0.06,2,within-plan,8,10838.948742482758,9742.766317980773
15,0.06,2,within-plan,9,10838.948742482757,9742.766318572001
15,0.06,2,within-plan,10,10838.948742482757,9682.771446168486
15,0.06,2,within-plan,11,10838.948742482758,9657.502365318436
15,0.06,2,within-plan,12,10838.948742482762,8137.431772417228
15,0.06,2,within-plan,13,10838.94874248276,8137.431769053501
15,0.06,2,within-plan,14,10838.948742482758,8806.177777052
15,0.06,2,within-plan,15,10838.948742482758,9391.192142189251
15,0.06,2,realized-history,1,10838.948742482764,10838.948742482764
15,0.06,2,realized-history,2,10838.94874248276,10838.948742482764
15,0.06,2,realized-history,3,10838.94874248276,10473.484327618422
15,0.06,2,realized-history,4,10838.948742482764,10395.343863736893
15,0.06,2,realized-history,5,10838.94874248276,10434.41409567766
15,0.06,2,realized-history,6,10838.94874248276,10414.878979707275
15,0.06,2,realized-history,7,10838.948742482762,10424.646537692468
15,0.06,2,realized-history,8,10838.948742482758,10419.76275869987
15,0.06,2,realized-history,9,10838.948742482757,9920.989022533673
15,0.06,2,realized-history,10,10838.948742482757,10170.375890616771
15,0.06,2,realized-history,11,10838.948742482758,10045.682456575221
15,0.06,2,realized-history,12,10838.948742482762,9777.94110103899
15,0.06,2,realized-history,13,10838.94874248276,9911.811778807105
15,0.06,2,realized-history,14,10838.948742482758,9967.787395868578
15,0.06,2,realized-history,15,10838.948742482758,9939.799587337842
15,0.06,3,within-plan,1,10838.948742482762,10838.948742482762
15,0.06,3,within-plan,2,10838.94874248276,10666.979601248024
15,0.06,3,within-plan,3,10838.94874248276,10480.591543995462
15,0.06,3,within-plan,4,10838.948742482766,10394.545242687467
15,0.06,3,within-plan,5,10838.948742482764,10358.084185729156
15,0.06,3,within-plan,6,10838.94874248276,10230.198733430992
15,0.06,3,within-plan,7,10838.948742482764,9881.384016115222
15,0.06,3,within-plan,8,10838.948742482758,9742.766317980773
15,0.06,3,within-plan,9,10838.948742482757,9742.766318572001
15,0.06,3,within-plan,10,10838.94874248276,9682.771446168488
15,0.06,3,within-plan,11,10838.948742482758,9657.502365318436
15,0.06,3,within-plan,12,10838.948742482762,8137.431772417228
15,0.06,3,within-plan,13,10838.948742482757,8137.431769053501
15,0.06,3,within-plan,14,10838.94874248276,8806.177777052
15,0.06,3,within-plan,15,10838.948742482758,9391.192142189253
15,0.06,3,realized-history,1,10838.948742482762,10838.948742482762
15,0.06,3,realized-history,2,10838.94874248276,10838.94874248276
15,0.06,3,realized-history,3,10838.94874248276,10473.484327618422
15,0.06,3,realized-history,4,10838.948742482766,10395.343863736896
15,0.06,3,realized-history,5,10838.948742482764,10341.283291974936
15,0.06,3,realized-history,6,10838.94874248276,10403.370494443418
15,0.06,3,realized-history,7,10838.948742482764,10379.999216718415
15,0.06,3,realized-history,8,10838.948742482758,10374.884334378921
15,0.06,3,realized-history,9,10838.948742482757,9816.25357313565
15,0.06,3,realized-history,10,10838.94874248276,10190.379041410992
15,0.06,3,realized-history,11,10838.948742482758,9704.597682082349
15,0.06,3,realized-history,12,10838.948742482762,9903.743432209661
15,0.06,3,realized-history,13,10838.948742482757,7934.835028906896
15,0.06,3,realized-history,14,10838.94874248276,9181.058714399636
15,0.06,3,realized-history,15,10838.948742482758,9837.841642055622
16,0.0,2,within-plan,1,9101.848388994757,9101.848388994757
16,0.0,2,within-plan,2,9101.84838899476,9104.878999864006
16,0.0,2,within-plan,3,9101.848388994758,8961.276482046718
16,0.0,2,within-plan,4,9101.848388994758,8777.786816948446
16,0.0,2,within-plan,5,9101.848388994758,8307.681421114821
16,0.0,2,within-plan,6,9101.848388994758,8206.342950796909
16,0.0,2,within-plan,7,9101.84838899476,8365.996085434126
16,0.0,2,within-plan,8,9101.848388994757,8448.52793251125
16,0.0,2,within-plan,9,9101.848388994757,8415.717661737013
16,0.0,2,within-plan,10,9101.848388994757,8299.637237900502
16,0.0,2,within-plan,11,9101.84838899476,8083.598009838635
16,0.0,2,within-plan,12,9101.848388994758,8049.869696601888
16,0.0,2,within-plan,13,9101.848388994758,8154.372974467414
16,0.0,2,within-plan,14,9101.84838899476,8227.377635355348
16,0.0,2,within-plan,15,33694.55353106414,8360.48702186561
16,0.0,2,realized-history,1,9101.848388994757,9101.848388994757
16,0.0,2,realized-history,2,9101.84838899476,9106.25583538733
16,0.0,2,realized-history,3,9101.848388994758,9104.05211219104
16,0.0,2,realized-history,4,9101.848388994758,9105.153973789184
16,0.0,2,realized-history,5,9101.848388994758,9104.603042990113
16,0.0,2,realized-history,6,9101.848388994758,9104.878508389647
16,0.0,2,realized-history,7,9101.84838899476,9104.74077568988
16,0.0,2,realized-history,8,9101.848388994757,9104.809642039763
16,0.0,2,realized-history,9,9101.848388994757,9104.77520886482
16,0.0,2,realized-history,10,9101.848388994757,9104.792425452291
16,0.0,2,realized-history,11,9101.84838899476,9104.783817158557
16,0.0,2,realized-history,12,9101.848388994758,9104.788121305422
16,0.0,2,realized-history,13,9101.848388994758,9104.78596923199
16,0.0,2,realized-history,14,9101.84838899476,9104.787045268704
16,0.0,2,realized-history,15,33694.55353106414,9104.786507250348
16,0.0,3,within-plan,1,9101.848388994757,9101.848388994757
16,0.0,3,within-plan,2,9101.84838899476,9104.878999864006
16,0.0,3,within-plan,3,9101.84838899476,8961.276482046722
16,0.0,3,within-plan,4,9101.848388994758,8777.786816948448
16,0.0,3,within-plan,5,9101.848388994758,8307.681421114823
16,0.0,3,within-plan,6,9101.848388994758,8206.342950796909
16,0.0,3,within-plan,7,9101.848388994758,8365.996085434126
16,0.0,3,within-plan,8,9101.848388994758,8448.527932511251
16,0.0,3,within-plan,9,9101.848388994757,8415.717661737013
16,0.0,3,within-plan,10,9101.848388994757,8299.637237900502
16,0.0,3,within-plan,11,9101.848388994757,8083.598009838636
16,0.0,3,within-plan,12,9101.848388994757,8049.869696601888
16,0.0,3,within-plan,13,9101.848388994757,8154.372974467414
16,0.0,3,within-plan,14,9101.848388994755,8227.377635355348
16,0.0,3,within-plan,15,33694.55353106416,8360.487021865612
16,0.0,3,realized-history,1,9101.848388994757,9101.848388994757
16,0.0,3,realized-history,2,9101.84838899476,9106.7796935826
16,0.0,3,realized-history,3,9101.84838899476,9104.314041288679
16,0.0,3,realized-history,4,9101.848388994758,9104.314041288677
16,0.0,3,realized-history,5,9101.848388994758,9105.135925386652
16,0.0,3,realized-history,6,9101.848388994758,9104.588002654673
16,0.0,3,realized-history,7,9101.848388994758,9104.679323110002
16,0.0,3,realized-history,8,9101.848388994758,9104.801083717106
16,0.0,3,realized-history,9,9101.848388994757,9104.68946982726
16,0.0,3,realized-history,10,9101.848388994757,9104.723292218123
16,0.0,3,realized-history,11,9101.848388994757,9104.737948587497
16,0.0,3,realized-history,12,9101.848388994757,9104.716903544297
16,0.0,3,realized-history,13,9101.848388994757,9104.72604811664
16,0.0,3,realized-history,14,9101.848388994755,9104.726966749477
16,0.0,3,realized-history,15,33694.55353106416,9104.723306136804
16,0.02,2,within-plan,1,10948.344692290259,10948.344692290259
16,0.02,2,within-plan,2,10948.34469229026,10701.035729000581
16,0.02,2,within-plan,3,10948.344692290264,10597.85948825689
16,0.02,2,within-plan,4,10948.34469229026,10363.17526943037
16,0.02,2,within-plan,5,10948.344692290259,10173.56423336106
16,0.02,2,within-plan,6,10948.344692290262,10006.824017046109
16,0.02,2,within-plan,7,10948.344692290264,9840.832467611512
16,0.02,2,within-plan,8,10948.34469229026,9718.880411443983
16,0.02,2,within-plan,9,10948.344692290262,9517.345763407186
16,0.02,2,within-plan,10,10948.344692290257,9396.887595444143
16,0.02,2,within-plan,11,10948.344692290257,9303.314867399258
16,0.02,2,within-plan,12,10948.34469229026,9257.871874509286
16,0.02,2,within-plan,13,10948.344692290262,9173.29323534156
16,0.02,2,within-plan,14,10948.344692290262,9168.550178564576
16,0.02,2,within-plan,15,10948.344692290264,9150.258647118377
16,0.02,2,realized-history,1,10948.344692290259,10948.344692290259
16,0.02,2,realized-history,2,10948.34469229026,10948.34469229026
16,0.02,2,realized-history,3,10948.344692290264,10948.344692290259
16,0.02,2,realized-history,4,10948.34469229026,10471.222404957105
16,0.02,2,realized-history,5,10948.344692290259,10709.783548623678
16,0.02,2,realized-history,6,10948.344692290262,10590.50297679039
16,0.02,2,realized-history,7,10948.344692290264,10650.143262707037
16,0.02,2,realized-history,8,10948.34469229026,10620.323119748717
16,0.02,2,realized-history,9,10948.344692290262,9687.779994766328
16,0.02,2,realized-history,10,10948.344692290257,10154.051557257522
16,0.02,2,realized-history,11,10948.344692290257,9920.915776011925
16,0.02,2,realized-history,12,10948.34469229026,10037.483666634724
16,0.02,2,realized-history,13,10948.344692290262,9979.199721323324
16,0.02,2,realized-history,14,10948.344692290262,10008.341693979026
16,0.02,2,realized-history,15,10948.344692290264,9993.770707651176
16,0.02,3,within-plan,1,10948.344692290262,10948.344692290262
16,0.02,3,within-plan,2,10948.344692290264,10701.035729000585
16,0.02,3,within-plan,3,10948.344692290266,10597.859488256892
16,0.02,3,within-plan,4,10948.34469229027,10363.175269430372
16,0.02,3,within-plan,5,10948.344692290251,10173.564233361061
16,0.02,3,within-plan,6,10948.344692290262,10006.82401704611
16,0.02,3,within-plan,7,10948.344692290262,9840.83246761151
16,0.02,3,within-plan,8,10948.344692290257,9718.880411443983
16,0.02,3,within-plan,9,10948.344692290259,9517.345763407187
16,0.02,3,within-plan,10,10948.344692290259,9396.887595444146
16,0.02,3,within-plan,11,10948.344692290257,9303.314867399256
16,0.02,3,within-plan,12,10948.344692290257,9257.871874509286
16,0.02,3,within-plan,13,10948.34469229026,9173.293235341562
16,0.02,3,within-plan,14,10948.344692290257,9168.550178564577
16,0.02,3,within-plan,15,10948.34469229026,9150.258647118379
16,0.02,3,realized-history,1,10948.344692290262,10948.344692290262
16,0.02,3,realized-history,2,10948.344692290264,10948.344692290264
16,0.02,3,realized-history,3,10948.344692290266,10948.344692290262
16,0.02,3,realized-history,4,10948.34469229027,10471.222404957105
16,0.02,3,realized-history,5,10948.344692290251,10789.303929845873
16,0.02,3,realized-history,6,10948.344692290262,10337.599738264573
16,0.02,3,realized-history,7,10948.344692290262,10532.708691022517
16,0.02,3,realized-history,8,10948.344692290257,10553.204119710988
16,0.02,3,realized-history,9,10948.344692290259,10474.504182999359
16,0.02,3,realized-history,10,10948.344692290259,10520.138997910948
16,0.02,3,realized-history,11,10948.344692290257,9903.05373742011
16,0.02,3,realized-history,12,10948.344692290257,10299.23230611014
16,0.02,3,realized-history,13,10948.34469229026,10240.808347147065
16,0.02,3,realized-history,14,10948.344692290257,10147.698130225774
16,0.02,3,realized-history,15,10948.34469229026,10229.24626116099
16,0.04,2,within-plan,1,10948.5266798836,10948.5266798836
16,0.04,2,within-plan,2,10948.5266798836,10775.716608802963
16,0.04,2,within-plan,3,10948.526679883598,10638.430797945588
16,0.04,2,within-plan,4,10948.526679883602,10412.230432575741
16,0.04,2,within-plan,5,10948.5266798836,10192.097388829898
16,0.04,2,within-plan,6,10948.526679883602,9987.850475371182
16,0.04,2,within-plan,7,10948.526679883602,9816.422025229818
16,0.04,2,within-plan,8,10948.5266798836,9766.18993256893
16,0.04,2,within-plan,9,10948.526679883598,9559.531151545192
16,0.04,2,within-plan,10,10948.526679883598,9418.75332131453
16,0.04,2,within-plan,11,10948.526679883595,9048.9973924965
16,0.04,2,within-plan,12,10948.526679883598,8918.21308300252
16,0.04,2,within-plan,13,10948.5266798836,8917.38991120075
16,0.04,2,within-plan,14,10948.526679883598,8917.389915007501
16,0.04,2,within-plan,15,10948.5266798836,8964.509704869499
16,0.04,2,realized-history,1,10948.5266798836,10948.5266798836
16,0.04,2,realized-history,2,10948.5266798836,10948.526679883598
16,0.04,2,realized-history,3,10948.526679883598,10948.5266798836
16,0.04,2,realized-history,4,10948.526679883602,10407.053854433987
16,0.04,2,realized-history,5,10948.5266798836,10170.433860647601
16,0.04,2,realized-history,6,10948.526679883602,10288.743857540794
16,0.04,2,realized-history,7,10948.526679883602,10229.588859094201
16,0.04,2,realized-history,8,10948.5266798836,10259.166358317496
16,0.04,2,realized-history,9,10948.526679883598,10244.377608705847
16,0.04,2,realized-history,10,10948.526679883598,10251.771983511671
16,0.04,2,realized-history,11,10948.526679883595,10248.074796108758
16,0.04,2,realized-history,12,10948.526679883598,10249.923389810216
16,0.04,2,realized-history,13,10948.5266798836,10248.999092959482
16,0.04,2,realized-history,14,10948.526679883598,9933.12915376274
16,0.04,2,realized-history,15,10948.5266798836,10091.064123361111
16,0.04,3,within-plan,1,10948.5266798836,10948.5266798836
16,0.04,3,within-plan,2,10948.526679883602,10775.716608802963
16,0.04,3,within-plan,3,10948.526679883602,10638.430797945592
16,0.04,3,within-plan,4,10948.526679883602,10412.230432575745
16,0.04,3,within-plan,5,10948.5266798836,10192.0973888299
16,0.04,3,within-plan,6,10948.526679883602,9987.850475371184
16,0.04,3,within-plan,7,10948.5266798836,9816.42202522982
16,0.04,3,within-plan,8,10948.526679883598,9766.189932568932
16,0.04,3,within-plan,9,10948.526679883596,9559.531151545192
16,0.04,3,within-plan,10,10948.526679883598,9418.75332131453
16,0.04,3,within-plan,11,10948.526679883593,9048.997392496502
16,0.04,3,within-plan,12,10948.526679883598,8916.559078878765
16,0.04,3,within-plan,13,10948.5266798836,8915.765855690945
16,0.04,3,within-plan,14,10948.526679883595,8915.765851857503
16,0.04,3,within-plan,15,10948.526679883596,8969.359661251112
16,0.04,3,realized-history,1,10948.5266798836,10948.5266798836
16,0.04,3,realized-history,2,10948.526679883602,10948.5266798836
16,0.04,3,realized-history,3,10948.526679883602,10948.526679883602
16,0.04,3,realized-history,4,10948.526679883602,10407.053854433989
16,0.04,3,realized-history,5,10948.5266798836,10170.433860647603
16,0.04,3,realized-history,6,10948.526679883602,10508.671464988398
16,0.04,3,realized-history,7,10948.5266798836,10362.05306002333
16,0.04,3,realized-history,8,10948.526679883598,10347.052795219775
16,0.04,3,realized-history,9,10948.526679883596,9180.830279738786
16,0.04,3,realized-history,10,10948.526679883598,9963.312044993965
16,0.04,3,realized-history,11,10948.526679883593,9830.398373317506
16,0.04,3,realized-history,12,10948.526679883598,9658.180232683419
16,0.04,3,realized-history,13,10948.5266798836,9817.296883664962
