landbase,discount_rate,flow_policy,flow_denominator,max_decrease,max_increase,horizon,fd_version,ws3_version,max_abs_rel_deviation,mean_abs_rel_deviation,total_projected,total_realized,total_rel_change,occurrence,occurrence_tolerance,rev_max_abs_rel_deviation,rev_mean_abs_rel_deviation,rev_total_rel_change,rev_occurrence
5,0.04,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.34892803940213624,0.10087587289495005,156968.8430507338,147322.56965722932,-0.06145342735555936,True,0.05,1.4791927639052187,0.20454559710492423,-0.010320436320846805,True
5,0.04,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.19132857678656773,0.0530118308212789,151061.4802627656,148414.65126152927,-0.01752153491831453,True,0.05,0.677350163304511,0.09639300688203882,0.02382874621551873,True
5,0.04,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.3673171537769426,0.14767926698891382,151061.4802627656,140912.8519269531,-0.06718210571059784,True,0.05,1.5866905365829698,0.2734597255930523,0.06915134714456331,True
5,0.04,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.34063843313229936,0.0833382422948421,155695.77729095772,153541.83771184162,-0.013834283861731854,True,0.05,0.44142274370160484,0.1200001744335379,0.02584929708938486,True
5,0.04,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.47063187035263754,0.20309208565286418,155695.77729095772,144535.03780831536,-0.0716829940852258,True,0.05,1.6137647114204319,0.3154497287739731,0.058931564501778375,True
5,0.06,NHF,volume,,,15,0.1.0b1,1.1.0a5,0.0,0.0,155275.116,155275.116,0.0,False,0.05,0.0,0.0,0.0,False
5,0.06,NHF,revenue,,,15,0.1.0b1,1.1.0a5,0.0,0.0,155275.116,155275.116,0.0,False,0.05,0.0,0.0,0.0,False
5,0.06,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.5467195042904057,0.13145217701116246,162793.19759833708,135762.44050205447,-0.16604352942913586,True,0.05,1.6226459603264987,0.19713218680594627,-0.03486023501686889,True
5,0.06,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.5739310681152339,0.13660917285816937,162793.19759833708,137411.69715588333,-0.1559125369911219,True,0.05,1.344477086751382,0.24116017098083725,-0.03786981001758806,True
5,0.06,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.6272761751602627,0.15191367064074432,167963.58116251472,143663.6394965698,-0.14467387214394573,True,0.05,1.8632720508958516,0.29138880815765256,-0.015622772728868617,True
5,0.06,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.517206037572005,0.16032076238732415,167963.58116251472,142552.2425807184,-0.15129076437831693,True,0.05,1.502482858364202,0.30821706936113996,-0.037205163332288835,True
5,0.06,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.5513266356149537,0.12724473340220657,166910.7400721016,149205.5493440652,-0.10607580267386127,True,0.05,1.8552220602032499,0.18004066201833085,-0.005763587628563397,True
5,0.06,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.5174092351060939,0.15505030051919325,166910.7400721016,146961.36005141612,-0.11952124837543583,True,0.05,1.5419758880779526,0.2819303343786071,-0.03365492485393085,True
5,0.06,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.3994298963978618,0.1444075487505321,152092.34084836245,151635.97174906504,-0.0030006054003233447,True,0.05,0.3199357744554436,0.13301580070221405,0.009014390485095386,True
5,0.06,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.33561759085142406,0.1565253847533057,152092.34084836245,140230.2813615259,-0.07799248417553868,True,0.05,1.71909028364737,0.2682686898276263,0.052970300407357486,True
5,0.06,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.39457355012267337,0.16164649536826767,156471.1143247766,159777.90821048123,0.021133574078349916,True,0.05,1.7641986416931286,0.3494168432209672,0.03293909981747539,True
5,0.06,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.4790944500185478,0.22417436866529378,156471.1143247766,144357.15010060265,-0.07741981180647699,True,0.05,1.6888815109326993,0.33134261287327255,0.059453385579629654,True
6,0.0,NHF,volume,,,15,0.1.0b1,1.1.0a5,1.0,0.42037383860591604,198738.6511917733,171196.9845253083,-0.13858233665825076,True,0.05,1.0,0.41773360918758445,-0.11349476859771036,True
6,0.0,NHF,revenue,,,15,0.1.0b1,1.1.0a5,1.0,0.42037383860591604,198738.6511917733,171196.9845253083,-0.13858233665825076,True,0.05,1.0,0.41773360918758445,-0.11349476859771036,True
6,0.0,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.7894158296093342,0.12245048668399111,181727.70285678303,152500.44543829616,-0.1608299502994348,True,0.05,0.7937600412841231,0.12971545692585915,-0.17069249152558058,True
6,0.0,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.7857427263156304,0.1456066676903139,181727.70285678303,153070.4290699951,-0.15769347950968332,True,0.05,0.7949523525627069,0.1559791243822269,-0.170294565113223,True
6,0.0,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.7274935752900237,0.24741403597209063,186428.0769790908,167530.31701865912,-0.10136756365593583,True,0.05,0.7196054462120003,0.24756969191469444,-0.10304552115473416,True
6,0.0,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.7465376905990768,0.2532887188676652,186428.0769790908,165866.73559451688,-0.11029101258647872,True,0.05,0.7395115877972053,0.24992706100419843,-0.11107337241618184,True
6,0.0,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.6976903993186891,0.353371962652118,190336.4776185382,166039.45023247364,-0.12765302631458436,True,0.05,0.6842366097575338,0.35262052218723805,-0.12596130555285961,True
6,0.0,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,1.0,0.4184904380930093,190336.4776185382,166838.99014717687,-0.12345236060558862,True,0.05,1.0,0.4181389018589059,-0.12065031812383852,True
6,0.0,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.32988778092558396,0.13924963252197248,177435.606099557,164875.89333619154,-0.0707846245714535,True,0.05,0.41245175060830064,0.13964176795676947,-0.07765145282973888,True
6,0.0,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.307712218600799,0.1543809877210064,177435.606099557,164445.2530732196,-0.07321164737954944,True,0.05,0.33500266292281405,0.15578557237706792,-0.07858652533266518,True
6,0.0,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.43396634679384677,0.171364975344061,181722.99681334978,167242.58217478797,-0.0796839964808353,True,0.05,0.44086850128076355,0.1729865875316629,-0.08507664614869685,True
6,0.0,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.32281794947675585,0.15666379024730925,181722.99681334978,169614.0844142912,-0.06663390221049355,True,0.05,0.34646629015515307,0.15559671652292975,-0.07315019402621445,True
6,0.02,NHF,volume,,,15,0.1.0b1,1.1.0a5,0.0,0.0,191414.2464296433,191414.2464296433,0.0,False,0.05,0.0,0.0,0.0,False
6,0.02,NHF,revenue,,,15,0.1.0b1,1.1.0a5,0.0,0.0,191414.2464296433,191414.2464296433,0.0,False,0.05,0.0,0.0,0.0,False
6,0.02,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.5892408587966615,0.044757936005592976,180460.10102703318,163559.3901687563,-0.0936534489457319,False,0.05,0.5876360368598211,0.0583323218876814,-0.10343836699828657,True
6,0.02,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.5708154567737033,0.0749270544984548,180460.10102703318,166225.60771813116,-0.07887889471351715,True,0.05,0.5954243854139696,0.08130659951262058,-0.09337602451965284,True
6,0.02,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.585723066630255,0.06336060229581399,185493.57352767797,170145.62585318738,-0.08274112888444889,True,0.05,0.5607744716641201,0.06537863307603166,-0.08553798351641766,True
6,0.02,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.5615272227644874,0.09910444416680118,185493.57352767797,172855.81219985167,-0.06813045372669252,True,0.05,0.5843763705788543,0.10513706569520827,-0.0839552537663767,True
6,0.02,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.23947811946926345,0.051689323298577755,186907.6962780109,181921.67493298065,-0.02667638328607897,True,0.05,0.2394781194692634,0.05617710642181677,-0.027003686493028242,True
6,0.02,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.28142890692510353,0.0904251332162627,186907.6962780109,181735.625620756,-0.027671790730125077,True,0.05,0.2814289069251035,0.08665362591311834,-0.03053269215587351,True
6,0.02,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.33972373844648657,0.09184375051414342,169665.61754822568,168627.8363681432,-0.006116626309319816,True,0.05,0.32542543917552325,0.09047062737697162,-0.009078063802644852,True
6,0.02,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.3579155883898828,0.10644097061960715,169665.61754822568,170678.645778823,0.00597073375994627,True,0.05,0.3430991809885892,0.10555212285704721,-0.006619768114367131,True
6,0.02,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.31727178811448864,0.06942838614120499,174438.2238174078,174548.8629481417,0.0006342596726375642,True,0.05,0.31426587693281466,0.06878075855853917,0.000866167117477452,True
6,0.02,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.3309463606878076,0.12843944859667988,174438.2238174078,175164.5523847024,0.004163815426456577,True,0.05,0.3240493761462145,0.1314003419450884,-0.005100824248372393,True
6,0.04,NHF,volume,,,15,0.1.0b1,1.1.0a5,0.0,0.0,191414.2464296433,191414.2464296433,0.0,False,0.05,0.0,0.0,0.0,False
6,0.04,NHF,revenue,,,15,0.1.0b1,1.1.0a5,0.0,0.0,191414.2464296433,191414.2464296433,0.0,False,0.05,0.0,0.0,0.0,False
6,0.04,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.504709632829059,0.04663523668418865,176227.08888363474,162419.32043397715,-0.07835213381283886,False,0.05,0.48893058032256237,0.056817178422460896,-0.083815841493387,True
6,0.04,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.47670398463700264,0.07860440467760593,176227.08888363474,166478.45442492672,-0.05531859216686707,True,0.05,0.5070677036455643,0.07532643691764421,-0.07002739085351585,True
6,0.04,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.5399581207528555,0.035997208224131085,183973.25628177536,167864.32011619332,-0.08756129282676513,False,0.05,0.5058408657901478,0.03372272455833543,-0.08864589656054733,False
6,0.04,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.5293748476404162,0.09154994862202978,183973.25628177536,172973.76097133802,-0.059788555862654295,True,0.05,0.5574483994422083,0.10229418681073227,-0.07512985960177032,True
6,0.04,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.07414415780544546,0.014828831731595944,185196.53508070516,180919.29040485117,-0.023095705726837956,False,0.05,0.0730738079616439,0.013859511112827096,-0.023082449752248328,False
6,0.04,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.1667493036783979,0.07195383216412628,185196.53508070516,182331.084950951,-0.015472482400955627,True,0.05,0.166749303678398,0.07294733127321718,-0.020343896792473642,True
6,0.04,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.4346094576526426,0.15263425211492523,165143.11609633002,166202.7368332222,0.006416378483945402,True,0.05,0.42205377095272295,0.1511380097294111,0.008291386231555911,True
6,0.04,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.4482411496416634,0.151567664841334,165143.11609633002,169760.4360294903,0.027959505926162413,True,0.05,0.4360997569173082,0.15271142603964646,0.020525983522465204,True
6,0.04,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.5131480301853333,0.2370730431141365,160234.13072049146,175844.5031460807,0.0974222679986925,True,0.05,0.5157127011138415,0.23389457460524982,0.10212272109178501,True
6,0.04,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.5833811316206414,0.2383967513445632,160234.13072049146,177113.5048682634,0.10534193977196979,True,0.05,0.5843691330214925,0.23910563333081172,0.09957208423096928,True
6,0.06,NHF,volume,,,15,0.1.0b1,1.1.0a5,0.0,0.0,191414.2464296433,191414.2464296433,0.0,False,0.05,0.0,0.0,0.0,False
6,0.06,NHF,revenue,,,15,0.1.0b1,1.1.0a5,0.0,0.0,191414.2464296433,191414.2464296433,0.0,False,0.05,0.0,0.0,0.0,False
6,0.06,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.23610067692973163,0.036717088471497794,168502.216395902,161284.7776261674,-0.04283290109832727,False,0.05,0.1769847750713161,0.03681995232546701,-0.039598512614937256,False
6,0.06,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.18651711655684297,0.05844713260538493,168502.216395902,166557.60372338086,-0.011540576225728766,True,0.05,0.24389092961903608,0.056197404123929616,-0.02329816180474189,True
6,0.06,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.5575245990147315,0.04313280049078909,183973.25628177534,167901.54231512648,-0.08735896886030678,False,0.05,0.520662031545068,0.040793802906752503,-0.08797322817031877,False
6,0.06,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.5407761374745466,0.0853942510465889,183973.25628177534,170760.00932566298,-0.07182156375965218,True,0.05,0.5644485400849386,0.09299562260470326,-0.08654303584837943,True
6,0.06,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.29004077395187783,0.02631638930796162,187615.2507815464,179772.894813655,-0.041800205128434936,False,0.05,0.2558429001386163,0.024002541968917244,-0.041526157183948954,False
6,0.06,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.31513482598284387,0.08375286094037761,187615.2507815464,181676.05910278735,-0.03165623079157076,True,0.05,0.3264476002570684,0.08180676225470686,-0.0394385665508064,True
6,0.06,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.5181267230705071,0.2022411860160906,165247.26200781914,166460.86880152347,0.007344187001699919,True,0.05,0.5074581780968754,0.19920039118099866,0.00779922875474703,True
6,0.06,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.5283566660208411,0.21168934686442495,165247.26200781914,171310.2910419382,0.03669064746036265,True,0.05,0.516717399419385,0.1827318241649104,0.02043048670632764,True
6,0.06,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.6557972908082779,0.3043862635191769,165001.22352178933,179672.73953950443,0.08891761954587957,True,0.05,0.6515116770364263,0.3004039553587416,0.09194455145286815,True
6,0.06,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.6673020542887371,0.30530766098060486,165001.22352178933,180687.00717965772,0.09506465057089106,True,0.05,0.6623962324235161,0.3000866946210702,0.08818113019437915,True
7,0.0,NHF,volume,,,15,0.1.0b1,1.1.0a5,1.0,0.5466077462943737,148747.85714234502,136583.33333333337,-0.08177948941725423,True,0.05,1.0,0.5458117858779519,-0.06176342312850891,True
7,0.0,NHF,revenue,,,15,0.1.0b1,1.1.0a5,1.0,0.5466077462943737,148747.85714234502,136583.33333333337,-0.08177948941725423,True,0.05,1.0,0.5458117858779519,-0.06176342312850891,True
7,0.0,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.7566060605866031,0.17534796305795905,145207.96064036372,122456.80058396458,-0.1566798401139101,True,0.05,0.7364398049750173,0.18422063047781412,-0.16244917478993273,True
7,0.0,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.7646484710930137,0.20311063589256745,145207.96064036372,120606.71671808609,-0.1694207660088794,True,0.05,0.7456337179328184,0.21722242219851015,-0.17064385568048884,True
7,0.0,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.9330066376716731,0.41290811931484456,148562.09349322322,119475.06050658436,-0.19579040859413907,True,0.05,0.9359795073434916,0.42443255925499257,-0.17553214530156447,True
7,0.0,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.9245432100501887,0.41155276821161796,148562.09349322322,117827.87072132414,-0.20687795957386024,True,0.05,0.9245432100501888,0.43053539624772447,-0.18738267328917274,True
7,0.0,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,1.0,0.42631914444660807,148254.50490710416,118454.56362275245,-0.2010053003315094,True,0.05,1.0,0.4423889598394607,-0.1846191464216503,True
7,0.0,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,1.0,0.47419218455621864,148254.50490710416,110586.46922414539,-0.25407683703481015,True,0.05,1.0,0.4887068441899319,-0.2346760659919287,True
7,0.0,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.4879331093622637,0.1735159157101065,142989.71114463228,128875.09146850485,-0.09871073633997815,True,0.05,0.505686110884536,0.1651218420059684,-0.10601069477178557,True
7,0.0,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.506781120454354,0.18146753876834143,142989.71114463228,129251.23966719519,-0.09608014008463032,True,0.05,0.4628297475598205,0.1595576626331151,-0.1024392417410598,True
7,0.0,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.48172802180660573,0.1982453887267323,145094.6091009401,132059.39398986427,-0.0898394171351152,True,0.05,0.4998191752620907,0.18747617775602576,-0.08488301302330677,True
7,0.0,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.5571029408707387,0.2137189861901937,145094.6091009401,127985.01365210334,-0.11792026978020863,True,0.05,0.5688731505935264,0.20069956313347628,-0.11613937466473476,True
7,0.02,NHF,volume,,,15,0.1.0b1,1.1.0a5,0.0,0.0,142560.0,142560.0,0.0,False,0.05,0.0,0.0,0.0,False
7,0.02,NHF,revenue,,,15,0.1.0b1,1.1.0a5,0.0,0.0,142560.0,142560.0,0.0,False,0.05,0.0,0.0,0.0,False
7,0.02,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.1922272886202273,0.12381146033584207,153001.45216493148,133355.59093683417,-0.12840310304322866,True,0.05,0.9833083504358645,0.2120047593164768,-0.02613085323730044,True
7,0.02,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.2070519432079266,0.12976553724270123,153001.45216493148,134341.35381854864,-0.12196026954219857,True,0.05,0.9832986871094576,0.22078638952067225,-0.02743224311482516,True
7,0.02,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.22281077068202257,0.08037964831832414,144483.5735123965,136487.400243928,-0.05534313053090748,True,0.05,0.22647710764547294,0.07996810973695433,-0.057519972610083625,True
7,0.02,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.2241468498400718,0.09609335954288006,144483.5735123965,137128.24435631628,-0.05090771896951423,True,0.05,0.25400970642418264,0.09907504397003788,-0.05853289359158448,True
7,0.02,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.6037905945674897,0.15373652077391328,144219.7059972217,139545.20022379328,-0.032412392891152275,True,0.05,0.5973544976923892,0.15142138897410265,-0.033554674412938135,True
7,0.02,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.37639351845647745,0.10631135847637131,144219.7059972217,139298.862810297,-0.034120463309081334,True,0.05,0.37025037021429635,0.1008576693526684,-0.03595091104607326,True
7,0.02,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.35536110584731423,0.1388620899765705,141251.44338371046,134989.8471596652,-0.0443294317852427,True,0.05,0.34585710505619316,0.13758658138935384,-0.06146738512158894,True
7,0.02,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.3918966904763319,0.11849195357804915,141251.44338371046,135598.06527435902,-0.04002350683237978,True,0.05,0.3831050100305294,0.11867761270849596,-0.060651803543995714,True
7,0.02,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.4735903207295096,0.1903749710594294,143296.17486845586,137293.49570348935,-0.04189001674662214,True,0.05,0.4735903207295095,0.18736474160295655,-0.04788192629955019,True
7,0.02,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.48023380031591206,0.18947982396405516,143296.17486845586,135927.22475626916,-0.051424611431193465,True,0.05,0.47445347904005736,0.18602066827712466,-0.06744139798095272,True
7,0.04,NHF,volume,,,15,0.1.0b1,1.1.0a5,0.0,0.0,142560.0,142560.0,0.0,False,0.05,0.0,0.0,0.0,False
7,0.04,NHF,revenue,,,15,0.1.0b1,1.1.0a5,0.0,0.0,142560.0,142560.0,0.0,False,0.05,0.0,0.0,0.0,False
7,0.04,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.3016493342034673,0.14803019463303796,157359.34286951073,133220.36616905528,-0.15340034001331934,True,0.05,1.75123850866112,0.2625524157356981,0.002387348765901036,True
7,0.04,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.24158537048333287,0.14913613767448627,157359.34286951073,134819.93758010218,-0.14323525301004345,True,0.05,1.6166296537688627,0.28428364861852884,0.00248929350225372,True
7,0.04,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.320862121584474,0.11070834009541028,154913.27833026808,138571.6659998078,-0.10548877737659586,True,0.05,1.6810919687150867,0.28879135468238254,0.06222299625610636,True
7,0.04,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.48745836392643294,0.10853362740160974,154913.27833026808,138026.86469441012,-0.10900559214721987,True,0.05,1.5113716124034458,0.3015842817654442,0.04703802677808741,True
7,0.04,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.34912757736132993,0.13394886169083706,150003.04298632356,137438.95224875087,-0.0837589057357871,True,0.05,1.8060380106849152,0.3258439201982088,0.04817333411174237,True
7,0.04,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.4240723464463853,0.08267516902016578,150003.04298632356,139489.78578179312,-0.07008695953914068,True,0.05,1.4950309214765816,0.28349389836393524,0.059666446090689045,True
7,0.04,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.38009996495161735,0.16115605462651147,141764.4708557451,147475.94576080772,0.04028847898620821,True,0.05,1.6090210689147857,0.25393959474475536,-0.0699616213698509,True
7,0.04,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.41600556756562157,0.11823738610097137,141764.4708557451,136791.24005409767,-0.03508093933287445,True,0.05,0.4049988206829864,0.11368508644675887,-0.050975264441750386,True
7,0.04,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.4805586580794751,0.19134732223385123,150429.9642970802,147191.2823067433,-0.021529500491942744,True,0.05,1.8259442162168296,0.3849434197454966,-0.02719921652549515,True
7,0.04,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.39406364009948663,0.15092876276072761,150429.9642970802,138477.0188073302,-0.0794585410267362,True,0.05,1.4807194152038576,0.246213539444375,0.0009914786812810455,True
7,0.06,NHF,volume,,,15,0.1.0b1,1.1.0a5,0.0,0.0,142560.0,142560.0,0.0,False,0.05,0.0,0.0,0.0,False
7,0.06,NHF,revenue,,,15,0.1.0b1,1.1.0a5,0.0,0.0,142560.0,142560.0,0.0,False,0.05,0.0,0.0,0.0,False
7,0.06,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.3878475591391913,0.13538895001756798,156773.8191426133,134938.04563753374,-0.13928201548254746,True,0.05,1.857021679135369,0.2534083751013394,0.020078962397266496,True
7,0.06,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.274086566632296,0.15360979256062504,156773.8191426133,133780.03580030522,-0.14666851562371644,True,0.05,1.6038930004185732,0.29566034154561804,-0.0010753633100581562,True
7,0.06,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.6544836073682198,0.19562651947399468,154791.64916343443,136575.14458832148,-0.1176840267130905,True,0.05,1.842632925137732,0.3397986069530817,0.047715896005761774,True
7,0.06,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.5626221357243733,0.10943232559217515,154791.64916343443,137713.1116811966,-0.11033242151329305,True,0.05,1.5979780835976123,0.29013156430703674,0.04629318357009908,True
7,0.06,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.6159484006833365,0.17684162549217108,152742.2912875533,136835.5320214695,-0.10414115915111988,True,0.05,1.7320456841518195,0.33753707115955556,0.06670288452797297,True
7,0.06,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.2736855667519799,0.10957997032828683,152742.2912875533,139905.86450268576,-0.08403976840115371,True,0.05,1.6580024765035493,0.32406984770963654,0.08906596297680745,True
7,0.06,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.4250385896821362,0.20070219732536787,151261.76582516858,149804.2328932161,-0.009635831791340593,True,0.05,0.8167167239310218,0.26572902856084496,-0.047641535981389545,True
7,0.06,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.4178328216505042,0.2219220597518691,151261.76582516858,136073.0162350805,-0.10041367365526828,True,0.05,1.140353814773351,0.2919374595587409,-0.0022060610521462084,True
7,0.06,+/-20%,volume,0.2,0.2,15,0.1.0b1,1.1.0a5,0.38027924968798504,0.17592674513042328,154496.46570837,151206.43952367007,-0.021295155003158716,True,0.05,1.7758053613032154,0.27561743506273434,-0.010640711267185033,True
7,0.06,+/-20%,revenue,0.2,0.2,15,0.1.0b1,1.1.0a5,0.42356459434457794,0.22780863345573527,154496.46570837,138326.11052677748,-0.10466488736458178,True,0.05,1.7777974802372976,0.3870370039175038,0.054109603191660256,True
8,0.0,NHF,volume,,,15,0.1.0b1,1.1.0a5,1.0,0.5545820002147651,187346.42857049502,170729.1666666667,-0.0886980447432205,True,0.05,1.0,0.5506675252247578,-0.07330881633388547,True
8,0.0,NHF,revenue,,,15,0.1.0b1,1.1.0a5,1.0,0.5545820002147651,187346.42857049502,170729.1666666667,-0.0886980447432205,True,0.05,1.0,0.5506675252247578,-0.07330881633388547,True
8,0.0,NDY,volume,0.0,,15,0.1.0b1,1.1.0a5,0.7647184505279501,0.08073922891055633,180977.87852823423,151653.57514194597,-0.16203252919507175,True,0.05,0.7556228527360366,0.10147848808382637,-0.17032730160826406,True
8,0.0,NDY,revenue,0.0,,15,0.1.0b1,1.1.0a5,0.7642779525822623,0.1278595919263667,180977.87852823423,149687.5576708165,-0.17289583186563964,True,0.05,0.7552606472987061,0.14051740189234568,-0.1782928197874247,True
8,0.0,-10%,volume,0.1,,15,0.1.0b1,1.1.0a5,0.805325503203943,0.39574773953672593,186685.25279703934,155413.9585501722,-0.16750811206745242,True,0.05,0.8095824753248448,0.3976624458628229,-0.15064717822772544,True
8,0.0,-10%,revenue,0.1,,15,0.1.0b1,1.1.0a5,0.8430728824899463,0.3903391461583526,186685.25279703934,151054.35830824942,-0.190860788171239,True,0.05,0.8456836725889253,0.38981437499834304,-0.1738724900217673,True
8,0.0,-20%,volume,0.2,,15,0.1.0b1,1.1.0a5,0.9525376273702982,0.40751781611334426,187047.80443604232,146497.70481255543,-0.21679003261090019,True,0.05,0.9532889984714438,0.40592119348396366,-0.20535990907092125,True
8,0.0,-20%,revenue,0.2,,15,0.1.0b1,1.1.0a5,0.9207560781445302,0.41254749706588467,187047.80443604232,146422.94113488868,-0.2171897361941214,True,0.05,0.9248576600234996,0.410820533634095,-0.2063210334810713,True
8,0.0,+/-10%,volume,0.1,0.1,15,0.1.0b1,1.1.0a5,0.7149829290233418,0.446640045852977,86920.43202853159,165198.97972959804,0.9005770665678646,True,0.05,0.7172159293459532,0.4194474054432385,0.786972316388911,True
8,0.0,+/-10%,revenue,0.1,0.1,15,0.1.0b1,1.1.0a5,0.7381245823215302,0.4385473458895201,86920.43202853159,163295.82956705836,0.8786817524498335,True,0.05,0.7265700542749517,0.4143334202944129,0.7644608210556916,True
