landbase,discount_path,path_family,discount_rate,flow_policy,period,projected_mcf,realized_mcf
14,invj-4pc-k1,inverse-j,0.04,NHF,9,6216.400843539999,7519.376426905499
14,invj-4pc-k1,inverse-j,0.04,NHF,10,1118.34651315,15887.066230744498
14,invj-4pc-k1,inverse-j,0.04,NHF,11,1129.70372761,7201.338979878499
14,invj-4pc-k1,inverse-j,0.04,NHF,12,2277.95622721,5621.180290413499
14,invj-4pc-k1,inverse-j,0.04,NHF,13,12362.952954839999,11494.490247414002
14,invj-4pc-k1,inverse-j,0.04,NHF,14,4974.83280886,6033.2952661405
14,invj-4pc-k1,inverse-j,0.04,NHF,15,54010.81674457616,11709.709494541
14,invj-4pc-k1,inverse-j,0.04,NDY,1,9505.750958568704,9505.750958568704
14,invj-4pc-k1,inverse-j,0.04,NDY,2,9505.7509585687,9483.530373497424
14,invj-4pc-k1,inverse-j,0.04,NDY,3,9505.750958568704,9382.04160860031
14,invj-4pc-k1,inverse-j,0.04,NDY,4,9505.750958568704,9352.87552435939
14,invj-4pc-k1,inverse-j,0.04,NDY,5,9505.750958568704,8924.514410737873
14,invj-4pc-k1,inverse-j,0.04,NDY,6,9505.750958568702,8820.204231409869
14,invj-4pc-k1,inverse-j,0.04,NDY,7,9505.750958568702,8816.863174855465
14,invj-4pc-k1,inverse-j,0.04,NDY,8,9505.750958568702,8893.271582415411
14,invj-4pc-k1,inverse-j,0.04,NDY,9,9505.750958568702,8845.842744071484
14,invj-4pc-k1,inverse-j,0.04,NDY,10,9505.750958568704,8882.500365118687
14,invj-4pc-k1,inverse-j,0.04,NDY,11,9505.750958568706,8815.023301633508
14,invj-4pc-k1,inverse-j,0.04,NDY,12,9505.750958568704,8664.394994447151
14,invj-4pc-k1,inverse-j,0.04,NDY,13,9505.750958568708,8592.182307670175
14,invj-4pc-k1,inverse-j,0.04,NDY,14,9505.750958568706,8793.378828919085
14,invj-4pc-k1,inverse-j,0.04,NDY,15,35441.8142993622,8816.493176879158
14,invj-4pc-k1,inverse-j,0.04,-10%,1,12349.265725241597,12349.265725241597
14,invj-4pc-k1,inverse-j,0.04,-10%,2,11114.33915271744,13286.504738618065
14,invj-4pc-k1,inverse-j,0.04,-10%,3,10002.905237445695,12355.46473586557
14,invj-4pc-k1,inverse-j,0.04,-10%,4,9002.614713701128,11121.951224015944
14,invj-4pc-k1,inverse-j,0.04,-10%,5,11636.863168644139,10691.502308952959
14,invj-4pc-k1,inverse-j,0.04,-10%,6,10473.176851779723,9452.212496240063
14,invj-4pc-k1,inverse-j,0.04,-10%,7,9425.85916660175,8896.6605010755
14,invj-4pc-k1,inverse-j,0.04,-10%,8,8483.273249941578,8622.588937207107
14,invj-4pc-k1,inverse-j,0.04,-10%,9,7634.945924947418,7760.330041869501
14,invj-4pc-k1,inverse-j,0.04,-10%,10,6871.451332452677,11388.854845716489
14,invj-4pc-k1,inverse-j,0.04,-10%,11,6184.30619920741,10916.361848321074
14,invj-4pc-k1,inverse-j,0.04,-10%,12,5565.875579286669,9896.099217183924
14,invj-4pc-k1,inverse-j,0.04,-10%,13,5009.288021358003,8928.92902566957
14,invj-4pc-k1,inverse-j,0.04,-10%,14,4949.356199935,8036.036120628001
14,invj-4pc-k1,inverse-j,0.04,-10%,15,53258.44681168008,10140.000499907712
14,invj-4pc-k1,inverse-j,0.04,-20%,1,11669.956583856332,11669.956583856332
14,invj-4pc-k1,inverse-j,0.04,-20%,2,9335.965267085066,15093.007318714674
14,invj-4pc-k1,inverse-j,0.04,-20%,3,7468.772213668054,13759.597207960082
14,invj-4pc-k1,inverse-j,0.04,-20%,4,5975.017770934443,11751.143623681919
14,invj-4pc-k1,inverse-j,0.04,-20%,5,16763.675019039692,9615.857022056976
14,invj-4pc-k1,inverse-j,0.04,-20%,6,13410.940015231752,7692.685615764
14,invj-4pc-k1,inverse-j,0.04,-20%,7,10728.752012185405,8301.5946435955
14,invj-4pc-k1,inverse-j,0.04,-20%,8,8583.001609748322,9249.478104785278
14,invj-4pc-k1,inverse-j,0.04,-20%,9,6866.40128779866,7399.5824794695
14,invj-4pc-k1,inverse-j,0.04,-20%,10,5493.121030238926,13269.2094879229
14,invj-4pc-k1,inverse-j,0.04,-20%,11,4394.496824191141,10548.610568037262
14,invj-4pc-k1,inverse-j,0.04,-20%,12,3515.597459352914,8575.799722951
14,invj-4pc-k1,inverse-j,0.04,-20%,13,4579.42010221664,9265.673699299
14,invj-4pc-k1,inverse-j,0.04,-20%,14,8262.01917316742,7604.464443370501
14,invj-4pc-k1,inverse-j,0.04,-20%,15,54839.18387506244,10511.457191583999
14,invj-4pc-k1,inverse-j,0.04,+/-10%,1,12657.912954848025,12657.912954848025
14,invj-4pc-k1,inverse-j,0.04,+/-10%,2,11392.121659363223,12381.619370940967
14,invj-4pc-k1,inverse-j,0.04,+/-10%,3,10252.9094934269,11576.448585258231
14,invj-4pc-k1,inverse-j,0.04,+/-10%,4,9227.618544084213,11111.357215898766
14,invj-4pc-k1,inverse-j,0.04,+/-10%,5,9999.213813179687,10947.292012826028
14,invj-4pc-k1,inverse-j,0.04,+/-10%,6,8999.292431861719,9993.74115000261
14,invj-4pc-k1,inverse-j,0.04,+/-10%,7,8099.3631886755475,9971.942937712274
14,invj-4pc-k1,inverse-j,0.04,+/-10%,8,8316.580970083678,9098.072703574342
14,invj-4pc-k1,inverse-j,0.04,+/-10%,9,9148.239067092045,8188.2654317035
14,invj-4pc-k1,inverse-j,0.04,+/-10%,10,10063.062973801252,10016.1997832595
14,invj-4pc-k1,inverse-j,0.04,+/-10%,11,11069.369271181378,10143.456355739192
14,invj-4pc-k1,inverse-j,0.04,+/-10%,12,12176.306198299517,9907.332787788777
14,invj-4pc-k1,inverse-j,0.04,+/-10%,13,13393.936818129472,9700.597063494768
14,invj-4pc-k1,inverse-j,0.04,+/-10%,14,14733.330499942414,9456.654582108275
14,invj-4pc-k1,inverse-j,0.04,+/-10%,15,16206.663549936662,9760.282484471752
14,invj-4pc-k1,inverse-j,0.04,+/-20%,1,14665.343518019641,14665.343518019641
14,invj-4pc-k1,inverse-j,0.04,+/-20%,2,11732.274814415714,13711.401284154173
14,invj-4pc-k1,inverse-j,0.04,+/-20%,3,9385.81985153257,13523.263142020882
14,invj-4pc-k1,inverse-j,0.04,+/-20%,4,7508.6558812260555,11294.536531058788
14,invj-4pc-k1,inverse-j,0.04,+/-20%,5,9010.38705747127,9069.091233752571
14,invj-4pc-k1,inverse-j,0.04,+/-20%,6,8937.971703406327,7255.272985088501
14,invj-4pc-k1,inverse-j,0.04,+/-20%,7,10725.566044087593,9068.670997760499
14,invj-4pc-k1,inverse-j,0.04,+/-20%,8,9603.457466367754,8939.290859724168
14,invj-4pc-k1,inverse-j,0.04,+/-20%,9,7682.765973094203,7151.4326884185
14,invj-4pc-k1,inverse-j,0.04,+/-20%,10,7881.669262900249,13315.9585202985
14,invj-4pc-k1,inverse-j,0.04,+/-20%,11,9458.003115480298,11485.328011189722
14,invj-4pc-k1,inverse-j,0.04,+/-20%,12,11349.603738576358,9188.2624053575
14,invj-4pc-k1,inverse-j,0.04,+/-20%,13,13619.524486291632,9182.448929778258
14,invj-4pc-k1,inverse-j,0.04,+/-20%,14,16343.429383549952,7345.9591397655
14,invj-4pc-k1,inverse-j,0.04,+/-20%,15,19612.115260259954,9083.668059359998
14,invj-4pc-k2,inverse-j,0.04,NHF,1,36572.00440377866,36572.00440377866
14,invj-4pc-k2,inverse-j,0.04,NHF,2,4597.0273690625,5209.0779505165
14,invj-4pc-k2,inverse-j,0.04,NHF,3,1033.24280599,6378.0262179655
14,invj-4pc-k2,inverse-j,0.04,NHF,4,0.0,4812.172014618499
14,invj-4pc-k2,inverse-j,0.04,NHF,5,13006.000959508003,6098.728814603499
14,invj-4pc-k2,inverse-j,0.04,NHF,6,5297.892234449,5680.738441829
14,invj-4pc-k2,inverse-j,0.04,NHF,7,11439.115228185497,12392.5543866105
14,invj-4pc-k2,inverse-j,0.04,NHF,8,17341.480942769,14450.756569874
14,invj-4pc-k2,inverse-j,0.04,NHF,9,10628.12176186,15177.2097203665
14,invj-4pc-k2,inverse-j,0.04,NHF,10,3185.58194943,6970.204506290501
14,invj-4pc-k2,inverse-j,0.04,NHF,11,1129.70372761,6301.1139210335
14,invj-4pc-k2,inverse-j,0.04,NHF,12,4169.57036113,4897.748880078499
14,invj-4pc-k2,inverse-j,0.04,NHF,13,5082.63594477,12426.029562539
14,invj-4pc-k2,inverse-j,0.04,NHF,14,4916.958091240001,5441.206440255501
14,invj-4pc-k2,inverse-j,0.04,NHF,15,52509.79857372132,13700.505624674
14,invj-4pc-k2,inverse-j,0.04,NDY,1,9619.200598413798,9619.200598413798
14,invj-4pc-k2,inverse-j,0.04,NDY,2,9619.200598413796,9625.608615260657
14,invj-4pc-k2,inverse-j,0.04,NDY,3,9619.2005984138,9581.012019924628
14,invj-4pc-k2,inverse-j,0.04,NDY,4,9619.2005984138,9390.751835814031
14,invj-4pc-k2,inverse-j,0.04,NDY,5,9619.200598413801,9156.75253156675
14,invj-4pc-k2,inverse-j,0.04,NDY,6,9619.2005984138,8996.747066425125
14,invj-4pc-k2,inverse-j,0.04,NDY,7,9619.200598413798,8991.224222442914
14,invj-4pc-k2,inverse-j,0.04,NDY,8,9619.2005984138,9026.771836699638
14,invj-4pc-k2,inverse-j,0.04,NDY,9,9619.200598413798,9036.200477220487
14,invj-4pc-k2,inverse-j,0.04,NDY,10,9619.200598413798,9046.080811614202
14,invj-4pc-k2,inverse-j,0.04,NDY,11,9619.2005984138,9011.297516417804
14,invj-4pc-k2,inverse-j,0.04,NDY,12,9619.200598413798,8933.52519170149
14,invj-4pc-k2,inverse-j,0.04,NDY,13,9619.2005984138,8741.92526305125
14,invj-4pc-k2,inverse-j,0.04,NDY,14,9619.200598413796,8656.688845709356
14,invj-4pc-k2,inverse-j,0.04,NDY,15,33707.88214462839,8880.939421102836
14,invj-4pc-k2,inverse-j,0.04,-10%,1,14519.292123626716,14519.292123626716
14,invj-4pc-k2,inverse-j,0.04,-10%,2,13067.362911264045,13145.44381431809
14,invj-4pc-k2,inverse-j,0.04,-10%,3,11760.626620137644,11920.120831907741
14,invj-4pc-k2,inverse-j,0.04,-10%,4,10584.56395812388,10888.095059518726
14,invj-4pc-k2,inverse-j,0.04,-10%,5,9526.10756231149,9860.937443577659
14,invj-4pc-k2,inverse-j,0.04,-10%,6,8573.496806080342,8888.080453737592
14,invj-4pc-k2,inverse-j,0.04,-10%,7,7716.1471254723065,7999.2724052355
14,invj-4pc-k2,inverse-j,0.04,-10%,8,7393.416696232431,8939.226495741317
14,invj-4pc-k2,inverse-j,0.04,-10%,9,6654.075026609187,8045.303843024501
14,invj-4pc-k2,inverse-j,0.04,-10%,10,5988.667523948267,11877.916681113564
14,invj-4pc-k2,inverse-j,0.04,-10%,11,5389.800771553441,10784.525640730903
14,invj-4pc-k2,inverse-j,0.04,-10%,12,4850.820694398098,9737.610343781365
14,invj-4pc-k2,inverse-j,0.04,-10%,13,4365.738624958289,8777.371051571621
14,invj-4pc-k2,inverse-j,0.04,-10%,14,3929.16476246246,7899.6339468655015
14,invj-4pc-k2,inverse-j,0.04,-10%,15,57672.369682475466,9574.226394536052
14,invj-4pc-k2,inverse-j,0.04,-20%,1,18092.731134242742,18092.731134242742
14,invj-4pc-k2,inverse-j,0.04,-20%,2,14474.184907394192,14551.418960777974
14,invj-4pc-k2,inverse-j,0.04,-20%,3,11579.347925915356,11871.173648373791
14,invj-4pc-k2,inverse-j,0.04,-20%,4,9263.478340732283,9574.054096241209
14,invj-4pc-k2,inverse-j,0.04,-20%,5,7410.78267258583,7659.084718150463
14,invj-4pc-k2,inverse-j,0.04,-20%,6,5928.626138068665,6127.2677724765
14,invj-4pc-k2,inverse-j,0.04,-20%,7,5967.714059175499,8184.5218862004995
14,invj-4pc-k2,inverse-j,0.04,-20%,8,10179.098604121866,11200.643580450833
14,invj-4pc-k2,inverse-j,0.04,-20%,9,8143.278883297493,8960.5148632405
14,invj-4pc-k2,inverse-j,0.04,-20%,10,6514.623106637995,12691.32610537829
14,invj-4pc-k2,inverse-j,0.04,-20%,11,5211.698485310396,10167.87945403013
14,invj-4pc-k2,inverse-j,0.04,-20%,12,4169.358788248317,8134.303563041
14,invj-4pc-k2,inverse-j,0.04,-20%,13,3335.487030598654,8254.937376779419
14,invj-4pc-k2,inverse-j,0.04,-20%,14,5978.40694719,6603.949898755501
14,invj-4pc-k2,inverse-j,0.04,-20%,15,55791.01384968234,11945.595425205474
14,invj-4pc-k2,inverse-j,0.04,+/-10%,1,13839.793449420142,13839.793449420142
14,invj-4pc-k2,inverse-j,0.04,+/-10%,2,12455.814104478124,12928.806693912498
14,invj-4pc-k2,inverse-j,0.04,+/-10%,3,11210.232694030312,12042.457797830963
14,invj-4pc-k2,inverse-j,0.04,+/-10%,4,10089.209424627279,11244.225492690104
14,invj-4pc-k2,inverse-j,0.04,+/-10%,5,9080.288482164555,10245.498338966318
14,invj-4pc-k2,inverse-j,0.04,+/-10%,6,8172.259633948098,9233.216162199964
14,invj-4pc-k2,inverse-j,0.04,+/-10%,7,7426.378070469526,8309.8945440555
14,invj-4pc-k2,inverse-j,0.04,+/-10%,8,8169.015877516482,9174.904617961842
14,invj-4pc-k2,inverse-j,0.04,+/-10%,9,8985.917465268129,8257.414159232501
14,invj-4pc-k2,inverse-j,0.04,+/-10%,10,9884.509211794943,11607.380053351117
14,invj-4pc-k2,inverse-j,0.04,+/-10%,11,10872.960132974438,10446.642048745998
14,invj-4pc-k2,inverse-j,0.04,+/-10%,12,11960.256146271886,9930.50511452219
14,invj-4pc-k2,inverse-j,0.04,+/-10%,13,13156.281760899075,8945.712152222854
14,invj-4pc-k2,inverse-j,0.04,+/-10%,14,14471.909936988983,8051.1409336055
14,invj-4pc-k2,inverse-j,0.04,+/-10%,15,15919.100930687884,9645.976659667316
14,invj-4pc-k2,inverse-j,0.04,+/-20%,1,18021.14720998085,18021.14720998085
14,invj-4pc-k2,inverse-j,0.04,+/-20%,2,14416.917767984676,14634.728477960965
14,invj-4pc-k2,inverse-j,0.04,+/-20%,3,11533.534214387742,11987.9897219545
14,invj-4pc-k2,inverse-j,0.04,+/-20%,4,9226.827371510195,9641.792235477207
14,invj-4pc-k2,inverse-j,0.04,+/-20%,5,7381.461897208157,7712.852950320466
14,invj-4pc-k2,inverse-j,0.04,+/-20%,6,5905.169517766525,6170.282361408
14,invj-4pc-k2,inverse-j,0.04,+/-20%,7,5797.9074366875,8297.9810038905
14,invj-4pc-k2,inverse-j,0.04,+/-20%,8,6957.4889240249995,10978.499162264781
14,invj-4pc-k2,inverse-j,0.04,+/-20%,9,6880.489615205706,8782.799332373499
14,invj-4pc-k2,inverse-j,0.04,+/-20%,10,8153.44281316948,13224.303484695462
14,invj-4pc-k2,inverse-j,0.04,+/-20%,11,9784.131375803376,10579.687236518726
14,invj-4pc-k2,inverse-j,0.04,+/-20%,12,11740.95765096405,8463.749789094001
14,invj-4pc-k2,inverse-j,0.04,+/-20%,13,14089.149181156861,8042.698841569532
14,invj-4pc-k2,inverse-j,0.04,+/-20%,14,16906.97901738823,6434.1590713705
14,invj-4pc-k2,inverse-j,0.04,+/-20%,15,20288.374820865876,11417.711748104859
15,linear-4pc-0pc,linear,0.04,NHF,1,36320.19662395685,36320.19662395685
15,linear-4pc-0pc,linear,0.04,NHF,2,2985.6749980855,2985.6749980855
15,linear-4pc-0pc,linear,0.04,NHF,3,6320.19007971,6320.19007971
15,linear-4pc-0pc,linear,0.04,NHF,4,5699.0664896690005,5699.0664896690005
15,linear-4pc-0pc,linear,0.04,NHF,5,4206.171265674499,4206.171265674499
15,linear-4pc-0pc,linear,0.04,NHF,6,6412.4990042485,6412.4990042485
15,linear-4pc-0pc,linear,0.04,NHF,7,12480.076350408,12480.076350408
15,linear-4pc-0pc,linear,0.04,NHF,8,11563.297361622499,12478.792310052499
15,linear-4pc-0pc,linear,0.04,NHF,9,12181.4359564925,17040.856805115498
15,linear-4pc-0pc,linear,0.04,NHF,10,1378.2024570049998,5699.330984810001
15,linear-4pc-0pc,linear,0.04,NHF,11,1604.14236476,7038.175966549
15,linear-4pc-0pc,linear,0.04,NHF,12,410.18380914,4421.8639441845
15,linear-4pc-0pc,linear,0.04,NHF,13,4989.172448545,11082.418627973499
15,linear-4pc-0pc,linear,0.04,NHF,14,0.0,5622.012965888
15,linear-4pc-0pc,linear,0.04,NHF,15,56698.673026864584,12935.2590258375
15,linear-4pc-0pc,linear,0.04,NDY,1,10951.768657153727,10951.768657153727
15,linear-4pc-0pc,linear,0.04,NDY,2,10951.768657153725,10793.935587145756
15,linear-4pc-0pc,linear,0.04,NDY,3,10951.768657153725,10691.123788892424
15,linear-4pc-0pc,linear,0.04,NDY,4,10951.768657153725,10566.026059655738
15,linear-4pc-0pc,linear,0.04,NDY,5,10951.768657153725,10367.365157870736
15,linear-4pc-0pc,linear,0.04,NDY,6,10951.768657153725,10193.683965227818
15,linear-4pc-0pc,linear,0.04,NDY,7,10951.768657153725,9967.280393103683
15,linear-4pc-0pc,linear,0.04,NDY,8,10951.768657153722,9823.924592275698
15,linear-4pc-0pc,linear,0.04,NDY,9,10951.768657153722,9670.143950160847
15,linear-4pc-0pc,linear,0.04,NDY,10,10951.768657153723,9426.012824468777
15,linear-4pc-0pc,linear,0.04,NDY,11,10951.768657153727,9393.696249944569
15,linear-4pc-0pc,linear,0.04,NDY,12,10951.768657153727,9363.591272866917
15,linear-4pc-0pc,linear,0.04,NDY,13,10951.768657153725,9286.491792243849
15,linear-4pc-0pc,linear,0.04,NDY,14,10951.768657153725,9246.905527260866
15,linear-4pc-0pc,linear,0.04,NDY,15,12733.25545234251,9167.673431799803
15,linear-4pc-0pc,linear,0.04,-10%,1,14850.638517701134,14850.638517701134
15,linear-4pc-0pc,linear,0.04,-10%,2,13365.57466593102,13059.271881825302
15,linear-4pc-0pc,linear,0.04,-10%,3,12029.017199337915,11546.850177821834
15,linear-4pc-0pc,linear,0.04,-10%,4,10826.115479404127,10355.718735637196
15,linear-4pc-0pc,linear,0.04,-10%,5,9743.503931463712,9321.111636660868
15,linear-4pc-0pc,linear,0.04,-10%,6,8769.153538317343,8389.000468981001
15,linear-4pc-0pc,linear,0.04,-10%,7,7892.23818448561,7892.238183098001
15,linear-4pc-0pc,linear,0.04,-10%,8,8232.977367889564,9547.494202546997
15,linear-4pc-0pc,linear,0.04,-10%,9,7409.679631100608,11306.87971474
15,linear-4pc-0pc,linear,0.04,-10%,10,6668.711667990546,10357.29108604565
15,linear-4pc-0pc,linear,0.04,-10%,11,6001.840501191492,9320.85023893349
15,linear-4pc-0pc,linear,0.04,-10%,12,5401.656451072344,8388.765214582
15,linear-4pc-0pc,linear,0.04,-10%,13,4861.490805965109,7589.075987000541
15,linear-4pc-0pc,linear,0.04,-10%,14,4375.341725368598,6830.168392223
15,linear-4pc-0pc,linear,0.04,-10%,15,45933.51658912849,10389.392612732752
15,linear-4pc-0pc,linear,0.04,-20%,1,17828.781070600806,17828.781070600806
15,linear-4pc-0pc,linear,0.04,-20%,2,14263.024856480646,14222.926626671015
15,linear-4pc-0pc,linear,0.04,-20%,3,11410.419885184516,11362.355636054494
15,linear-4pc-0pc,linear,0.04,-20%,4,9128.335908147614,9085.85228904002
15,linear-4pc-0pc,linear,0.04,-20%,5,7302.668726518091,7268.681827307
15,linear-4pc-0pc,linear,0.04,-20%,6,6412.4990042485,6412.4990042485
15,linear-4pc-0pc,linear,0.04,-20%,7,6747.806645398001,6747.806645398001
15,linear-4pc-0pc,linear,0.04,-20%,8,10543.832539063145,12641.128704794499
15,linear-4pc-0pc,linear,0.04,-20%,9,8435.066031250517,13307.410248544993
15,linear-4pc-0pc,linear,0.04,-20%,10,6748.052825000414,10190.032316673356
15,linear-4pc-0pc,linear,0.04,-20%,11,5398.442260000332,8152.0258515114565
15,linear-4pc-0pc,linear,0.04,-20%,12,4318.753808000266,6521.6206834145005
15,linear-4pc-0pc,linear,0.04,-20%,13,3455.0030464002125,7029.5935794385005
15,linear-4pc-0pc,linear,0.04,-20%,14,2807.7372681200004,9103.992500968
15,linear-4pc-0pc,linear,0.04,-20%,15,49208.72641038372,9901.9857319845
15,linear-4pc-0pc,linear,0.04,+/-10%,1,14885.255018331784,14885.255018331784
15,linear-4pc-0pc,linear,0.04,+/-10%,2,13396.729516498608,13258.790490192549
15,linear-4pc-0pc,linear,0.04,+/-10%,3,12057.056564848743,11492.181937615851
15,linear-4pc-0pc,linear,0.04,+/-10%,4,10851.350908363871,10326.819941111356
15,linear-4pc-0pc,linear,0.04,+/-10%,5,9766.215817527484,8928.026174463374
15,linear-4pc-0pc,linear,0.04,+/-10%,6,8789.594235774735,8035.22355451882
15,linear-4pc-0pc,linear,0.04,+/-10%,7,7910.634812197262,8823.500440460908
15,linear-4pc-0pc,linear,0.04,+/-10%,8,8701.698293416988,9705.850484506998
15,linear-4pc-0pc,linear,0.04,+/-10%,9,9133.303430305808,11310.411846466373
15,linear-4pc-0pc,linear,0.04,+/-10%,10,8219.973087275228,10170.54173442542
15,linear-4pc-0pc,linear,0.04,+/-10%,11,9041.970396002751,9153.48756153243
15,linear-4pc-0pc,linear,0.04,+/-10%,12,9946.167435603029,8022.392216954355
15,linear-4pc-0pc,linear,0.04,+/-10%,13,10940.784179163331,7451.314570815501
15,linear-4pc-0pc,linear,0.04,+/-10%,14,12034.862597079666,8370.7568792178
15,linear-4pc-0pc,linear,0.04,+/-10%,15,13238.348856787636,10540.014877376894
15,linear-4pc-0pc,linear,0.04,+/-20%,1,17827.53059917887,17827.53059917887
15,linear-4pc-0pc,linear,0.04,+/-20%,2,14262.024479343101,14234.844177878515
15,linear-4pc-0pc,linear,0.04,+/-20%,3,11409.619583474478,11366.701941880618
15,linear-4pc-0pc,linear,0.04,+/-20%,4,9127.695666779584,9091.311486900075
15,linear-4pc-0pc,linear,0.04,+/-20%,5,7302.156533423667,7273.0491909695
15,linear-4pc-0pc,linear,0.04,+/-20%,6,6412.4990042485,6412.4990042485
15,linear-4pc-0pc,linear,0.04,+/-20%,7,7694.998805098201,8752.254871172501
15,linear-4pc-0pc,linear,0.04,+/-20%,8,9233.99856611784,10502.705845406997
15,linear-4pc-0pc,linear,0.04,+/-20%,9,9106.366114523407,13885.794923093656
15,linear-4pc-0pc,linear,0.04,+/-20%,10,7285.092891618729,10487.733070123437
15,linear-4pc-0pc,linear,0.04,+/-20%,11,7867.6370694344305,8390.186457196145
15,linear-4pc-0pc,linear,0.04,+/-20%,12,9441.16448332132,6712.149165912
15,linear-4pc-0pc,linear,0.04,+/-20%,13,11329.39737998558,8410.869882523499
15,linear-4pc-0pc,linear,0.04,+/-20%,14,13595.276855982696,7343.790695183001
15,linear-4pc-0pc,linear,0.04,+/-20%,15,16314.332227179231,9374.155950977
15,linear-6pc-0pc,linear,0.06,NHF,1,36320.19662395685,36320.19662395685
15,linear-6pc-0pc,linear,0.06,NHF,2,2985.6749980855,2985.6749980855
15,linear-6pc-0pc,linear,0.06,NHF,3,6320.19007971,6320.19007971
15,linear-6pc-0pc,linear,0.06,NHF,4,5699.0664896690005,5699.0664896690005
15,linear-6pc-0pc,linear,0.06,NHF,5,4206.171265674499,4206.171265674499
15,linear-6pc-0pc,linear,0.06,NHF,6,6412.4990042485,6412.4990042485
15,linear-6pc-0pc,linear,0.06,NHF,7,12480.076350408,12480.076350408
15,linear-6pc-0pc,linear,0.06,NHF,8,12478.792310052499,12478.792310052499
15,linear-6pc-0pc,linear,0.06,NHF,9,17040.856805115498,17040.856805115498
15,linear-6pc-0pc,linear,0.06,NHF,10,3260.32513434,5699.330984810001
15,linear-6pc-0pc,linear,0.06,NHF,11,3655.3216099599995,7038.175966549
15,linear-6pc-0pc,linear,0.06,NHF,12,953.16115054,4421.8639441845
15,linear-6pc-0pc,linear,0.06,NHF,13,1763.91111994,11082.418627973499
15,linear-6pc-0pc,linear,0.06,NHF,14,0.0,5622.012965888
15,linear-6pc-0pc,linear,0.06,NHF,15,43819.83968407457,12935.2590258375
15,linear-6pc-0pc,linear,0.06,NDY,1,10906.165051915263,10906.165051915263
15,linear-6pc-0pc,linear,0.06,NDY,2,10906.165051915259,10729.026856174803
15,linear-6pc-0pc,linear,0.06,NDY,3,10906.165051915255,10499.76536878692
15,linear-6pc-0pc,linear,0.06,NDY,4,10906.16505191526,10397.237795261692
15,linear-6pc-0pc,linear,0.06,NDY,5,10906.165051915255,10299.75679366735
15,linear-6pc-0pc,linear,0.06,NDY,6,10906.165051915257,10083.659322356332
15,linear-6pc-0pc,linear,0.06,NDY,7,10906.165051915259,9986.210831818134
15,linear-6pc-0pc,linear,0.06,NDY,8,10906.165051915254,9858.030867114849
15,linear-6pc-0pc,linear,0.06,NDY,9,10906.165051915255,9714.118004496862
15,linear-6pc-0pc,linear,0.06,NDY,10,10906.165051915255,9666.801189161617
15,linear-6pc-0pc,linear,0.06,NDY,11,10906.165051915255,9224.784946149717
15,linear-6pc-0pc,linear,0.06,NDY,12,10906.16505191526,8587.240615894281
15,linear-6pc-0pc,linear,0.06,NDY,13,10906.165051915259,8587.2406131885
15,linear-6pc-0pc,linear,0.06,NDY,14,10906.165051915259,8609.680298177
15,linear-6pc-0pc,linear,0.06,NDY,15,10906.165051915257,9212.321899237899
15,linear-6pc-0pc,linear,0.06,-10%,1,15310.088088330029,15310.088088330029
15,linear-6pc-0pc,linear,0.06,-10%,2,13779.079279497022,13745.35029691407
15,linear-6pc-0pc,linear,0.06,-10%,3,12401.171351547318,11549.201845293122
15,linear-6pc-0pc,linear,0.06,-10%,4,11161.054216392587,10306.899863829169
15,linear-6pc-0pc,linear,0.06,-10%,5,10044.948794753327,8409.30290875094
15,linear-6pc-0pc,linear,0.06,-10%,6,9040.453915277996,7568.3726201305
15,linear-6pc-0pc,linear,0.06,-10%,7,8136.408523750199,8136.408526938001
15,linear-6pc-0pc,linear,0.06,-10%,8,9484.03903047999,9524.445098744998
15,linear-6pc-0pc,linear,0.06,-10%,9,8535.635127431993,11241.635833009499
15,linear-6pc-0pc,linear,0.06,-10%,10,7682.0716146887935,10688.772845878299
15,linear-6pc-0pc,linear,0.06,-10%,11,6913.864453219913,9528.896525871045
15,linear-6pc-0pc,linear,0.06,-10%,12,6222.478007897923,8576.0068762875
15,linear-6pc-0pc,linear,0.06,-10%,13,5600.23020710813,7754.0362550945
15,linear-6pc-0pc,linear,0.06,-10%,14,5040.207186397317,7265.002976553
15,linear-6pc-0pc,linear,0.06,-10%,15,35047.51187632828,9098.585189560537
15,linear-6pc-0pc,linear,0.06,-20%,1,18750.736136026295,18750.736136026295
15,linear-6pc-0pc,linear,0.06,-20%,2,15000.58890882104,14716.86391068854
15,linear-6pc-0pc,linear,0.06,-20%,3,12000.471127056831,10618.081675824797
15,linear-6pc-0pc,linear,0.06,-20%,4,9600.376901645466,8492.25857135932
15,linear-6pc-0pc,linear,0.06,-20%,5,7680.3015213163735,6793.80685542
15,linear-6pc-0pc,linear,0.06,-20%,6,6412.4990042485,6412.4990042485
15,linear-6pc-0pc,linear,0.06,-20%,7,6351.205085098001,6351.205085098001
15,linear-6pc-0pc,linear,0.06,-20%,8,13133.632067836998,13133.632067837
15,linear-6pc-0pc,linear,0.06,-20%,9,10506.9056542696,13904.710086957426
15,linear-6pc-0pc,linear,0.06,-20%,10,8405.52452341568,10563.27466209834
15,linear-6pc-0pc,linear,0.06,-20%,11,6724.419618732544,7860.925789024345
15,linear-6pc-0pc,linear,0.06,-20%,12,5379.535694986036,6288.740635148501
15,linear-6pc-0pc,linear,0.06,-20%,13,4303.628555988828,6046.463585298499
15,linear-6pc-0pc,linear,0.06,-20%,14,3442.902844791063,10389.435816553
