landbase,discount_path,path_family,discount_rate,flow_policy,period,announced,realized,obj_free,obj_fixed,objective_gap,tail_status
9,linear-6pc-0pc,linear,0.06,+/-10%,8,8827.540823742795,9186.936182827547,18687553.180258505,18680237.594942138,7315.585316367447,suboptimal
9,linear-6pc-0pc,linear,0.06,+/-10%,9,9710.294906117075,10742.063245107,20080637.598629426,19667935.38797118,412702.2106582448,suboptimal
9,linear-6pc-0pc,linear,0.06,+/-10%,10,8954.486612299885,11316.021788744347,19329458.180657476,18509890.74530281,819567.4353546649,suboptimal
9,linear-6pc-0pc,linear,0.06,+/-10%,11,8307.400529408987,9406.145316335536,17640516.070995197,17344702.789804712,295813.28119048476,suboptimal
9,linear-6pc-0pc,linear,0.06,+/-10%,12,9138.140582349888,8465.5307870735,16793913.079458013,16585349.164659433,208563.9147985801,suboptimal
9,linear-6pc-0pc,linear,0.06,+/-10%,13,10051.954640584876,8404.99599975675,16682286.558157662,15951387.358595671,730899.1995619908,suboptimal
9,linear-6pc-0pc,linear,0.06,+/-10%,14,11057.150104643364,7564.4964030045,16544747.056831818,,,infeasible
9,linear-6pc-0pc,linear,0.06,+/-10%,15,12162.865115107703,8111.895701362887,17366214.924134273,,,infeasible
9,linear-6pc-0pc,linear,0.06,+/-20%,1,19606.879143142676,19606.879143142676,21336221.839140255,21336221.839140255,0.0,optimal
9,linear-6pc-0pc,linear,0.06,+/-20%,2,15685.503314514146,14670.125715846607,18489786.229023837,18458158.122034136,31628.106989700347,suboptimal
9,linear-6pc-0pc,linear,0.06,+/-20%,3,12548.402651611314,11085.63536946064,16633570.841143556,16418668.223785045,214902.6173585113,suboptimal
9,linear-6pc-0pc,linear,0.06,+/-20%,4,10038.722121289053,8865.542888040503,15565130.27549307,15301195.725315776,263934.55017729476,suboptimal
9,linear-6pc-0pc,linear,0.06,+/-20%,5,8030.977697031241,6548.0988807065805,15195692.277205452,14861238.437309772,334453.83989568055,suboptimal
9,linear-6pc-0pc,linear,0.06,+/-20%,6,6424.782157624994,6308.7210516345,16115287.663298173,16096695.348070454,18592.315227719024,suboptimal
9,linear-6pc-0pc,linear,0.06,+/-20%,7,7570.465255755367,7570.4652560645,17987394.83751755,17987394.837511685,5.863606929779053e-06,optimal
9,linear-6pc-0pc,linear,0.06,+/-20%,8,9084.558306906438,9084.558307296998,19794937.883638073,19794937.883638073,0.0,optimal
9,linear-6pc-0pc,linear,0.06,+/-20%,9,10901.469968287725,14475.424882494359,21959082.200233687,20849002.205553435,1110079.994680252,suboptimal
9,linear-6pc-0pc,linear,0.06,+/-20%,10,8721.17597463018,10506.238154508485,18072396.581502847,17572497.920702513,499898.66080033407,suboptimal
9,linear-6pc-0pc,linear,0.06,+/-20%,11,6990.273105898231,8404.990522717499,16262173.096165188,15944038.419395208,318134.6767699793,suboptimal
9,linear-6pc-0pc,linear,0.06,+/-20%,12,8388.327727077874,7042.243593886499,15813264.675845474,15360345.381898535,452919.2939469386,suboptimal
9,linear-6pc-0pc,linear,0.06,+/-20%,13,10065.99327249345,8193.4538549095,16689472.1279149,16013594.569588881,675877.558326019,suboptimal
9,linear-6pc-0pc,linear,0.06,+/-20%,14,12079.19192699214,7780.2329180795,16781245.168263875,14859904.64017082,1921340.528093055,suboptimal
9,linear-6pc-0pc,linear,0.06,+/-20%,15,14495.030312390567,7750.570153737,17452716.802652035,,,infeasible
9,invj-4pc-k1,inverse-j,0.04,NHF,1,20805.8990645505,20805.8990645505,99722630.49257505,99722630.49257505,0.0,optimal
9,invj-4pc-k1,inverse-j,0.04,NHF,2,983.77192707,14499.05697694649,93571478.00721295,93152583.58786975,418894.4193432033,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NHF,3,3653.3991125775,9321.228044075999,90412105.8607833,90209172.0789922,202933.78179109097,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NHF,4,874.6710501824998,9088.3990973595,93323230.15357642,92783554.9563982,539675.1971782148,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NHF,5,28626.169510490017,6363.6184032345,93571167.60059889,,,infeasible
9,invj-4pc-k1,inverse-j,0.04,NHF,6,5961.754369272,5659.8903350294995,94813618.79193623,94708452.85265751,105165.93927872181,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NHF,7,12359.561368901997,10214.714883679499,97542147.53563237,96664666.31416935,877481.2214630246,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NHF,8,13708.881540562497,9802.192955009998,97019707.02190399,95383218.91579093,1636488.1061130613,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NHF,9,5385.3801018799995,8487.9605025495,95708352.97304174,95305688.09151602,402664.8815257251,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NHF,10,941.2280675399999,13451.6885588265,95824943.88638243,93737220.56040792,2087723.3259745091,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NHF,11,1471.0526274599997,7914.4955918745,91627079.5775092,90641668.50612533,985411.0713838637,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NHF,12,2000.8771873799997,6941.030682319501,94659051.11288914,93908156.73231922,750894.38056992,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NHF,13,12999.999963600001,10686.644706919498,96299774.67773181,95351919.43382257,947855.2439092398,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NHF,14,4647.587706285,6085.9868250644995,94028437.57842927,93892758.07607627,135679.50235299766,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NHF,15,50919.00570537999,10474.122777689998,96756723.44548064,,,infeasible
9,invj-4pc-k1,inverse-j,0.04,NDY,1,9266.858819209236,9266.858819209236,96665143.60978618,96665143.60978618,0.0,optimal
9,invj-4pc-k1,inverse-j,0.04,NDY,2,9266.858819209234,9136.546740639831,98442277.6913371,98438661.91346726,3615.777869835496,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NDY,3,9266.858819209234,9022.481588804814,99109214.71187021,99086060.25961182,23154.45225839317,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NDY,4,9266.858819209234,8920.859606687864,99255685.05602309,99118566.25392315,137118.80209994316,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NDY,5,9266.858819209236,8598.231286309969,98964124.66280542,98363622.33414593,600502.3286594898,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NDY,6,9266.858819209236,8461.798822022283,98251309.02325362,97293943.63340177,957365.3898518533,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NDY,7,9266.858819209236,8414.660437812221,97973609.99096975,96923037.49231316,1050572.4986565858,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NDY,8,9266.858819209237,8504.493567198067,98290195.18962315,97370548.82492155,919646.3647015989,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NDY,9,9266.858819209236,8468.737080507994,98177725.02881372,97004758.79929584,1172966.229517877,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NDY,10,9266.858819209237,8455.372573789593,97764826.97025353,96354117.15248278,1410709.8177707493,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NDY,11,9266.858819209237,8368.695631289494,97205500.8385552,95679716.18616132,1525784.6523938775,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NDY,12,9266.858819209237,8243.55645512876,97540479.74309275,96120328.57874927,1420151.1643434763,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NDY,13,9266.858819209237,8356.578820829583,98091342.8229426,96931774.36616482,1159568.4567777812,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NDY,14,9266.858819209237,8442.875105348789,98354975.53732742,97261761.38698514,1093214.1503422856,suboptimal
9,invj-4pc-k1,inverse-j,0.04,NDY,15,32806.962737777714,8415.399604365946,98264533.78589424,,,infeasible
9,invj-4pc-k1,inverse-j,0.04,-10%,1,11792.062685599021,11792.062685599021,98671794.84339783,98671794.84339783,0.0,optimal
9,invj-4pc-k1,inverse-j,0.04,-10%,2,10612.856417039116,12905.473302921071,98703839.1697326,98670885.02065398,32954.14907862246,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-10%,3,9551.570775335209,12018.03965771344,96774269.83381781,96641093.77012783,133176.06368997693,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-10%,4,8596.413697801685,10853.66275567539,97406189.11430055,97204873.19835685,201315.9159436971,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-10%,5,11431.508428872605,10479.588729133558,98124240.70863892,97390214.82128552,734025.8873534054,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-10%,6,10288.357585985344,9277.375344355902,96287459.29079102,95812791.25331914,474668.03747187555,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-10%,7,9259.521827386812,8680.032546202,95195632.39511937,94984114.30510418,211518.09001518786,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-10%,8,8333.56964464813,8400.412985864474,95680194.93829432,95680194.93829432,0.0,optimal
9,invj-4pc-k1,inverse-j,0.04,-10%,9,7500.212680183317,7560.371689672501,95577532.8368021,95577532.8368021,0.0,optimal
9,invj-4pc-k1,inverse-j,0.04,-10%,10,6750.191412164985,10603.2387593249,96539381.6693422,95881579.44158998,657802.2277522236,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-10%,11,6075.1722709484875,10212.3654742645,94134368.68118317,93460740.70697415,673627.9742090255,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-10%,12,5467.655043853638,9353.191656450837,94999621.82894433,94423819.74222359,575802.0867207348,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-10%,13,4920.889539468273,8697.997333919751,96254470.85709621,95766241.2214551,488229.6356411129,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-10%,14,4428.800585521446,8158.5923400645,95270003.41503066,94764240.96635497,505762.4486756921,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-10%,15,50777.61548733799,9395.932488731296,96409563.4066638,,,infeasible
9,invj-4pc-k1,inverse-j,0.04,-20%,1,11310.822692879401,11310.822692879401,99021559.59321837,99021559.59321837,0.0,optimal
9,invj-4pc-k1,inverse-j,0.04,-20%,2,9048.658154303519,14278.102687455344,99245765.55147234,99132426.21003531,113339.34143702686,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-20%,3,7238.926523442816,13841.094910342312,96296779.78009737,95973063.48941341,323716.29068395495,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-20%,4,5791.1412187542555,11421.882375986415,96033513.1239879,95564432.54282083,469080.58116707206,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-20%,5,16324.13977176534,9675.930177186918,95861484.20158625,,,infeasible
9,invj-4pc-k1,inverse-j,0.04,-20%,6,13059.31181741227,7740.744146292001,94420530.97356942,,,infeasible
9,invj-4pc-k1,inverse-j,0.04,-20%,7,10447.44945392982,7215.8113833045,94618993.44810918,93257198.69550759,1361794.7526015937,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-20%,8,8357.959563143857,8938.095940675625,96266649.01062575,96211363.5795183,55285.43110744655,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-20%,9,6686.367650515086,7150.476748249501,95912022.18968225,95874723.04945183,37299.14023041725,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-20%,10,5349.094120412071,12446.025026129964,97402889.75673562,96229521.31790002,1173368.438835606,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-20%,11,4279.275296329657,9833.912829324761,93347375.284124,92522825.144624,824550.139500007,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-20%,12,3423.420237063726,8197.525002606999,94675007.81440333,93928052.11599557,746955.6984077543,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-20%,13,5434.759759106186,9301.355198536612,96373864.27151133,95897313.35565253,476550.9158588052,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-20%,14,8146.631017751231,7771.4788956845005,95392862.85893282,95265365.67955132,127497.17938150465,suboptimal
9,invj-4pc-k1,inverse-j,0.04,-20%,15,50822.27194515795,10222.055671656082,96835866.61624323,,,infeasible
9,invj-4pc-k1,inverse-j,0.04,+/-10%,1,12405.370852385982,12405.370852385982,95007656.48081231,95007656.48081231,0.0,optimal
9,invj-4pc-k1,inverse-j,0.04,+/-10%,2,11164.83376714738,11936.624352299841,94974248.96594569,94947405.43048537,26843.535460323095,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-10%,3,10048.35039043264,11164.302917020104,93899718.65747681,93823862.05473673,75856.60274007916,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-10%,4,9043.51535138938,10674.399214306033,93556993.55262367,93371051.68750995,185941.8651137203,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-10%,5,9496.901282786428,10552.557459394668,93350611.58993763,93178244.18022132,172367.40971630812,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-10%,6,8547.211154507786,9700.997437968235,92393261.76216134,92198924.56535491,194337.19680643082,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-10%,7,7692.490039057007,9429.527113756663,92194141.19506717,91902793.98640949,291347.20865768194,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-10%,8,8009.936498738925,9053.9118917922,92240893.59602228,92094734.85506912,146158.7409531623,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-10%,9,8810.930148612813,8148.520708014999,92208876.9235577,91959557.25985274,249319.66370496154,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-10%,10,9692.023163474098,8634.358661983499,92308136.45654532,91891050.64730723,417085.8092380911,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-10%,11,10661.225479821507,9303.8384869565,91796976.57531838,91136307.37659495,660669.1987234354,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-10%,12,11727.348027803657,9871.292237302569,91608406.86012544,90227080.30322173,1381326.556903705,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-10%,13,12900.082830584024,9747.143820404517,91437472.7690846,86899518.15294117,4537954.616143435,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-10%,14,14190.09111364243,9092.499554260354,91134184.0214943,,,infeasible
9,invj-4pc-k1,inverse-j,0.04,+/-10%,15,15609.100225006672,9119.698508343085,91686627.23584303,,,infeasible
9,invj-4pc-k1,inverse-j,0.04,+/-20%,1,14095.135205676592,14095.135205676592,96164326.24454992,96164326.24454992,0.0,optimal
9,invj-4pc-k1,inverse-j,0.04,+/-20%,2,11276.108164541269,13490.112284789479,95016205.13451427,94963175.01939559,53030.115118682384,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-20%,3,9020.886531633018,13248.684524377342,93038164.08169821,92733215.94423337,304948.13746483624,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-20%,4,7216.709225306414,10954.832487378753,92166585.48006395,91676073.26502615,490512.2150377929,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-20%,5,8660.051070367696,9110.736074597431,92282707.01034248,92234098.63192472,48608.378417760134,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-20%,6,9663.235003641987,7288.588863772,91536232.00364044,90547282.85785912,988949.1457813233,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-20%,7,10781.55975629976,8391.3877421895,92439220.0219422,91123807.21036576,1315412.811576441,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-20%,8,8625.24780503981,7969.915790726785,92951081.83508007,92674874.58921508,276207.2458649874,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-20%,9,6900.198244031845,6375.932625877,93108423.28857723,93002416.79979622,106006.48878100514,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-20%,10,7591.591917013678,13303.8461310355,96244100.46730039,94924703.54653426,1319396.92076613,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-20%,11,9109.910300416412,11159.390222187812,91902964.49976191,91606019.63089994,296944.8688619733,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-20%,12,10931.892360499693,8927.5121819205,90950138.34600124,90118727.24938977,831411.09661147,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-20%,13,13118.27083259963,8879.5456355595,91360132.77322273,88374715.88080946,2985416.8924132735,suboptimal
9,invj-4pc-k1,inverse-j,0.04,+/-20%,14,15741.924999119554,7372.0332663045,91004808.37976263,,,infeasible
9,invj-4pc-k1,inverse-j,0.04,+/-20%,15,18890.30999894347,8551.364540149,92752644.1851937,,,infeasible
9,invj-4pc-k2,inverse-j,0.04,NHF,1,35131.57884899998,35131.57884899998,74320683.44319104,74320683.44319104,0.0,optimal
9,invj-4pc-k2,inverse-j,0.04,NHF,2,4225.109637292499,5659.8903350294995,58309231.330059364,58121041.87419728,188189.45586208254,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NHF,3,983.77192707,5659.8903350294995,63031470.49193319,62170299.344248295,861171.1476848945,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NHF,4,0.0,5659.8903350294995,64697717.44324049,63403616.48153829,1294100.9617022052,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NHF,5,13759.320136912494,5659.8903350294995,67232362.68657967,,,infeasible
9,invj-4pc-k2,inverse-j,0.04,NHF,6,5458.1359496295,5659.8903350294995,69175397.90920238,69143142.01470464,32255.89449773729,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NHF,7,11436.315757452,11558.574529039499,72910784.98857115,72909054.5077916,1730.4807795584202,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NHF,8,15183.684168011998,11882.587686026996,72574706.33064745,71207525.12875023,1367181.2018972188,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NHF,9,9694.15201964,16437.0832873095,70896766.70389171,69116544.43473278,1780222.2691589296,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NHF,10,2354.38595832,5659.8903350294995,61975720.91689734,61094632.276508726,881088.6403886154,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NHF,11,1471.0526274599997,6512.0833150994995,66813360.24433801,65460821.16784087,1352539.076497145,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NHF,12,3590.35086714,5659.8903350294995,67598220.71249616,67078584.20651953,519636.50597663224,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NHF,13,6435.52629777,11558.574529039499,70481291.95778486,69203720.1797677,1277571.7780171633,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NHF,14,5145.833318924999,5659.8903350294995,67402645.23831582,67300956.86409184,101688.37422397733,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NHF,15,49758.596351903994,11882.587686026996,71302907.97589792,,,infeasible
9,invj-4pc-k2,inverse-j,0.04,NDY,1,9334.556819220721,9334.556819220721,68499336.91015784,68499336.91015784,0.0,optimal
9,invj-4pc-k2,inverse-j,0.04,NDY,2,9334.556819220717,9285.26521049276,69828168.82389562,69828168.82389562,0.0,optimal
9,invj-4pc-k2,inverse-j,0.04,NDY,3,9334.55681922072,9211.314631837591,70427460.0084604,70426265.90785387,1194.1006065309048,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NDY,4,9334.55681922072,9009.108657844074,70556676.13447937,70429830.94888526,126845.18559411168,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NDY,5,9334.55681922072,8669.43690718198,70340882.5012279,69897023.67582671,443858.82540118694,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NDY,6,9334.556819220721,8614.893578740874,70024263.6941228,69369886.06194758,654377.632175222,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NDY,7,9334.55681922072,8588.754758377521,70018334.29554412,69351594.80411002,666739.4914340973,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NDY,8,9334.556819220721,8623.178897606529,70205551.6544522,69509539.48638172,696012.1680704802,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NDY,9,9334.55681922072,8607.187286586555,70371567.15705752,69656691.08617772,714876.0708798021,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NDY,10,9334.556819220721,8602.36312591338,70074012.62498242,69340435.60602893,733577.0189534873,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NDY,11,9334.556819220723,8563.777308359051,69891512.33776328,69112282.88490796,779229.4528553188,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NDY,12,9334.556819220721,8428.28437279152,69479136.56307364,68594214.70051503,884921.8625586033,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NDY,13,9334.556819220721,8416.666109789994,69660050.51335737,68658958.904047,1001091.6093103737,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NDY,14,9334.55681922072,8395.89200219159,69491100.23581602,68462231.30767164,1028868.9281443805,suboptimal
9,invj-4pc-k2,inverse-j,0.04,NDY,15,31708.93602516382,8581.077013898017,70105178.84863855,,,infeasible
9,invj-4pc-k2,inverse-j,0.04,-10%,1,14200.091058041635,14200.091058041635,71040150.99033786,71040150.99033786,0.0,optimal
9,invj-4pc-k2,inverse-j,0.04,-10%,2,12780.081952237462,12887.57526281151,69996462.30361147,69996462.30361147,0.0,optimal
9,invj-4pc-k2,inverse-j,0.04,-10%,3,11502.073757013719,11649.577797072425,68223716.48248681,68223422.39532264,294.08716417849064,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-10%,4,10351.866381312346,10600.674059758894,69201310.49173974,69178510.04441482,22800.44732491672,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-10%,5,9316.67974318111,9644.941713206525,69659515.03236344,69592891.0640759,66623.96828754246,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-10%,6,8385.011768863002,8691.253061236212,68549284.71463308,68502220.07860497,47064.63602811098,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-10%,7,7546.510591976701,7822.1277577495,68091766.37643752,68041945.6139783,49820.7624592185,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-10%,8,7057.744487287556,8540.175644111843,69204601.05780858,68807960.15943134,396640.8983772397,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-10%,9,6351.9700385588,7686.1580806665,69017071.65959074,68640707.54305692,376364.11653381586,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-10%,10,5716.77303470292,11311.020563242653,70255826.38296624,68392741.98274137,1863084.4002248645,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-10%,11,5145.095731232628,10238.995282368684,67612327.33341669,65964396.48045177,1647930.8529649153,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-10%,12,4630.586158109364,9215.095758476999,68391214.43602532,66993110.52644827,1398103.9095770493,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-10%,13,4167.527542298429,8464.960148897453,68503008.4187958,67321813.37152638,1181195.0472694188,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-10%,14,4563.097086324516,7618.4641364345,68223197.49405602,67346069.01283002,877128.4812259972,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-10%,15,54023.9381136331,9236.290547100916,69900761.6234421,,,infeasible
9,invj-4pc-k2,inverse-j,0.04,-20%,1,17752.89764313003,17752.89764313003,71707885.11802515,71707885.11802515,0.0,optimal
9,invj-4pc-k2,inverse-j,0.04,-20%,2,14202.318114504014,14333.601664116908,68495637.53318761,68495637.53318761,0.0,optimal
9,invj-4pc-k2,inverse-j,0.04,-20%,3,11361.854491603213,11619.191759118652,66724574.85202546,66708443.118247405,16131.733778052032,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-20%,4,9089.483593282572,9417.911675569316,67453758.12143065,67405675.75084563,48082.37058502436,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-20%,5,7271.586874626058,7546.726313164118,66973702.86673093,66931598.866676584,42104.000054344535,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-20%,6,5817.269499700846,6037.3810496045,67116588.39565666,67081096.2761811,35492.1194755584,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-20%,7,4992.5657754945,6904.6271736495,68978762.77556522,68550425.92794664,428336.84761857986,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-20%,8,10003.442795769917,11270.921021072996,72001479.50307083,71725654.48549627,275825.0175745636,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-20%,9,8002.754236615934,10691.562235246498,70005335.10392173,69237682.09608078,767653.0078409463,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-20%,10,6402.2033892927475,11174.920369040716,68340050.79938333,66823460.65874178,1516590.1406415477,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-20%,11,5121.762711434199,8948.814598233314,66366126.872929946,65318257.64147092,1047869.231459029,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-20%,12,4097.410169147359,7159.051681014501,66936527.55966623,66093666.05426627,842861.5053999647,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-20%,13,3694.7368317600003,7902.9983879795,68592429.79994695,67578987.52059379,1013442.2793531567,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-20%,14,5562.7849134669195,6331.820157709501,68778154.04423605,68595003.65621898,183150.38801707327,suboptimal
9,invj-4pc-k2,inverse-j,0.04,-20%,15,52334.20550575057,11676.170812714943,71897649.6377398,,,infeasible
9,invj-4pc-k2,inverse-j,0.04,+/-10%,1,13434.065900244024,13434.065900244024,68395083.31195538,68395083.31195538,0.0,optimal
9,invj-4pc-k2,inverse-j,0.04,+/-10%,2,12090.659310219615,12563.982769326842,67831713.78639904,67809967.4350367,21746.3513623327,suboptimal
9,invj-4pc-k2,inverse-j,0.04,+/-10%,3,10881.593379197659,11578.792546143675,66834478.914370924,66742693.5168471,91785.39752382785,suboptimal
9,invj-4pc-k2,inverse-j,0.04,+/-10%,4,9793.434041277893,10947.310928162551,66813832.300166994,66557150.30113324,256681.99903375655,suboptimal
9,invj-4pc-k2,inverse-j,0.04,+/-10%,5,8814.090637150104,9968.704130654201,66673427.8529611,66314402.5905384,359025.2624227032,suboptimal
9,invj-4pc-k2,inverse-j,0.04,+/-10%,6,7932.681573435093,8966.362756124661,65849444.723515,65575538.69498841,273906.0285265893,suboptimal
9,invj-4pc-k2,inverse-j,0.04,+/-10%,7,7139.413416091585,8069.7264863145,65619121.6280736,65211688.22458278,407433.4034908265,suboptimal
9,invj-4pc-k2,inverse-j,0.04,+/-10%,8,7853.354757700742,9113.92414423497,66846157.21321345,66468729.77293419,377427.4402792603,suboptimal
9,invj-4pc-k2,inverse-j,0.04,+/-10%,9,8638.690233470816,8202.531726944999,66377294.58331782,66254480.68079559,122813.90252223611,suboptimal
9,invj-4pc-k2,inverse-j,0.04,+/-10%,10,9502.559256817898,9953.280650396498,67079824.93170848,66969224.398739114,110600.53296936303,suboptimal
9,invj-4pc-k2,inverse-j,0.04,+/-10%,11,10452.815182499688,10138.744272886499,65915308.24650376,65795959.46377214,119348.78273162246,suboptimal
9,invj-4pc-k2,inverse-j,0.04,+/-10%,12,11498.096700749653,9511.272784385603,65251534.24447498,63447238.15903095,1804296.0854440257,suboptimal
9,invj-4pc-k2,inverse-j,0.04,+/-10%,13,12647.906370824618,8565.347811835712,64894039.0605799,,,infeasible
9,invj-4pc-k2,inverse-j,0.04,+/-10%,14,13912.697007907085,7708.813028733501,65045048.9397105,,,infeasible
9,invj-4pc-k2,inverse-j,0.04,+/-10%,15,15303.966708697793,9473.293583812787,66779403.55337915,,,infeasible
9,invj-4pc-k2,inverse-j,0.04,+/-20%,1,17657.575187303308,17657.575187303308,69862105.37585804,69862105.37585804,0.0,optimal
9,invj-4pc-k2,inverse-j,0.04,+/-20%,2,14126.060149842639,14348.917131282244,66938237.362027735,66933447.54440755,4789.817620187998,suboptimal
9,invj-4pc-k2,inverse-j,0.04,+/-20%,3,11300.848119874117,11725.913024211259,64996066.741815716,64948625.0471619,47441.69465381652,suboptimal
9,invj-4pc-k2,inverse-j,0.04,+/-20%,4,9040.678495899294,9464.12928372646,65134561.11867302,65073379.42577487,61181.69289814681,suboptimal
