landbase,discount_rate,flow_window,anchoring,period,announced,realized,obj_free,obj_fixed,objective_gap,tail_status,solver_note
8,0.06,2,within-plan,14,13632.684896217786,11285.229596299148,17755873.942565113,,,infeasible,
8,0.06,2,within-plan,15,13296.6032149229,11285.229597260195,17787460.915706974,,,infeasible,
8,0.06,2,realized-history,1,2735.71428462,2735.71428462,10977574.806363963,10977574.80636397,-7.450580596923828e-09,optimal,ok
8,0.06,2,realized-history,2,16069.456302802348,16069.456302802364,17402642.48739179,17402642.48739179,0.0,optimal,ok
8,0.06,2,realized-history,3,9402.585293711174,15284.140533023638,18213213.262065493,15991820.971988702,2221392.2900767904,suboptimal,ok
8,0.06,2,realized-history,4,12736.02079825676,10909.432678985762,17835039.646506116,,,infeasible,relaxed_floor
8,0.06,2,realized-history,5,11069.303045983968,10909.108510492213,18474110.902393483,,,infeasible,relaxed_floor
8,0.06,2,realized-history,6,11902.661922120365,10909.10851086922,17413809.733501997,,,infeasible,relaxed_floor
8,0.06,2,realized-history,7,11485.982484052198,10909.1085159432,17100936.22388705,,,infeasible,ok
8,0.06,2,realized-history,8,11694.322203086282,10909.108514252366,17262229.370599024,,,infeasible,ok
8,0.06,2,realized-history,9,11590.152343569236,10909.10851494,17547557.580711793,,,infeasible,ok
8,0.06,2,realized-history,10,11642.237273327759,10909.108514596184,18046990.797751747,,,infeasible,ok
8,0.06,2,realized-history,11,11616.1948084485,10909.108514768093,18330457.574797302,,,infeasible,ok
8,0.06,2,realized-history,12,14304.84825880755,10909.108514682139,18126079.726338156,,,infeasible,ok
8,0.06,2,realized-history,13,12960.521533628023,10909.108514725118,17584574.25642374,,,infeasible,ok
8,0.06,2,realized-history,14,13632.684896217786,10909.108514703628,17513739.902489103,,,infeasible,ok
8,0.06,2,realized-history,15,13296.6032149229,10909.108514714373,17844766.263191823,,,infeasible,ok
8,0.06,3,within-plan,1,2735.71428462,2735.71428462,11446783.389465202,11446783.389465202,0.0,optimal,
8,0.06,3,within-plan,2,17820.984355540648,11804.632338686231,15967483.870439047,,,infeasible,
8,0.06,3,within-plan,3,10278.349320080324,11592.753429774779,17043345.675824136,16646351.17520546,396994.5006186757,suboptimal,
8,0.06,3,within-plan,4,10278.349320080324,11589.639754899586,18652647.327793185,18265273.180866633,387374.14692655206,suboptimal,
8,0.06,3,within-plan,5,12792.560998567096,11431.42361488623,19233435.581475187,,,infeasible,
8,0.06,3,within-plan,6,11116.419879575918,11431.323619619892,18187966.970964752,18108575.33854309,79391.63242166117,suboptimal,
8,0.06,3,within-plan,7,11395.776732741113,11429.001830418567,17865563.327798203,17865563.327798203,0.0,optimal,
8,0.06,3,within-plan,8,11768.252536961363,11429.001831075362,17993913.587291814,,,infeasible,
8,0.06,3,within-plan,9,11426.816383092797,11367.662349239396,18243149.92153485,18243149.92153485,0.0,optimal,
8,0.06,3,within-plan,10,11530.281884265094,11285.229594389528,18774624.567993414,18670877.840245225,103746.72774818912,suboptimal,
8,0.06,3,within-plan,11,11575.11693477309,11285.229595163812,19136481.114406805,18758762.179350555,377718.93505625054,suboptimal,
8,0.06,3,within-plan,12,13802.916483531499,11285.229595869223,19231957.00831729,,,infeasible,
8,0.06,3,within-plan,13,12917.202736509822,11285.229596542948,18187124.15685584,,,infeasible,
8,0.06,3,within-plan,14,14324.602429707738,11285.229596299148,17755947.333044715,,,infeasible,
8,0.06,3,within-plan,15,13681.573883249683,11285.229597260193,17787592.346881513,,,infeasible,
8,0.06,3,realized-history,1,2735.71428462,2735.71428462,11446783.389465202,11446783.389465202,0.0,optimal,ok
8,0.06,3,realized-history,2,17820.984355540648,17820.98435554063,18242744.08416558,18242744.08416558,0.0,optimal,ok
8,0.06,3,realized-history,3,10278.349320080324,14107.91782658252,17943130.98894402,16751132.697787074,1191998.2911569458,suboptimal,ok
8,0.06,3,realized-history,4,10278.349320080324,14197.937798795983,19295744.235607244,,,infeasible,ok
8,0.06,3,realized-history,5,12792.560998567096,10219.948470986532,17400890.47374932,,,infeasible,relaxed_floor
8,0.06,3,realized-history,6,11116.419879575918,10219.948469796895,16321941.107068237,,,infeasible,relaxed_floor
8,0.06,3,realized-history,7,11395.776732741113,10219.948468770595,16147808.984452048,,,infeasible,relaxed_floor
8,0.06,3,realized-history,8,11768.252536961363,10219.94846934219,16399923.70717969,,,infeasible,relaxed_floor
8,0.06,3,realized-history,9,11426.816383092797,10219.94846687,16849587.652755894,,,infeasible,relaxed_floor
8,0.06,3,realized-history,10,11530.281884265094,10219.948472949853,17636215.909475103,,,infeasible,ok
8,0.06,3,realized-history,11,11575.11693477309,10219.94847068,18465076.38211,,,infeasible,ok
8,0.06,3,realized-history,12,13802.916483531499,11681.966652277086,19123283.902550135,,,infeasible,ok
8,0.06,3,realized-history,13,12917.202736509822,10991.143206914727,17636631.900390424,,,infeasible,ok
8,0.06,3,realized-history,14,14324.602429707738,11091.788312020888,17178646.06434862,,,infeasible,ok
8,0.06,3,realized-history,15,13681.573883249683,10767.536912302101,17191346.431539338,,,infeasible,relaxed_floor
9,0.0,2,within-plan,1,9158.19484452082,9158.19484452082,204979176.12134117,204979176.12134117,0.0,optimal,
9,0.0,2,within-plan,2,9158.194844520818,9082.214706759156,208270953.32009488,208270953.32009488,0.0,optimal,
9,0.0,2,within-plan,3,9158.19484452082,8883.227227723179,209326144.06398138,209276169.177395,49974.886586397886,suboptimal,
9,0.0,2,within-plan,4,9158.194844520818,8688.56408319245,208926727.07480398,208543349.8107529,383377.26405107975,suboptimal,
9,0.0,2,within-plan,5,9158.19484452082,8447.248869517445,208971241.88445175,207844388.38039896,1126853.504052788,suboptimal,
9,0.0,2,within-plan,6,9158.19484452082,8441.439791842444,208327894.75569424,207317807.23014468,1010087.5255495608,suboptimal,
9,0.0,2,within-plan,7,9158.19484452082,8322.89102378017,207024337.53734708,205580559.78008294,1443777.7572641373,suboptimal,
9,0.0,2,within-plan,8,9158.194844520822,8539.421992631344,209032658.75428787,207867986.0865365,1164672.6677513719,suboptimal,
9,0.0,2,within-plan,9,9158.194844520822,8406.71003427828,207675540.99588412,205668346.1656573,2007194.8302268088,suboptimal,
9,0.0,2,within-plan,10,9158.19484452082,8304.891184528266,206692631.8553045,204492670.33215854,2199961.5231459737,suboptimal,
9,0.0,2,within-plan,11,9158.19484452082,8336.279780250165,207411560.84531018,205473019.59646225,1938541.2488479316,suboptimal,
9,0.0,2,within-plan,12,9158.194844520822,8184.747409828719,206620190.50566217,204512227.0124286,2107963.4932335615,suboptimal,
9,0.0,2,within-plan,13,9158.194844520822,8256.110874211317,207313730.31466666,205030532.4881768,2283197.826489866,suboptimal,
9,0.0,2,within-plan,14,9158.194844520822,8259.003060568404,207227064.6380906,205145180.3908084,2081884.247282207,suboptimal,
9,0.0,2,within-plan,15,34295.670239957566,8353.21630966925,207806614.26896316,,,infeasible,
9,0.0,2,realized-history,1,9158.19484452082,9158.19484452082,204979176.12134117,204979176.12134117,0.0,optimal,ok
9,0.0,2,realized-history,2,9158.194844520818,9158.194844520822,208234666.703442,208234666.703442,0.0,optimal,ok
9,0.0,2,realized-history,3,9158.19484452082,9158.194844520822,209015791.12705535,209015791.12705535,0.0,optimal,ok
9,0.0,2,realized-history,4,9158.194844520818,9158.194844520824,208087229.94999748,208087229.9499975,-2.9802322387695312e-08,optimal,ok
9,0.0,2,realized-history,5,9158.19484452082,9158.194844520822,207278576.14922962,207278576.14922962,0.0,optimal,ok
9,0.0,2,realized-history,6,9158.19484452082,9158.19484452082,204206857.80692348,204206857.8069235,-2.9802322387695312e-08,optimal,ok
9,0.0,2,realized-history,7,9158.19484452082,9158.19484452082,203152097.22178012,203152097.22178012,0.0,optimal,ok
9,0.0,2,realized-history,8,9158.194844520822,9158.19484452082,205718990.19046676,205718990.19046676,0.0,optimal,ok
9,0.0,2,realized-history,9,9158.194844520822,9158.19484452082,206985612.8925745,206985612.89257446,2.9802322387695312e-08,optimal,ok
9,0.0,2,realized-history,10,9158.19484452082,9158.19484452082,205407911.1328516,205407911.1328516,0.0,optimal,ok
9,0.0,2,realized-history,11,9158.19484452082,9158.19484452082,203468460.5991171,203468460.5991171,0.0,optimal,ok
9,0.0,2,realized-history,12,9158.194844520822,9158.19484452082,201138184.38156593,201138184.38156593,0.0,optimal,ok
9,0.0,2,realized-history,13,9158.194844520822,9158.194844520818,199700949.31994715,199700949.31994715,0.0,optimal,ok
9,0.0,2,realized-history,14,9158.194844520822,9158.194844520818,199564593.82005692,199564593.82005692,0.0,optimal,ok
9,0.0,2,realized-history,15,34295.670239957566,9158.194844520816,200706176.88064152,,,infeasible,ok
9,0.0,3,within-plan,1,9158.19484452082,9158.19484452082,204979176.12134117,204979176.12134117,0.0,optimal,
9,0.0,3,within-plan,2,9158.19484452082,8524.899596094056,208271389.65373853,208270966.99462926,422.6591092646122,suboptimal,
9,0.0,3,within-plan,3,9158.19484452082,8339.393210378596,209982109.77858055,209963729.512347,18380.26623353362,suboptimal,
9,0.0,3,within-plan,4,9158.194844520818,8811.58818332584,210154340.33689684,209939951.41227847,214388.92461836338,suboptimal,
9,0.0,3,within-plan,5,9158.19484452082,8498.808389551546,209250218.32901338,208401376.69722918,848841.6317842007,suboptimal,
9,0.0,3,within-plan,6,9158.19484452082,8485.903740858656,208796930.19111523,207934574.0503151,862356.1408001184,suboptimal,
9,0.0,3,within-plan,7,9158.19484452082,8382.352214463364,207755250.3521639,206534097.53887463,1221152.8132892847,suboptimal,
9,0.0,3,within-plan,8,9158.194844520822,8534.14585170864,209296606.0022405,208228793.8138484,1067812.1883921027,suboptimal,
9,0.0,3,within-plan,9,9158.194844520822,8481.132522270284,208409779.33064073,206695215.43760654,1714563.89303419,suboptimal,
9,0.0,3,within-plan,10,9158.194844520822,8383.797280456043,207470080.52250844,205596622.98192653,1873457.5405819118,suboptimal,
9,0.0,3,within-plan,11,9158.194844520822,8279.075355703662,207263525.86088377,205369364.91146588,1894160.9494178891,suboptimal,
9,0.0,3,within-plan,12,9158.194844520822,8250.584248480907,206920324.92934754,204937339.8326414,1982985.096706152,suboptimal,
9,0.0,3,within-plan,13,9158.194844520824,8284.559673271135,207332544.51925698,205318475.54312953,2014068.9761274457,suboptimal,
9,0.0,3,within-plan,14,9158.194844520824,8328.954714177778,207581645.28506693,205722847.86346245,1858797.4216044843,suboptimal,
9,0.0,3,within-plan,15,34295.67023995755,8377.22032578474,208477806.3707044,,,infeasible,
9,0.0,3,realized-history,1,9158.19484452082,9158.19484452082,204979176.12134117,204979176.12134117,0.0,optimal,ok
9,0.0,3,realized-history,2,9158.19484452082,9158.19484452082,208234666.703442,208234666.703442,0.0,optimal,ok
9,0.0,3,realized-history,3,9158.19484452082,9158.194844520822,209015791.12705535,209015791.12705535,0.0,optimal,ok
9,0.0,3,realized-history,4,9158.194844520818,9158.19484452082,208087229.9499975,208087229.9499975,0.0,optimal,ok
9,0.0,3,realized-history,5,9158.19484452082,9158.19484452082,207278576.14922965,207278576.14922965,0.0,optimal,ok
9,0.0,3,realized-history,6,9158.19484452082,9158.194844520818,204206857.8069235,204206857.8069235,0.0,optimal,ok
9,0.0,3,realized-history,7,9158.19484452082,9158.194844520816,203152097.22178015,203152097.22178015,0.0,optimal,ok
9,0.0,3,realized-history,8,9158.194844520822,9158.19484452082,205718990.1904668,205718990.1904668,0.0,optimal,ok
9,0.0,3,realized-history,9,9158.194844520822,9158.194844520818,206985612.8925745,206985612.8925745,0.0,optimal,ok
9,0.0,3,realized-history,10,9158.194844520822,9158.194844520818,205407911.13285163,205407911.13285163,0.0,optimal,ok
9,0.0,3,realized-history,11,9158.194844520822,9158.194844520818,203468460.59911713,203468460.59911713,0.0,optimal,ok
9,0.0,3,realized-history,12,9158.194844520822,9158.194844520818,201138184.38156596,201138184.38156596,0.0,optimal,ok
9,0.0,3,realized-history,13,9158.194844520824,9158.194844520818,199700949.31994718,199700949.31994718,0.0,optimal,ok
9,0.0,3,realized-history,14,9158.194844520824,9158.194844520818,199564593.82005695,199564593.82005692,2.9802322387695312e-08,optimal,ok
9,0.0,3,realized-history,15,34295.67023995755,9158.194844520816,200706176.88064155,,,infeasible,ok
9,0.02,2,within-plan,1,11011.352862602796,11011.352862602796,51790587.01701569,51790587.017015696,-7.450580596923828e-09,optimal,
9,0.02,2,within-plan,2,11011.3528626028,10768.441791330633,53817039.21381163,53753366.3251662,63672.88864542544,suboptimal,
9,0.02,2,within-plan,3,11011.3528626028,10673.637182071534,55830294.78300809,54998373.80177727,831920.9812308177,suboptimal,
9,0.02,2,within-plan,4,11011.3528626028,10479.035165951755,57004347.05179929,54242455.203392714,2761891.8484065756,suboptimal,
9,0.02,2,within-plan,5,11011.352862602798,10314.291656793424,57269289.80588275,51920721.17268995,5348568.6331928,suboptimal,
9,0.02,2,within-plan,6,11011.3528626028,10138.488345800088,56041561.687187284,,,infeasible,
9,0.02,2,within-plan,7,11011.3528626028,9959.096164376113,55135925.082209244,,,infeasible,
9,0.02,2,within-plan,8,11011.3528626028,9836.725384925865,54522019.76570608,,,infeasible,
9,0.02,2,within-plan,9,11011.352862602806,9636.606217752473,53821834.949701265,,,infeasible,
9,0.02,2,within-plan,10,11011.352862602804,9469.570093046139,53375048.73551933,,,infeasible,
9,0.02,2,within-plan,11,11011.352862602804,9374.70575599549,53377745.38851659,,,infeasible,
9,0.02,2,within-plan,12,11011.352862602804,9344.273372945243,52939456.22177045,,,infeasible,
9,0.02,2,within-plan,13,11011.352862602798,9234.010227071232,52763784.41747384,,,infeasible,
9,0.02,2,within-plan,14,11011.3528626028,9231.27736573751,52773331.17158198,,,infeasible,
9,0.02,2,within-plan,15,11011.3528626028,9215.02463429168,52790078.57146413,,,infeasible,
9,0.02,2,realized-history,1,11011.352862602796,11011.352862602796,51790587.01701569,51790587.017015696,-7.450580596923828e-09,optimal,ok
9,0.02,2,realized-history,2,11011.3528626028,11011.352862602795,52957428.16391205,52957428.163912065,-1.4901161193847656e-08,optimal,ok
9,0.02,2,realized-history,3,11011.3528626028,11011.352862602793,53007584.86203023,53007584.86203023,0.0,optimal,ok
9,0.02,2,realized-history,4,11011.3528626028,10604.59667661055,57605615.32160934,,,infeasible,relaxed_floor
9,0.02,2,realized-history,5,11011.352862602798,10414.083521482873,57609686.541234665,,,infeasible,relaxed_floor
9,0.02,2,realized-history,6,11011.3528626028,10509.34009904671,56085025.96058568,51902844.21636138,4182181.7442243025,suboptimal,ok
9,0.02,2,realized-history,7,11011.3528626028,10461.711810264787,54869654.95381989,50151008.68366022,4718646.270159677,suboptimal,ok
9,0.02,2,realized-history,8,11011.3528626028,10485.52595465575,52202972.33308797,,,infeasible,ok
9,0.02,2,realized-history,9,11011.352862602806,10473.618882460269,49878756.49446862,,,infeasible,ok
9,0.02,2,realized-history,10,11011.352862602804,10479.572418558011,46970316.77139261,,,infeasible,ok
9,0.02,2,realized-history,11,11011.352862602804,10476.59565050914,48516855.07038484,,,infeasible,ok
9,0.02,2,realized-history,12,11011.352862602804,9670.084285290704,54583303.92105569,,,infeasible,relaxed_floor
9,0.02,2,realized-history,13,11011.352862602798,10073.339967899921,52550026.48368413,,,infeasible,ok
9,0.02,2,realized-history,14,11011.3528626028,9871.712126595312,53098045.770065546,,,infeasible,ok
9,0.02,2,realized-history,15,11011.3528626028,9972.526047247617,51972955.628104985,,,infeasible,ok
9,0.02,3,within-plan,1,11011.352862602796,11011.352862602796,51790587.01701569,51790587.017015696,-7.450580596923828e-09,optimal,
9,0.02,3,within-plan,2,11011.3528626028,10768.441791330635,53817039.21381163,53753366.32516621,63672.88864541799,suboptimal,
9,0.02,3,within-plan,3,11011.352862602798,10673.637182071536,55830294.78300809,54998373.8017773,831920.9812307879,suboptimal,
9,0.02,3,within-plan,4,11011.3528626028,10479.035165951755,57004347.0517993,54242455.203392714,2761891.848406583,suboptimal,
9,0.02,3,within-plan,5,11011.352862602798,10314.291656793426,57269289.80588275,51920721.17269001,5348568.63319274,suboptimal,
9,0.02,3,within-plan,6,11011.352862602798,10138.48834580009,56041561.687187284,,,infeasible,
9,0.02,3,within-plan,7,11011.352862602798,9959.096164376115,55135925.082209244,,,infeasible,
9,0.02,3,within-plan,8,11011.3528626028,9836.725384925865,54522019.76570608,,,infeasible,
9,0.02,3,within-plan,9,11011.352862602804,9636.606217752476,53821834.949701265,,,infeasible,
9,0.02,3,within-plan,10,11011.352862602802,9469.57009304614,53375048.735519335,,,infeasible,
9,0.02,3,within-plan,11,11011.352862602804,9374.705755995492,53377745.38851659,,,infeasible,
9,0.02,3,within-plan,12,11011.352862602804,9344.273372945245,52939456.22177046,,,infeasible,
9,0.02,3,within-plan,13,11011.3528626028,9234.010227071234,52763784.41747384,,,infeasible,
9,0.02,3,within-plan,14,11011.3528626028,9231.27736573751,52773331.17158198,,,infeasible,
9,0.02,3,within-plan,15,11011.3528626028,9215.024634291682,52790078.57146413,,,infeasible,
9,0.02,3,realized-history,1,11011.352862602796,11011.352862602796,51790587.01701569,51790587.017015696,-7.450580596923828e-09,optimal,ok
9,0.02,3,realized-history,2,11011.3528626028,11011.352862602793,52957428.163912065,52957428.16391207,-7.450580596923828e-09,optimal,ok
9,0.02,3,realized-history,3,11011.352862602798,11011.352862602795,53007584.86203027,53007584.862030275,-7.450580596923828e-09,optimal,ok
9,0.02,3,realized-history,4,11011.3528626028,10604.596676610548,57605615.32160934,,,infeasible,relaxed_floor
9,0.02,3,realized-history,5,11011.352862602798,10414.083521482873,57609686.541234665,,,infeasible,relaxed_floor
9,0.02,3,realized-history,6,11011.352862602798,10676.677686898736,53946244.01501049,,,infeasible,ok
9,0.02,3,realized-history,7,11011.352862602798,10565.119294997383,53403012.45454233,48601767.80689407,4801244.64764826,suboptimal,ok
9,0.02,3,realized-history,8,11011.3528626028,10551.960167792995,51743129.006035,,,infeasible,ok
9,0.02,3,realized-history,9,11011.352862602804,9428.353653370807,53333887.92120658,,,infeasible,relaxed_floor
9,0.02,3,realized-history,10,11011.352862602802,10181.811038720392,51043669.97116734,,,infeasible,ok
9,0.02,3,realized-history,11,11011.352862602804,10054.0416199614,48894831.03106823,,,infeasible,ok
9,0.02,3,realized-history,12,11011.352862602804,9888.0687706842,50658395.53859215,46479999.09572588,4178396.442866273,suboptimal,ok
9,0.02,3,realized-history,13,11011.3528626028,10041.307143122,47399602.134926386,,,infeasible,ok
9,0.02,3,realized-history,14,11011.3528626028,9994.472511255866,50357301.50417227,,,infeasible,ok
9,0.02,3,realized-history,15,11011.3528626028,9974.616141687353,50937810.66493565,,,infeasible,ok
9,0.04,2,within-plan,1,11014.70755805954,11014.70755805954,23731932.826343946,23731932.826343946,0.0,optimal,
9,0.04,2,within-plan,2,11014.707558059537,10788.335394562551,24756658.024824243,24640427.71275852,116230.31206572428,suboptimal,
9,0.04,2,within-plan,3,11014.707558059543,10641.057890841654,25944126.1089681,24260597.370514285,1683528.7384538166,suboptimal,
9,0.04,2,within-plan,4,11014.707558059543,10455.777870839875,26966129.569616545,,,infeasible,
9,0.04,2,within-plan,5,11014.707558059543,10269.820701953524,27394301.945583317,,,infeasible,
9,0.04,2,within-plan,6,11014.707558059543,10069.596697127616,26635319.26852859,,,infeasible,
9,0.04,2,within-plan,7,11014.707558059541,9924.329665135432,26262764.130539183,,,infeasible,
9,0.04,2,within-plan,8,11014.707558059541,9886.842789633525,26216179.355308767,,,infeasible,
9,0.04,2,within-plan,9,11014.707558059543,9699.259789024258,25488220.42596443,,,infeasible,
9,0.04,2,within-plan,10,11014.707558059543,9486.873785733449,25018130.460570026,,,infeasible,
9,0.04,2,within-plan,11,11014.707558059545,9233.678474548187,24679363.586023524,,,infeasible,
9,0.04,2,within-plan,12,11014.707558059541,9040.417053318313,24546805.580496173,,,infeasible,
9,0.04,2,within-plan,13,11014.707558059541,8837.17835903017,24450216.297834236,,,infeasible,
9,0.04,2,within-plan,14,11014.70755805954,8837.178359852272,24404981.21413185,,,infeasible,
9,0.04,2,within-plan,15,11014.70755805954,8837.178360026,24593807.959891178,,,infeasible,
9,0.04,2,realized-history,1,11014.70755805954,11014.70755805954,23731932.826343946,23731932.826343946,0.0,optimal,ok
9,0.04,2,realized-history,2,11014.707558059537,11014.707558059536,23994338.25443556,23994338.25443554,2.2351741790771484e-08,optimal,ok
9,0.04,2,realized-history,3,11014.707558059543,10659.88773070235,26338509.021728557,,,infeasible,relaxed_floor
9,0.04,2,realized-history,4,11014.707558059543,10426.01576484928,26884226.089208785,,,infeasible,relaxed_floor
9,0.04,2,realized-history,5,11014.707558059543,10542.951747775816,26670985.541473668,,,infeasible,ok
9,0.04,2,realized-history,6,11014.707558059543,10484.483756312546,26291890.319538835,,,infeasible,ok
9,0.04,2,realized-history,7,11014.707558059541,10513.717752044178,23201284.49671088,,,infeasible,ok
9,0.04,2,realized-history,8,11014.707558059541,10499.100754178362,20775733.411451988,,,infeasible,ok
9,0.04,2,realized-history,9,11014.707558059543,9836.004807014582,26313663.94949282,,,infeasible,relaxed_floor
9,0.04,2,realized-history,10,11014.707558059543,10167.552780596474,23127122.336182043,,,infeasible,ok
9,0.04,2,realized-history,11,11014.707558059545,10001.778793805526,25425762.979339078,,,infeasible,ok
9,0.04,2,realized-history,12,11014.707558059541,10084.665787201,22543557.71063116,,,infeasible,ok
9,0.04,2,realized-history,13,11014.707558059541,10043.222290503263,23647593.121923033,,,infeasible,ok
9,0.04,2,realized-history,14,11014.70755805954,9207.097562647119,25042721.618186057,,,infeasible,relaxed_floor
9,0.04,2,realized-history,15,11014.70755805954,9625.159926575188,24138927.879970014,,,infeasible,ok
9,0.04,3,within-plan,1,11014.70755805954,11014.70755805954,23731932.82634395,23731932.826343946,3.725290298461914e-09,optimal,
9,0.04,3,within-plan,2,11014.70755805954,10788.335394562551,24756658.024824243,24640427.712758522,116230.31206572056,suboptimal,
9,0.04,3,within-plan,3,11014.707558059543,10641.057890841654,25944126.1089681,24260597.370514363,1683528.7384537384,suboptimal,
9,0.04,3,within-plan,4,11014.707558059545,10455.777870839878,26966129.56961655,,,infeasible,
9,0.04,3,within-plan,5,11014.707558059541,10269.820701953526,27394301.945583317,,,infeasible,
9,0.04,3,within-plan,6,11014.707558059541,10069.596697127616,26635319.268528596,,,infeasible,
9,0.04,3,within-plan,7,11014.707558059541,9924.329665135432,26262764.130539183,,,infeasible,
9,0.04,3,within-plan,8,11014.707558059541,9886.842789633527,26216179.355308767,,,infeasible,
9,0.04,3,within-plan,9,11014.707558059545,9699.259789024258,25488220.42596443,,,infeasible,
9,0.04,3,within-plan,10,11014.707558059543,9486.873785733449,25018130.460570026,,,infeasible,
9,0.04,3,within-plan,11,11014.707558059545,9233.678474548187,24679363.586023524,,,infeasible,
9,0.04,3,within-plan,12,11014.707558059543,8993.968121600024,24547881.481665008,,,infeasible,
9,0.04,3,within-plan,13,11014.707558059541,8858.426529492974,24500014.31880959,,,infeasible,
9,0.04,3,within-plan,14,11014.707558059543,8858.426528775424,24450649.033936214,,,infeasible,
9,0.04,3,within-plan,15,11014.707558059543,8858.426530978,24616661.55709335,,,infeasible,
9,0.04,3,realized-history,1,11014.70755805954,11014.70755805954,23731932.82634395,23731932.826343946,3.725290298461914e-09,optimal,ok
9,0.04,3,realized-history,2,11014.70755805954,11014.707558059537,23994338.254435558,23994338.254435554,3.725290298461914e-09,optimal,ok
9,0.04,3,realized-history,3,11014.707558059543,10659.887730702352,26338509.02172856,,,infeasible,relaxed_floor
9,0.04,3,realized-history,4,11014.707558059545,10426.01576484928,26884226.089208785,,,infeasible,relaxed_floor
9,0.04,3,realized-history,5,11014.707558059541,10700.203684537053,23158811.834495082,,,infeasible,ok
9,0.04,3,realized-history,6,11014.707558059541,10595.36906002956,25116592.51841978,,,infeasible,ok
9,0.04,3,realized-history,7,11014.707558059541,10573.862836471963,24577821.531432565,,,infeasible,ok
9,0.04,3,realized-history,8,11014.707558059541,9845.674066354377,26291540.732766967,,,infeasible,relaxed_floor
9,0.04,3,realized-history,9,11014.707558059545,10338.301987618635,21969645.027463336,,,infeasible,ok
9,0.04,3,realized-history,10,11014.707558059543,9544.18878324587,25269303.44545709,,,infeasible,relaxed_floor
9,0.04,3,realized-history,11,11014.707558059545,9909.38827907296,24344793.909487754,,,infeasible,ok
9,0.04,3,realized-history,12,11014.707558059543,9930.626349979157,20980082.696342606,,,infeasible,ok
9,0.04,3,realized-history,13,11014.707558059541,9794.734470765996,25016338.501323406,,,infeasible,ok
9,0.04,3,realized-history,14,11014.707558059543,9878.24969993937,23622238.421754397,,,infeasible,ok
9,0.04,3,realized-history,15,11014.707558059543,9867.870173561507,23938826.474693492,,,infeasible,ok
9,0.06,2,within-plan,1,10932.012842892049,10932.012842892049,14051691.74155132,14051691.74155132,0.0,optimal,
9,0.06,2,within-plan,2,10932.012842892045,10724.82328388047,14373270.069893286,14327700.174518945,45569.89537434094,suboptimal,
9,0.06,2,within-plan,3,10932.01284289205,10504.546691316053,15191092.130592924,13548379.542698383,1642712.5878945403,suboptimal,
9,0.06,2,within-plan,4,10932.01284289205,10404.353812099791,15929075.224775674,,,infeasible,
9,0.06,2,within-plan,5,10932.012842892049,10353.334036979031,16401780.802263973,,,infeasible,
9,0.06,2,within-plan,6,10932.01284289205,10160.520013542917,16111369.794439234,,,infeasible,
9,0.06,2,within-plan,7,10932.01284289205,9835.391598456152,15927120.284684261,,,infeasible,
9,0.06,2,within-plan,8,10932.012842892053,9463.37259198598,15982262.912889192,,,infeasible,
9,0.06,2,within-plan,9,10932.012842892054,9463.372589412998,15666099.62199123,,,infeasible,
9,0.06,2,within-plan,10,10932.012842892054,9612.221710502306,15251224.030872632,,,infeasible,
9,0.06,2,within-plan,11,10932.012842892053,9533.851081040737,14726339.084893422,,,infeasible,
9,0.06,2,within-plan,12,10932.01284289205,8667.632383454422,14049319.509829842,,,infeasible,
9,0.06,2,within-plan,13,10932.012842892053,8143.15640894941,14032724.124859022,,,infeasible,
9,0.06,2,within-plan,14,10932.01284289205,8143.1564106995,14561005.855743961,,,infeasible,
9,0.06,2,within-plan,15,10932.012842892049,9132.68133285448,15389779.588178009,,,infeasible,
9,0.06,2,realized-history,1,10932.012842892049,10932.012842892049,14051691.74155132,14051691.74155132,0.0,optimal,ok
9,0.06,2,realized-history,2,10932.012842892045,10932.012842892045,14021408.717400108,14021408.71740011,-1.862645149230957e-09,optimal,ok
9,0.06,2,realized-history,3,10932.01284289205,10503.126134985263,15502513.616312882,,,infeasible,relaxed_floor
9,0.06,2,realized-history,4,10932.01284289205,10388.307423621989,15949020.39731647,,,infeasible,relaxed_floor
9,0.06,2,realized-history,5,10932.012842892049,10445.716779303626,15930521.412593963,,,infeasible,ok
9,0.06,2,realized-history,6,10932.01284289205,10417.01210146281,15610355.930366088,,,infeasible,ok
9,0.06,2,realized-history,7,10932.01284289205,10431.364440383217,13652437.563372623,,,infeasible,ok
9,0.06,2,realized-history,8,10932.012842892053,10424.188270923014,11477956.619374258,,,infeasible,ok
9,0.06,2,realized-history,9,10932.012842892054,9868.072970162653,16397009.698871654,,,infeasible,relaxed_floor
9,0.06,2,realized-history,10,10932.012842892054,10146.130620542834,13596269.950778954,,,infeasible,ok
9,0.06,2,realized-history,11,10932.012842892053,10007.101795352743,15359781.11766971,,,infeasible,ok
9,0.06,2,realized-history,12,10932.01284289205,9424.6115894294,14992107.953734925,,,infeasible,relaxed_floor
9,0.06,2,realized-history,13,10932.012842892053,9715.85669239107,14032424.395543782,,,infeasible,ok
9,0.06,2,realized-history,14,10932.01284289205,9570.234140910236,14017634.554838,,,infeasible,ok
9,0.06,2,realized-history,15,10932.012842892049,9643.045416650652,14328841.055192532,,,infeasible,ok
9,0.06,3,within-plan,1,10932.01284289205,10932.01284289205,14051691.741551321,14051691.741551321,0.0,optimal,
