landbase,discount_rate,period,announced,realized,obj_free,obj_fixed,objective_gap,tail_status
9,0.06,5,9812.14018634179,9812.14018634179,16040436.483390378,16107203.735574502,-66767.25218412466,optimal
9,0.06,6,9812.14018634179,9812.140186341789,16138894.371536149,16205332.491972206,-66438.12043605745,optimal
9,0.06,7,9812.14018634179,9812.140214974155,16315217.453700172,16381061.253587764,-65843.79988759197,optimal
9,0.06,8,9812.14018634179,9812.140245834773,16631109.158872807,16695625.361671172,-64516.202798364684,optimal
9,0.06,9,9812.140186341792,9812.140186341792,16422197.413289424,16483529.551822705,-61332.13853328116,optimal
9,0.06,10,9812.14018634179,9812.14019073,16038458.237534309,16095992.320355507,-57534.08282119781,optimal
9,0.06,11,9812.14018634179,9812.14018634179,15779987.596781434,15829941.315691004,-49953.718909569085,optimal
9,0.06,12,9812.14018634179,9812.14018634179,15492554.361045502,15530284.547209974,-37730.18616447225,optimal
9,0.06,13,9812.14018634179,9812.14018634179,15157749.730309112,15178903.017735792,-21153.287426680326,optimal
9,0.06,14,9812.14018634179,9812.140055859,14558136.833376177,14558136.833376177,0.0,optimal
9,0.06,15,9812.14018634179,9656.812032188998,13484445.537847651,13463917.86847208,20527.66937557049,suboptimal
10,0.0,1,6926.550435825704,6926.550435825704,138762647.08782136,138762647.08782136,0.0,optimal
10,0.0,2,7277.92883141945,7275.192161499066,142524812.80467734,142524812.80467734,0.0,optimal
10,0.0,3,7277.928831419448,7277.92883141945,145331316.25105888,145337615.23875085,-6298.987691968679,optimal
10,0.0,4,7277.928831419448,7277.928831419448,147253271.97852,147260455.3703101,-7183.391790091991,optimal
10,0.0,5,7277.928831419447,7277.928826682499,148392909.93466476,148392909.93466476,0.0,optimal
10,0.0,6,7277.928831419449,7277.928831419447,148538936.33416912,148628083.47419727,-89147.14002814889,optimal
10,0.0,7,7277.928831419449,7277.928831419449,149060897.37036902,149150044.51039717,-89147.14002814889,optimal
10,0.0,8,7277.92883141945,7277.92883141945,149142090.03604043,149231237.17606857,-89147.14002814889,optimal
10,0.0,9,7277.928831419449,7277.928831419449,149386401.40698728,149475548.54701543,-89147.14002814889,optimal
10,0.0,10,7277.928831419447,7277.928831419449,149738435.46868622,149827582.60871434,-89147.14002811909,optimal
10,0.0,11,7277.928831419449,7277.92883141945,149746542.36954984,149835689.50957796,-89147.14002811909,optimal
10,0.0,12,7277.928831419448,7277.928831419448,149829225.07298946,149918372.2130176,-89147.14002814889,optimal
10,0.0,13,7277.928831419448,7277.928831419451,149778390.11643785,149867537.256466,-89147.14002814889,optimal
10,0.0,14,7277.928831419449,7277.928831419447,149954116.5301745,150043263.6702026,-89147.14002811909,optimal
10,0.0,15,7277.928831419448,7277.928831419448,149225251.38092944,149314398.5209576,-89147.14002814889,optimal
10,0.02,1,7277.928831419449,7277.928831419449,36033425.417082824,36035387.99245475,-1962.575371928513,optimal
10,0.02,2,7277.928831419448,7277.928831419449,38088103.15271217,38088434.00616177,-330.85344960540533,optimal
10,0.02,3,6918.581675010581,6916.383955515837,39852468.31454863,39852468.31454806,5.662441253662109e-07,optimal
10,0.02,4,7277.92883141945,7277.92883141945,41546491.86877606,41546491.870607965,-0.0018319040536880493,optimal
10,0.02,5,7277.928831419448,7277.928831467499,42318713.017726555,42318713.017774835,-4.8279762268066406e-05,optimal
10,0.02,6,7277.928831419449,7277.928831419449,42558225.40108707,42631357.10584788,-73131.70476081222,optimal
10,0.02,7,7277.92883141945,7277.928831419449,42693132.028643675,42767859.83611893,-74727.80747525394,optimal
10,0.02,8,7277.928831419449,7277.928831419449,42366301.72545412,42440433.64989699,-74131.92444286495,optimal
10,0.02,9,7277.928831419448,7277.928831419448,42019117.74126866,42092688.65550408,-73570.91423542053,optimal
10,0.02,10,7277.92883141945,7277.92883141945,42180208.41105767,42253340.115818486,-73131.70476081222,optimal
10,0.02,11,7277.928831419448,7277.928831419448,42245454.47669326,42318586.18145407,-73131.70476081222,optimal
10,0.02,12,7277.928831419448,7277.928831419446,42372752.33462566,42445884.039386466,-73131.70476080477,optimal
10,0.02,13,7277.928831419449,7277.928831419447,42275937.143311076,42349068.84807189,-73131.70476081222,optimal
10,0.02,14,7277.928831419449,7277.928831419449,42442527.635140084,42515659.339900896,-73131.70476081222,optimal
10,0.02,15,7277.92883141945,7277.928831419448,42272537.50218157,42345669.20694238,-73131.70476081222,optimal
10,0.04,1,7220.167491487551,7220.167491487551,15851475.029787768,15872422.641400399,-20947.611612631008,optimal
10,0.04,2,7220.1674914875475,7220.1674914875475,16974733.471665826,16991669.742799886,-16936.271134059876,optimal
10,0.04,3,7220.1674914875475,7220.1674914875475,18148753.236894995,18160214.505230416,-11461.268335420638,optimal
10,0.04,4,7220.167491487546,7220.167491487547,19126717.264152877,19131283.31255045,-4566.048397574574,optimal
10,0.04,5,6932.756979610146,6932.756978489999,19858071.836737458,19858071.836737458,0.0,optimal
10,0.04,6,7220.1674914875475,7220.1674914875475,20357596.171828825,20417342.812261663,-59746.64043283835,optimal
10,0.04,7,7220.167491487549,7220.167491487548,20537979.384808455,20599623.348578498,-61643.963770043105,optimal
10,0.04,8,7220.167491487549,7220.167491487549,20334392.493321873,20395712.770665806,-61320.27734393254,optimal
10,0.04,9,7220.167491487548,7220.167491487549,19965364.985184647,20026036.5066866,-60671.521501954645,optimal
10,0.04,10,7220.167491487549,7220.167491487549,19956552.82047192,20016299.460904762,-59746.640432842076,optimal
10,0.04,11,7220.167491487549,7220.167491487548,19976997.39411347,20036744.034546312,-59746.640432842076,optimal
10,0.04,12,7220.1674914875475,7220.167491487546,20119555.0673192,20179301.707752038,-59746.64043283835,optimal
10,0.04,13,7220.1674914875475,7220.1674914875475,20124575.98356384,20184322.62399668,-59746.64043283835,optimal
10,0.04,14,7220.1674914875475,7220.1674914875475,20318367.664137695,20378114.304570533,-59746.64043283835,optimal
10,0.04,15,7220.1674914875475,7220.1674914875475,20224503.37136922,20284250.01180206,-59746.64043283835,optimal
10,0.06,1,7162.40615155565,7162.40615155565,9149342.391396437,9175476.835052744,-26134.443656306714,optimal
10,0.06,2,7162.406151555648,7162.406151555648,9684706.995774642,9708464.632789388,-23757.637014746666,optimal
10,0.06,3,7162.406151555647,7162.406151555647,10494178.556275817,10513318.085342849,-19139.52906703204,optimal
10,0.06,4,7162.406151555646,7162.406151555645,11296064.166266024,11306850.64774421,-10786.481478186324,optimal
10,0.06,5,6831.155232846227,6831.155247829999,11877987.723454397,11877987.723454397,0.0,optimal
10,0.06,6,7162.406151555648,7162.406151555648,12333863.741140002,12382852.890931353,-48989.14979135059,optimal
10,0.06,7,7162.406151555648,7162.406151555648,12536770.87823616,12587607.990017323,-50837.11178116314,optimal
10,0.06,8,7162.406151555648,7162.406151555648,12433335.047585176,12483904.55066803,-50569.50308285281,optimal
10,0.06,9,7162.406151555646,7162.406151555648,12082685.495013442,12132688.735274618,-50003.2402611766,optimal
10,0.06,10,7162.40615155565,7162.406151555648,11969525.13949789,12018514.289289242,-48989.14979135245,optimal
10,0.06,11,7162.406151555648,7162.406151555648,11968839.402035566,12017828.551826915,-48989.149791348726,optimal
10,0.06,12,7162.406151555647,7162.406151555647,12124561.81017263,12173550.959963981,-48989.14979135059,optimal
10,0.06,13,7162.406151555649,7162.406151555647,12160448.291813066,12209437.441604419,-48989.14979135245,optimal
10,0.06,14,7162.406151555648,7162.406151555648,12351652.126878165,12400641.276669515,-48989.14979135059,optimal
10,0.06,15,7162.406151555649,7162.406151555648,12314178.149457026,12363167.299248377,-48989.14979135059,optimal
11,0.0,1,9366.968664833134,9366.968664833134,176920336.31891543,176997025.56348124,-76689.24456581473,optimal
11,0.0,2,9366.968664833132,9366.968664833132,181440064.53899664,181524085.4657094,-84020.92671275139,optimal
11,0.0,3,9366.968664833139,9366.968664833135,185151338.75046065,185244408.33454165,-93069.58408099413,optimal
11,0.0,4,9366.968664833134,9366.968664833135,187361639.411981,187465003.54930347,-103364.13732248545,optimal
11,0.0,5,9366.968664833134,9366.968664833134,188191736.75885087,188306472.48745516,-114735.72860428691,optimal
11,0.0,6,9366.968664833132,9366.968664833132,186937648.8755654,187049826.14242008,-112177.26685467362,optimal
11,0.0,7,9366.968664833137,9366.968664833135,186294995.1735389,186404565.81015915,-109570.63662025332,optimal
11,0.0,8,9366.968664833134,9366.968664833134,186197945.11702752,186299658.57555068,-101713.45852315426,optimal
11,0.0,9,9366.968664833134,9366.968664833135,186171237.87370345,186263819.7269407,-92581.8532372415,optimal
11,0.0,10,9366.968664833135,9366.968664833135,186443449.39726108,186531708.35016704,-88258.95290595293,optimal
11,0.0,11,9366.968664833134,9366.968664833134,186647901.8152781,186731691.91189167,-83790.09661355615,optimal
11,0.0,12,9366.968664833134,9366.968664833135,186478954.4566013,186570241.88531882,-91287.42871752381,optimal
11,0.0,13,9366.968664833132,9366.968664833135,185753701.3603072,185838329.16680863,-84627.80650144815,optimal
11,0.0,14,9366.968664833134,9366.968664833134,185512876.5118061,185589124.29556063,-76247.78375452757,optimal
11,0.0,15,9366.968664833135,9366.968664833135,185162087.6047306,185179771.8245531,-17684.219822496176,optimal
11,0.02,1,9805.555826397229,9805.555826397229,48771364.49992388,48837581.47862777,-66216.97870389372,optimal
11,0.02,2,9805.555826397227,9805.555826397227,50587635.33073833,50657992.54431143,-70357.21357309818,optimal
11,0.02,3,9805.555826397229,9805.555826397227,52728075.90101724,52799407.308412,-71331.40739475936,optimal
11,0.02,4,9805.555826397227,9805.555826397229,54839252.25496118,54917268.6042951,-78016.34933391958,optimal
11,0.02,5,9805.555826397223,9805.555826397227,55405097.71228402,55491320.80351729,-86223.09123326838,optimal
11,0.02,6,9805.555826397225,9805.555826397225,54903154.85601932,54986311.37112193,-83156.51510260999,optimal
11,0.02,7,9805.55582639723,9805.55582639723,54583543.04488703,54662654.39349466,-79111.34860762954,optimal
11,0.02,8,9805.555826397225,9805.555826397225,54738444.699390434,54812191.35169166,-73746.65230122954,optimal
11,0.02,9,9805.555826397229,9805.555826397229,54056668.3989688,54121342.74583728,-64674.34686847776,optimal
11,0.02,10,9805.555826397227,9805.555826397229,53614599.99368001,53663131.4872705,-48531.49359048903,optimal
11,0.02,11,9805.555826397229,9805.555826397225,53317484.110545106,53358611.74096696,-41127.630421854556,optimal
11,0.02,12,9805.555826397225,9805.555826397227,53087247.82026749,53116517.717981055,-29269.897713564336,optimal
11,0.02,13,9805.555826397227,9805.555826397225,52202805.893752135,52220182.37754707,-17376.483794935048,optimal
11,0.02,14,9805.555826397229,9805.555826397225,51498413.93492123,51503059.34310821,-4645.408186979592,optimal
11,0.02,15,9805.555826397233,9617.057028693502,50242107.102320224,50194428.29362656,47678.808693662286,suboptimal
11,0.04,1,9711.572863204921,9711.572863204921,21794540.263187118,21849714.949179932,-55174.6859928146,optimal
11,0.04,2,9711.572863204921,9711.572863204918,22634389.750464886,22694115.050609898,-59725.300145011395,optimal
11,0.04,3,9711.572863204923,9711.57286320492,23882236.19919365,23947252.85302338,-65016.65382973105,optimal
11,0.04,4,9711.572863204921,9711.572863204923,25242135.761454944,25313407.844736036,-71272.08328109235,optimal
11,0.04,5,9711.572863204918,9711.57286320492,26093382.926819276,26171463.7148931,-78080.78807382286,optimal
11,0.04,6,9711.572863204921,9711.572864872873,26150966.43647945,26227551.332179945,-76584.89570049569,optimal
11,0.04,7,9711.572863204927,9711.572863593217,26375255.690173533,26449826.721222606,-74571.03104907274,optimal
11,0.04,8,9711.572863204921,9711.57286814,26592581.186600707,26664265.54685401,-71684.36025330424,optimal
11,0.04,9,9711.57286320492,9711.57286320492,26193691.626299553,26259869.094701376,-66177.4684018232,optimal
11,0.04,10,9711.57286320492,9711.572863204921,25661085.998920687,25720266.677888166,-59180.67896747962,optimal
11,0.04,11,9711.572863204921,9711.57286564286,25466615.353830904,25515371.35975818,-48756.005927275866,optimal
11,0.04,12,9711.572863204921,9711.572866718125,25357092.835897867,25390470.01618853,-33377.18029066175,optimal
11,0.04,13,9711.57286320492,9711.57286320492,24687722.618276425,24706139.255923368,-18416.63764694333,optimal
11,0.04,14,9711.572863204921,9520.952776792501,24112571.538645692,24071978.69624657,40592.84239912033,suboptimal
11,0.04,15,9711.572863204925,9251.710908790003,23791318.32246626,23633840.096599266,157478.22586699575,suboptimal
11,0.06,1,9711.572863204923,9711.572863204923,12802441.723021956,12848359.756657535,-45918.03363557905,optimal
11,0.06,2,9711.572863204921,9711.572863204921,13279949.573675903,13330066.071088368,-50116.49741246551,optimal
11,0.06,3,9711.572863204923,9711.572863204921,14135599.293660631,14189958.553079285,-54359.259418653324,optimal
11,0.06,4,9711.572863204921,9711.572863204923,15171794.682376457,15231761.21041386,-59966.52803740278,optimal
11,0.06,5,9711.57286320492,9711.572863204921,15867066.588525001,15933165.686051859,-66099.09752685763,optimal
11,0.06,6,9711.572863204921,9711.572864542783,15907820.479771238,15973593.647689713,-65773.16791847534,optimal
11,0.06,7,9711.572863204927,9711.572863204927,16121532.717976889,16186730.358625134,-65197.64064824581,optimal
11,0.06,8,9711.572863204921,9711.572863204921,16394225.37291592,16458376.260507438,-64150.88759151846,optimal
11,0.06,9,9711.572863204921,9711.572863204921,16158729.981716827,16220343.756080227,-61613.774363400415,optimal
11,0.06,10,9711.572863204921,9711.5728634175,15808588.704226527,15866412.934626728,-57824.23040020093,optimal
11,0.06,11,9711.572863204921,9711.57288505743,15583181.524730567,15634197.100338561,-51015.57560799457,optimal
11,0.06,12,9711.572863204921,9711.572863204921,15371889.417435475,15411480.734467587,-39591.31703211181,optimal
11,0.06,13,9711.572863204921,9711.572863204921,15093983.204094032,15117834.386549449,-23851.18245541677,optimal
11,0.06,14,9711.572863204921,9711.572828347998,14566084.287702914,14566084.287702914,0.0,optimal
11,0.06,15,9711.572863204925,9685.648835860002,13916175.076609714,13916175.076609714,0.0,optimal
12,0.0,1,9164.967501365045,9164.967501365045,173114024.98653844,173188876.2702891,-74851.28375065327,optimal
12,0.0,2,9164.967501365045,9164.967501365045,177550974.44770247,177633439.50944498,-82465.06174251437,optimal
12,0.0,3,9164.967501365047,9164.967501365045,181110952.92911798,181202015.44293532,-91062.51381734014,optimal
12,0.0,4,9164.967501365047,9164.967501365047,183109847.16002333,183210735.4216118,-100888.26158845425,optimal
12,0.0,5,9164.967501365045,9164.967501365049,184007171.49433336,184119330.59350523,-112159.09917187691,optimal
12,0.0,6,9164.967501365045,9164.967501365049,182948747.771787,183056556.88158032,-107809.1097933352,optimal
12,0.0,7,9164.967501365047,9164.967501365045,182450659.84266618,182553497.22987366,-102837.38720747828,optimal
12,0.0,8,9164.967501365049,9164.967501365047,182261567.15893608,182356508.38286278,-94941.2239266932,optimal
12,0.0,9,9164.967501365047,9164.967501365047,182163788.40309688,182245635.00578228,-81846.6026853919,optimal
12,0.0,10,9164.967501365047,9164.967501365047,182504874.71979704,182586988.65537915,-82113.93558210135,optimal
12,0.0,11,9164.967501365045,9164.967501365045,182432477.50774297,182506956.26324168,-74478.7554987073,optimal
12,0.0,12,9164.967501365047,9164.967501365045,182216935.2575172,182292846.16041228,-75910.90289509296,optimal
12,0.0,13,9164.967501365049,9164.967501365047,181977052.41139215,182049969.97876844,-72917.56737628579,optimal
12,0.0,14,9164.967501365047,9164.967501365045,181824170.00737268,181871456.11928415,-47286.11191147566,optimal
12,0.0,15,9164.967501365049,9164.967501365045,181114860.82012323,181115006.49491543,-145.67479220032692,optimal
12,0.02,1,9616.761673967547,9616.761673967547,47773702.16242327,47838103.0475039,-64400.88508063555,optimal
12,0.02,2,9616.76167396755,9616.761673967552,49597785.52630895,49664811.77859386,-67026.25228491426,optimal
12,0.02,3,9616.761673967549,9616.761673967549,51727224.278467,51796596.429681405,-69372.1512144059,optimal
12,0.02,4,9616.76167396755,9616.761673967552,53498814.67556629,53576390.56501399,-77575.8894476965,optimal
12,0.02,5,9616.76167396755,9616.76167396755,54437136.67724729,54520873.75428619,-83737.07703889906,optimal
12,0.02,6,9616.76167396755,9616.761673967547,53910408.64698526,53988530.2785666,-78121.63158133626,optimal
12,0.02,7,9616.76167396755,9616.761673967552,53506450.23014732,53580634.4624145,-74184.23226718605,optimal
12,0.02,8,9616.76167396755,9616.76167396755,53458622.534220956,53523943.98482149,-65321.45060053468,optimal
12,0.02,9,9616.76167396755,9616.76167396755,52947130.46212798,53003999.623884924,-56869.161756940186,optimal
12,0.02,10,9616.761673967552,9616.761673967549,52858416.94711428,52903572.961889096,-45156.01477481425,optimal
12,0.02,11,9616.761673967552,9616.76167396755,52518259.793702,52552808.45363468,-34548.65993268043,optimal
12,0.02,12,9616.76167396755,9616.76167396755,51665279.98790957,51692410.45114925,-27130.46323967725,optimal
12,0.02,13,9616.761673967549,9616.76167396755,50811214.328711405,50828371.88716521,-17157.558453805745,optimal
12,0.02,14,9616.76167396755,9616.76167396755,49792751.8737828,49798070.502226524,-5318.628443725407,optimal
12,0.02,15,9616.76167396755,9251.662681173,48740667.66972057,48598895.57365158,141772.09606898576,suboptimal
12,0.04,1,9455.406612323797,9455.406612323797,21196651.177167602,21250370.497211624,-53719.32004402205,optimal
12,0.04,2,9455.406612323799,9455.406612323797,22019636.85241239,22077906.550567854,-58269.69815546274,optimal
12,0.04,3,9455.406612323797,9455.406612323797,23388406.624132156,23451810.59800036,-63403.97386820242,optimal
12,0.04,4,9455.406612323795,9455.406612323795,24474431.09342026,24543956.201584548,-69525.1081642881,optimal
12,0.04,5,9455.406612323797,9455.406612323797,25399294.05140734,25475465.599177446,-76171.5477701053,optimal
12,0.04,6,9455.406612323797,9455.406612323797,25515949.11981557,25590664.201273426,-74715.08145785704,optimal
12,0.04,7,9455.406612323797,9455.406612323799,25597955.505012576,25671303.70135551,-73348.19634293392,optimal
12,0.04,8,9455.406612323799,9455.406614327401,25950263.987047896,26020345.35380265,-70081.36675475538,optimal
12,0.04,9,9455.406612323795,9455.406612323795,25662127.566191692,25725774.063568152,-63646.49737646058,optimal
12,0.04,10,9455.406612323797,9455.406612323797,25177433.940473042,25234739.876704846,-57305.93623180315,optimal
12,0.04,11,9455.406612323797,9455.406612323797,24941642.34527252,24987974.08779262,-46331.74252010137,optimal
12,0.04,12,9455.406612323795,9455.406612323797,24655094.955994718,24685048.101092946,-29953.145098228008,optimal
12,0.04,13,9455.406612323797,9455.4066131685,24176404.343233407,24190412.725399144,-14008.38216573745,optimal
12,0.04,14,9455.406612323799,9455.406611304,23676011.617453296,23676011.617453296,0.0,optimal
12,0.04,15,9455.406612323797,9037.463390029,23035820.727347255,22895428.500057813,140392.22728944197,suboptimal
12,0.06,1,9487.677624652546,9487.677624652546,12482093.579238418,12526952.996598395,-44859.4173599761,optimal
12,0.06,2,9487.67762465255,9487.677624652548,12947515.570992334,12996480.034561578,-48964.46356924437,optimal
12,0.06,3,9487.677624652548,9487.677624652546,13924645.774896864,13977763.208775235,-53117.43387837149,optimal
12,0.06,4,9487.677624652544,9487.677624652546,14729383.073391678,14787986.607130442,-58603.533738764,optimal
12,0.06,5,9487.677624652546,9487.677624652548,15481445.279181108,15546059.573352518,-64614.29417140968,optimal
12,0.06,6,9487.677624652548,9487.677624652546,15571612.221477326,15635951.929883301,-64339.70840597525,optimal
12,0.06,7,9487.677624652548,9487.677624652548,15646583.429284118,15710429.119041864,-63845.68975774571,optimal
12,0.06,8,9487.67762465255,9487.677626264925,16014631.3196577,16077270.888125647,-62639.56846794672,optimal
12,0.06,9,9487.677624652548,9487.677624652546,15863518.375931848,15923543.42741074,-60025.051478892565,optimal
12,0.06,10,9487.677624652548,9487.67762526,15530839.969650209,15587012.220560534,-56172.250910324976,optimal
12,0.06,11,9487.677624652546,9487.677624652548,15332827.785761971,15382096.357823614,-49268.572061643004,optimal
12,0.06,12,9487.677624652544,9487.677624652548,15066960.305646813,15103860.636333896,-36900.330687083304,optimal
12,0.06,13,9487.677624652548,9487.677624652546,14745006.274853159,14765480.617930748,-20474.343077588826,optimal
12,0.06,14,9487.677624652548,9487.677610676,14235606.301190319,14235606.301190319,0.0,optimal
12,0.06,15,9487.677624652548,9480.434918392999,13410339.63217422,13410339.63217422,0.0,optimal
13,0.0,1,9627.353953820624,9627.353953820624,182016586.00597143,182095070.75911435,-78484.75314292312,optimal
13,0.0,2,9627.353953820624,9627.353953820626,186690689.4137378,186777416.04824245,-86726.63450464606,optimal
13,0.0,3,9627.353953820624,9627.353953820624,190433414.46104926,190528973.9026704,-95559.44162115455,optimal
13,0.0,4,9627.353953820626,9627.353953820622,192761779.55523312,192867377.74443516,-105598.18920204043,optimal
13,0.0,5,9627.353953820624,9627.353953820624,193602572.71667153,193719452.3658154,-116879.64914387465,optimal
13,0.0,6,9627.353953820624,9627.353953820626,192220249.1346648,192334337.20691934,-114088.07225453854,optimal
13,0.0,7,9627.353953820622,9627.353953820628,191773448.85519642,191881846.70739228,-108397.85219585896,optimal
13,0.0,8,9627.353953820622,9627.353953820624,191596840.3736537,191698309.28441054,-101468.9107568264,optimal
13,0.0,9,9627.353953820624,9627.353953820624,191238065.34761012,191327217.18608186,-89151.83847174048,optimal
13,0.0,10,9627.353953820622,9627.353953820626,191804901.30295458,191886955.98445055,-82054.68149596453,optimal
13,0.0,11,9627.353953820624,9627.353953820626,191872552.85430822,191944621.27115628,-72068.41684806347,optimal
13,0.0,12,9627.353953820622,9627.353953820624,191597775.31772527,191603061.7356953,-5286.4179700315,optimal
13,0.0,13,9627.353953820622,9627.353953820622,190785605.4491302,190789603.63313988,-3998.1840096712112,optimal
13,0.0,14,9627.353953820622,9627.353953820624,190270059.26527664,190277513.016123,-7453.7508463561535,optimal
13,0.0,15,9627.353953820624,9170.595693567502,189591654.55063874,189589855.27333215,1799.277306586504,suboptimal
13,0.02,1,10027.105675086532,10027.105675086532,49859972.53944729,49928016.985406324,-68044.44595903158,optimal
13,0.02,2,10027.105675086534,10027.105675086534,51697580.15221018,51768515.71959707,-70935.56738688797,optimal
13,0.02,3,10027.105675086534,10027.105675086532,53838921.18696599,53911460.83575488,-72539.64878889173,optimal
13,0.02,4,10027.105675086528,10027.10567508653,55648602.43931278,55728037.4290024,-79434.98968961835,optimal
13,0.02,5,10027.105675086534,10027.105675086532,56512348.867885254,56599212.23749587,-86863.36961061507,optimal
13,0.02,6,10027.105675086532,10027.105675086532,56276165.749853544,56360070.83479744,-83905.08494389802,optimal
13,0.02,7,10027.105675086534,10027.105675086534,56121120.11087306,56199693.907707796,-78573.79683473706,optimal
13,0.02,8,10027.105675086532,10027.105675086532,56129867.63520501,56200840.464203335,-70972.82899832726,optimal
13,0.02,9,10027.105675086534,10027.105675086532,55356129.4020126,55417709.25690107,-61579.85488846898,optimal
13,0.02,10,10027.105675086532,10027.105675086532,55128928.49584477,55176839.14395225,-47910.64810748398,optimal
13,0.02,11,10027.10567508653,10027.105675086534,54743093.50554333,54780916.72329341,-37823.21775007993,optimal
13,0.02,12,10027.10567508653,10027.105675086532,54241246.58320727,54267120.51174865,-25873.928541377187,optimal
13,0.02,13,10027.105675086534,10027.105675086532,53464260.81992233,53479144.52983366,-14883.709911331534,optimal
13,0.02,14,10027.10567508653,10027.105675086534,52398327.60510235,52404177.11872134,-5849.513618990779,optimal
13,0.02,15,10027.105675086532,9581.839912192501,51209100.916425705,51027230.64401599,181870.27240971476,suboptimal
13,0.04,1,9893.855101331232,9893.855101331232,22192960.426495373,22249170.718706902,-56210.29221152887,optimal
13,0.04,2,9893.855101331235,9893.855101331232,22982289.827977143,23043191.41202236,-60901.58404521644,optimal
13,0.04,3,9893.855101331234,9893.855101331234,24366956.503972586,24433334.461714122,-66377.9577415362,optimal
13,0.04,4,9893.855101331232,9893.85510133123,25668506.728926335,25741386.318407573,-72879.58948123828,optimal
13,0.04,5,9893.855101331232,9893.855101331234,26584620.630785733,26664408.158493735,-79787.52770800143,optimal
13,0.04,6,9893.855101331232,9893.855101331232,26781195.37076673,26859573.14421681,-78377.7734500803,optimal
13,0.04,7,9893.855101331234,9893.855101331232,26869697.765961166,26946486.060803175,-76788.2948420085,optimal
13,0.04,8,9893.85510133123,9893.855101331232,27167011.142904617,27241916.617029395,-74905.47412477806,optimal
13,0.04,9,9893.85510133123,9893.855101331232,26797604.95057626,26868034.81441647,-70429.86384020746,optimal
13,0.04,10,9893.855101331232,9893.855101331232,26197212.87722719,26261568.46552737,-64355.58830017969,optimal
13,0.04,11,9893.85510133123,9893.85510133123,25967805.310974296,26021780.067126542,-53974.75615224615,optimal
13,0.04,12,9893.855101331232,9893.85510133123,25774254.36152796,25807381.378367666,-33127.01683970541,optimal
13,0.04,13,9893.855101331235,9893.8550996265,25337839.058006372,25355773.39885111,-17934.34084473923,optimal
13,0.04,14,9893.855101331232,9893.855101331232,24713641.964436233,24718424.78913798,-4782.824701748788,optimal
13,0.04,15,9893.855101331232,9893.855101172001,23865330.695017517,23865330.695017517,0.0,optimal
13,0.06,1,9960.480388208882,9960.480388208882,13118832.930480927,13165896.773090206,-47063.84260927886,optimal
13,0.06,2,9960.480388208885,9960.480388208884,13545696.772878407,13597095.683676895,-51398.910798488185,optimal
13,0.06,3,9960.480388208884,9960.480388208884,14517621.419423552,14573383.05533192,-55761.63590836711,optimal
13,0.06,4,9960.48038820888,9960.480388208882,15503691.94754265,15565216.948943824,-61525.00140117295,optimal
13,0.06,5,9960.480388208884,9960.480388208884,16247012.816457069,16314842.21825032,-67829.40179325081,optimal
13,0.06,6,9960.480388208882,9960.480390441997,16409565.49868097,16477109.132753562,-67543.63407259248,optimal
13,0.06,7,9960.480388208882,9960.480388208884,16500110.274212267,16567103.571028288,-66993.2968160212,optimal
13,0.06,8,9960.480388208882,9960.480388208882,16829451.02254262,16895421.514025845,-65970.49148322642,optimal
13,0.06,9,9960.480388208885,9960.480388208882,16614550.036448875,16677247.20232507,-62697.165876194835,optimal
13,0.06,10,9960.480388208882,9960.480388208882,16177817.162795842,16236216.130118107,-58398.96732226573,optimal
13,0.06,11,9960.480388208882,9960.48038820888,15958445.539650537,16009142.311284661,-50696.77163412422,optimal
13,0.06,12,9960.480388208882,9960.480389260998,15660491.093840519,15698808.88302368,-38317.78918316029,optimal
13,0.06,13,9960.480388208884,9960.480388208884,15407496.44197134,15428985.79139583,-21489.349424490705,optimal
13,0.06,14,9960.480388208882,9960.480373605502,14684616.478999592,14684616.478999592,0.0,optimal
13,0.06,15,9777.527834393386,9522.239637746,13464017.163588999,13407496.333793264,56520.82979573496,suboptimal
14,0.0,1,9821.5832139054,9821.5832139054,186034716.2810129,186115420.3259528,-80704.0449399054,optimal
14,0.0,2,9821.5832139054,9821.5832139054,190844486.80972335,190932773.52644745,-88286.71672409773,optimal
14,0.0,3,9821.5832139054,9821.5832139054,194698291.97194728,194795962.82957044,-97670.85762315989,optimal
14,0.0,4,9821.583213905398,9821.583213905402,196799988.32495472,196908034.73236194,-108046.40740722418,optimal
14,0.0,5,9821.583213905402,9821.583213905396,197680853.82116783,197800346.9668526,-119493.14568477869,optimal
14,0.0,6,9821.583213905398,9821.5832139054,196234762.92527306,196351633.8472657,-116870.92199262977,optimal
14,0.0,7,9821.5832139054,9821.583213905396,195801188.89845014,195909055.14860588,-107866.25015574694,optimal
14,0.0,8,9821.5832139054,9821.583213905402,195481753.23557445,195584094.55177018,-102341.3161957264,optimal
14,0.0,9,9821.5832139054,9821.5832139054,195737992.4470905,195831898.15650514,-93905.70941463113,optimal
14,0.0,10,9821.5832139054,9821.583213905402,195928629.03244907,196019067.7570073,-90438.72455823421,optimal
14,0.0,11,9821.5832139054,9821.5832139054,196128826.86843273,196217795.4760718,-88968.60763907433,optimal
14,0.0,12,9821.583213905398,9821.5832139054,196152659.2887971,196238782.69777748,-86123.40898036957,optimal
14,0.0,13,9821.5832139054,9821.583213905398,195598705.3541183,195677229.51685455,-78524.16273626685,optimal
