landbase,discount_rate,flow_policy,flow_denominator,period,announced,realized,obj_free,obj_fixed,objective_gap,tail_status,announced_revenue,realized_revenue
11,0.02,+/-10%,volume,11,8365.857894209068,8861.530563646053,49389697.197853036,49358931.54915812,30765.64869491756,suboptimal,11121966.631519401,11738425.447792592
11,0.02,+/-10%,volume,12,7647.549465706339,7975.377511594501,49225130.34348554,49208800.64103244,16329.702453099191,suboptimal,10229578.309550114,10712321.668003332
11,0.02,+/-10%,volume,13,8412.304412276972,8167.264192141044,49901176.91290106,49897494.04280622,3682.870094835758,suboptimal,11107750.314615566,10795326.411143588
11,0.02,+/-10%,volume,14,9253.53485350467,7855.812920003774,50572804.71915151,49962997.47791984,609807.2412316725,suboptimal,12020164.248280209,10253697.142666299
11,0.02,+/-10%,volume,15,10178.888338855142,8641.394211166502,51967263.015320316,51218456.88366351,748806.1316568032,suboptimal,13411423.447927374,11391740.128788717
11,0.02,+/-10%,revenue,1,14582.332028220826,17803.255977825385,54391528.86263135,54043021.14194746,348507.7206838876,suboptimal,12617518.38848357,15133866.170412457
11,0.02,+/-10%,revenue,2,13124.098825398743,13888.221658993984,51686783.383963056,51653850.37506524,32933.008897818625,suboptimal,12600459.077484101,13616335.393939571
11,0.02,+/-10%,revenue,3,11811.68894285887,11082.521011236946,50110174.128396906,49948242.03667803,161932.09171887487,suboptimal,12839806.601375978,12256118.56526152
11,0.02,+/-10%,revenue,4,10630.520048572978,8880.519055997955,49414973.25253415,48787505.15915484,627468.0933793113,suboptimal,13094353.573392827,10998052.156247757
11,0.02,+/-10%,revenue,5,9567.468043715684,7343.222655760311,49906143.79207737,48864198.16303315,1041945.6290442199,suboptimal,12863819.943687452,9909139.665163053
11,0.02,+/-10%,revenue,6,8610.721239344117,7951.8848116194995,51587102.238965966,51099019.27534024,488082.9636257291,suboptimal,11610520.837151142,10683802.757884495
11,0.02,+/-10%,revenue,7,8535.718696264736,9151.042473391502,52649346.79060411,52276329.69903992,373017.0915641859,suboptimal,11038755.863893785,11792464.181091784
11,0.02,+/-10%,revenue,8,9389.29056589121,10071.088345821501,52909846.75999931,52686554.2943132,223292.46568611264,suboptimal,12253271.29542018,12917686.284987444
11,0.02,+/-10%,revenue,9,10328.219622480332,10756.94366557866,52108645.41906473,52029775.41265743,78870.00640729815,suboptimal,13261573.601173121,14085942.680984892
11,0.02,+/-10%,revenue,10,9295.397660232298,9705.802852714001,49867819.527251795,49833975.25381944,33844.27343235165,suboptimal,12091938.153927041,12677348.415265337
11,0.02,+/-10%,revenue,11,8365.857894209068,8552.06867130645,48798307.12337966,48792055.35347177,6251.76990789175,suboptimal,11121966.631519401,11447187.562593661
11,0.02,+/-10%,revenue,12,7647.549465706339,7707.971953053501,48790019.99757468,48790019.99757468,0.0,optimal,10229578.309550114,10302468.806734515
11,0.02,+/-10%,revenue,13,8412.304412276972,8683.13021375093,49763495.452307254,49755370.87098156,8124.581325694919,suboptimal,11107750.314615566,11153723.49616636
11,0.02,+/-10%,revenue,14,9253.53485350467,7512.751843280353,50024715.626458295,49354963.1405559,669752.4859023914,suboptimal,12020164.248280209,9927177.442356713
11,0.02,+/-10%,revenue,15,10178.888338855142,8337.209568155926,51565459.53009288,50707392.37204007,858067.1580528095,suboptimal,13411423.447927374,10762894.002357267
11,0.02,+/-20%,volume,1,17740.970502360244,17740.970502360244,54481175.19899137,54481175.19899137,0.0,optimal,15217503.415679697,15217503.415679697
11,0.02,+/-20%,volume,2,14192.776401888199,14166.348471334464,51751164.93545962,51751164.93545962,0.0,optimal,13980192.267213024,14106474.870024031
11,0.02,+/-20%,volume,3,11354.221121510562,11330.469685304164,49723938.107395284,49723938.107298344,9.693950414657593e-05,optimal,12347597.578847498,12215332.696528986
11,0.02,+/-20%,volume,4,9083.376897208447,9062.137509985812,48882572.322317354,48882572.322203994,0.00011336058378219604,optimal,11217898.499112232,11134960.436477127
11,0.02,+/-20%,volume,5,7266.701517766759,7234.133311641485,49081007.40748838,49081007.40765369,-0.00016530603170394897,optimal,9839635.739214558,9716083.121953916
11,0.02,+/-20%,volume,6,7114.768137704798,7114.768137642001,50764451.30389497,50764451.303946964,-5.1997601985931396e-05,optimal,9441911.102190683,9460396.01816562
11,0.02,+/-20%,volume,7,8537.721765245758,8537.7217619115,52872660.63347704,52872660.63347704,0.0,optimal,11041209.417302636,11041209.413218515
11,0.02,+/-20%,volume,8,10245.266118294907,10245.266115791499,53957907.84045169,53957907.84045169,0.0,optimal,13242223.544604784,13253159.083124919
11,0.02,+/-20%,volume,9,12207.958484449913,12385.14955583373,53184685.772121705,53173863.89605848,10821.876063227654,suboptimal,15652307.375738375,16374351.03567147
11,0.02,+/-20%,volume,10,9766.366787559931,9908.119643509719,48886337.882574126,48885056.41169716,1281.470876969397,suboptimal,13135185.22412901,12761252.020786949
11,0.02,+/-20%,volume,11,7813.093430047945,7693.1311239361,47578062.808854945,47576316.24340022,1746.5654547214508,suboptimal,10356302.05584149,10263605.914692942
11,0.02,+/-20%,volume,12,6646.692019301032,6995.0164746685,48364249.121335305,48300723.79161662,63525.32971868664,suboptimal,8986809.909157142,9407999.3118678
11,0.02,+/-20%,volume,13,7976.03042316124,8426.72003306793,50088748.72213417,50061337.764846236,27410.957287937403,suboptimal,10265143.425520966,10942887.984663397
11,0.02,+/-20%,volume,14,8944.842097986531,7324.969692056501,50680818.2399996,49874858.08356769,805960.1564319134,suboptimal,11712913.832535995,9457500.055428885
11,0.02,+/-20%,volume,15,10733.81051758384,8804.378685156502,52910496.87728853,51949946.82643138,960550.0508571491,suboptimal,13906140.627270728,11542785.14902554
11,0.02,+/-20%,revenue,1,17740.970502360244,20434.040974560747,54772766.45597432,54581254.71368325,191511.74229107052,suboptimal,15217503.415679697,17524364.9381751
11,0.02,+/-20%,revenue,2,14192.776401888199,14215.241547519126,49791243.240089335,49791243.24008933,7.450580596923828e-09,optimal,13980192.267213024,14067443.502533365
11,0.02,+/-20%,revenue,3,11354.221121510562,10065.259164429002,47353071.05009124,47012440.6277591,340630.4223321378,suboptimal,12347597.578847498,11073941.932058094
11,0.02,+/-20%,revenue,4,9083.376897208447,7307.650209538636,47171357.74910545,46645683.30074898,525674.448356472,suboptimal,11217898.499112232,9041289.180877872
11,0.02,+/-20%,revenue,5,7266.701517766759,6210.263394219918,49130035.070840225,48791967.771448866,338067.2993913591,suboptimal,9839635.739214558,8375184.347617482
11,0.02,+/-20%,revenue,6,7114.768137704798,7571.595729792,52146137.40967453,51871654.37030972,274483.03936481476,suboptimal,9441911.102190683,10050221.213806443
11,0.02,+/-20%,revenue,7,8537.721765245758,9382.790732411504,53957911.75054401,53612648.946857005,345262.80368700624,suboptimal,11041209.417302636,12076331.954144776
11,0.02,+/-20%,revenue,8,10245.266118294907,11270.2477375455,54305508.71726271,54131307.51279241,174201.20447029918,suboptimal,13242223.544604784,14604023.524842856
11,0.02,+/-20%,revenue,9,12207.958484449913,11926.699198035236,52165490.33721891,52116589.49107227,48900.84614664316,suboptimal,15652307.375738375,15553011.538146008
11,0.02,+/-20%,revenue,10,9766.366787559931,9393.574550090998,48434224.183803424,48289185.123758055,145039.06004536897,suboptimal,13135185.22412901,12442409.226161327
11,0.02,+/-20%,revenue,11,7813.093430047945,7512.9166915535,47364318.879703805,47247263.37080149,117055.50890231133,suboptimal,10356302.05584149,10026267.170115875
11,0.02,+/-20%,revenue,12,6646.692019301032,6785.712063423501,48415172.724921316,48406095.03458489,9077.690336428583,suboptimal,8986809.909157142,9063471.38072842
11,0.02,+/-20%,revenue,13,7976.03042316124,8711.951258856707,50495882.9782668,50475706.19010063,20176.788166165352,suboptimal,10265143.425520966,11137439.752673661
11,0.02,+/-20%,revenue,14,8944.842097986531,7433.968294734002,50907875.110628545,49867747.70485854,1040127.4057700038,suboptimal,11712913.832535995,9725489.465910567
11,0.02,+/-20%,revenue,15,10733.81051758384,9397.0690656205,52977553.48473474,52329451.013594575,648102.4711401612,suboptimal,13906140.627270728,12364137.297990005
11,0.04,NHF,volume,1,32079.51810297367,32079.51810297367,30292866.393029496,30292866.393029496,0.0,optimal,28287498.21795901,28287498.21795901
11,0.04,NHF,volume,2,6620.0620633675,6620.0620633675,16576655.391200887,16576655.391200887,0.0,optimal,6622951.098899625,6622951.098899625
11,0.04,NHF,volume,3,6588.477941329001,6588.477941329001,17965807.402507573,17965807.402507573,0.0,optimal,6957090.494012862,6957090.494012862
11,0.04,NHF,volume,4,5656.5190344485,5656.5190344485,19661089.692823615,19661089.692823615,0.0,optimal,6808739.698081851,6808739.698081851
11,0.04,NHF,volume,5,6454.313269553501,6454.313269553501,22338749.76940785,22338749.76940785,0.0,optimal,8519888.287032945,8519888.287032945
11,0.04,NHF,volume,6,4883.107703637,4883.107703637,24570656.018503916,24570656.018503916,0.0,optimal,6454551.2082716655,6454551.2082716655
11,0.04,NHF,volume,7,12419.167698591502,12419.167698591502,29939860.34137066,29939860.34137066,0.0,optimal,15795581.329237305,15795581.329237305
11,0.04,NHF,volume,8,12069.082248465502,12069.082248465498,28560958.446791794,28560958.446791794,0.0,optimal,16090556.223304236,16090556.223304233
11,0.04,NHF,volume,9,14546.0574295775,14546.0574295775,26212431.93742947,26212431.93742947,0.0,optimal,19402662.08111982,19402662.08111982
11,0.04,NHF,volume,10,5895.799208554,5895.799208554,19413527.356146503,19413527.356146503,0.0,optimal,7764561.706223279,7764561.706223279
11,0.04,NHF,volume,11,6971.302802623501,6971.302802623501,21044395.919495657,21044395.919495657,0.0,optimal,9120887.668222424,9120887.668222424
11,0.04,NHF,volume,12,5227.1866241385,5227.1866241385,22054945.14916475,22054945.14916475,0.0,optimal,6943826.557188636,6943826.557188636
11,0.04,NHF,volume,13,12384.619295331997,12384.619295331997,25729420.39489101,25729420.39489101,0.0,optimal,15741139.459260732,15741139.459260728
11,0.04,NHF,volume,14,3698.4580469814996,3698.4580469814996,22365546.828322027,22365546.828322027,0.0,optimal,4806136.464750085,4806136.464750085
11,0.04,NHF,volume,15,13265.760462155507,13265.760462155504,28348324.617396988,28348324.617396988,0.0,optimal,17610928.828150824,17610928.82815082
11,0.04,NHF,revenue,1,32079.51810297367,32079.51810297367,30292866.393029496,30292866.393029496,0.0,optimal,28287498.21795901,28287498.21795901
11,0.04,NHF,revenue,2,6620.0620633675,6620.0620633675,16576655.391200887,16576655.391200887,0.0,optimal,6622951.098899625,6622951.098899625
11,0.04,NHF,revenue,3,6588.477941329001,6588.477941329001,17965807.402507573,17965807.402507573,0.0,optimal,6957090.494012862,6957090.494012862
11,0.04,NHF,revenue,4,5656.5190344485,5656.5190344485,19661089.692823615,19661089.692823615,0.0,optimal,6808739.698081851,6808739.698081851
11,0.04,NHF,revenue,5,6454.313269553501,6454.313269553501,22338749.76940785,22338749.76940785,0.0,optimal,8519888.287032945,8519888.287032945
11,0.04,NHF,revenue,6,4883.107703637,4883.107703637,24570656.018503916,24570656.018503916,0.0,optimal,6454551.2082716655,6454551.2082716655
11,0.04,NHF,revenue,7,12419.167698591502,12419.167698591502,29939860.34137066,29939860.34137066,0.0,optimal,15795581.329237305,15795581.329237305
11,0.04,NHF,revenue,8,12069.082248465502,12069.082248465498,28560958.446791794,28560958.446791794,0.0,optimal,16090556.223304236,16090556.223304233
11,0.04,NHF,revenue,9,14546.0574295775,14546.0574295775,26212431.93742947,26212431.93742947,0.0,optimal,19402662.08111982,19402662.08111982
11,0.04,NHF,revenue,10,5895.799208554,5895.799208554,19413527.356146503,19413527.356146503,0.0,optimal,7764561.706223279,7764561.706223279
11,0.04,NHF,revenue,11,6971.302802623501,6971.302802623501,21044395.919495657,21044395.919495657,0.0,optimal,9120887.668222424,9120887.668222424
11,0.04,NHF,revenue,12,5227.1866241385,5227.1866241385,22054945.14916475,22054945.14916475,0.0,optimal,6943826.557188636,6943826.557188636
11,0.04,NHF,revenue,13,12384.619295331997,12384.619295331997,25729420.39489101,25729420.39489101,0.0,optimal,15741139.459260732,15741139.459260728
11,0.04,NHF,revenue,14,3698.4580469814996,3698.4580469814996,22365546.828322027,22365546.828322027,0.0,optimal,4806136.464750085,4806136.464750085
11,0.04,NHF,revenue,15,13265.760462155507,13265.760462155504,28348324.617396988,28348324.617396988,0.0,optimal,17610928.828150824,17610928.82815082
11,0.04,NDY,volume,1,10951.62551215844,10951.62551215844,23555554.51411475,23555554.51411475,0.0,optimal,10038631.10216787,10038631.10216787
11,0.04,NDY,volume,2,10951.625512158442,10766.225156944225,24662780.302155577,24600860.507694565,61919.79446101189,suboptimal,10267016.043780554,10483612.346562851
11,0.04,NDY,volume,3,10951.625512158447,10649.42319781542,25948188.84001711,25087146.81688143,861042.0231356807,suboptimal,11654072.219956381,11358402.792019947
11,0.04,NDY,volume,4,10951.625512158442,10496.62270540265,26973679.638833907,22441017.017026104,4532662.6218078025,suboptimal,13054405.25602487,12604767.718287703
11,0.04,NDY,volume,5,10951.625512158442,10240.814826643784,27283966.173575155,,,infeasible,14538486.75415024,13804875.676764574
11,0.04,NDY,volume,6,10951.62551215844,10117.189110838539,26552262.53508763,,,infeasible,14973677.531735435,13039565.313454522
11,0.04,NDY,volume,7,10951.625512158444,10075.874998130772,26253251.88914273,,,infeasible,14307459.29537397,12974758.670251627
11,0.04,NDY,volume,8,10951.625512158442,9935.89317260145,25875459.06839993,,,infeasible,13904318.446694182,13224478.384282058
11,0.04,NDY,volume,9,10951.625512158442,9665.810985040729,25111077.598878942,,,infeasible,10453585.330609988,12811113.692959934
11,0.04,NDY,volume,10,10951.625512158442,9464.792156691015,24357314.96522301,,,infeasible,3815150.9038650948,12021662.32160524
11,0.04,NDY,volume,11,10951.62551215844,8981.739999015783,24181594.03062041,,,infeasible,8564454.254841486,11759974.424464881
11,0.04,NDY,volume,12,10951.625512158442,8780.271963791978,24121806.583082702,,,infeasible,11157471.315999752,11540232.108934866
11,0.04,NDY,volume,13,10951.625512158442,8780.271963923598,24205098.056037627,,,infeasible,14478216.166160509,11886204.295206597
11,0.04,NDY,volume,14,10951.62551215844,8780.271966212502,23975175.56412056,,,infeasible,14172390.071668738,11143132.04556098
11,0.04,NDY,volume,15,10951.625512158444,8800.369498395003,24384546.27291436,,,infeasible,14531168.105719682,11903808.010007843
11,0.04,NDY,revenue,1,10951.62551215844,14607.635831135463,25582376.46013694,24496618.45991209,1085758.0002248473,suboptimal,10038631.10216787,12320115.35307192
11,0.04,NDY,revenue,2,10951.625512158442,12703.581854678196,25446390.45821015,25119885.567787047,326504.89042310417,suboptimal,10267016.043780554,12254626.393015701
11,0.04,NDY,revenue,3,10951.625512158447,11152.694619466476,25398197.004671298,25397322.77923436,874.2254369370639,suboptimal,11654072.219956381,12231417.09860997
11,0.04,NDY,revenue,4,10951.625512158442,10103.830777527573,25319049.66991285,25254733.30272362,64316.367189228535,suboptimal,13054405.25602487,12193300.847149448
11,0.04,NDY,revenue,5,10951.625512158442,8926.567216645286,25266079.617693853,25082119.37703212,183960.24066173285,suboptimal,14538486.75415024,12167791.20950444
11,0.04,NDY,revenue,6,10951.62551215844,8752.719653108017,25230508.393387035,25020811.816987924,209696.57639911026,suboptimal,14973677.531735435,12150660.60448059
11,0.04,NDY,revenue,7,10951.625512158444,9319.88835396854,25165055.145470507,25007308.355881713,157746.7895887941,suboptimal,14307459.29537397,12119139.234062899
11,0.04,NDY,revenue,8,10951.625512158442,9448.90835361132,25130593.94305277,24989756.94356652,140836.99948624894,suboptimal,13904318.446694182,12102543.200084051
11,0.04,NDY,revenue,9,10951.625512158442,9313.394849786566,25036740.7219987,24900270.174855355,136470.54714334384,suboptimal,10453585.330609988,12057344.79908932
11,0.04,NDY,revenue,10,10951.625512158442,8952.359724170972,24857356.220764134,24678199.012752596,179157.2080115378,suboptimal,3815150.9038650948,11970955.727643715
11,0.04,NDY,revenue,11,10951.62551215844,9231.809779114308,24854123.059776507,24683927.45496289,170195.60481361672,suboptimal,8564454.254841486,11969398.682449546
11,0.04,NDY,revenue,12,10951.625512158442,9175.358940243548,24854659.80343106,24651479.413724355,203180.38970670477,suboptimal,11157471.315999752,11969398.683006076
11,0.04,NDY,revenue,13,10951.625512158442,8972.561298579501,24850319.6181986,24618116.67097058,232202.9472280182,suboptimal,14478216.166160509,11967566.998084668
11,0.04,NDY,revenue,14,10951.62551215844,8986.160290205875,24831129.4374726,24595126.123898666,236003.31357393414,suboptimal,14172390.071668738,11958325.274957068
11,0.04,NDY,revenue,15,10951.625512158444,9147.14573351575,24752650.418370955,24564329.601283938,188320.817087017,suboptimal,14531168.105719682,11920530.874986652
11,0.04,-10%,volume,1,15630.627774198854,15630.627774198854,26607561.933240227,26607561.93324023,-3.725290298461914e-09,optimal,13644919.623974562,13644919.623974562
11,0.04,-10%,volume,2,14067.564996778967,13573.88543037834,25830251.01760934,25789835.762799293,40415.254810046405,suboptimal,13783816.747815602,13266612.706418006
11,0.04,-10%,volume,3,12660.808497101074,12082.170323079123,25024449.13196732,24896809.409535073,127639.7224322483,suboptimal,13722634.709338892,13225519.5135861
11,0.04,-10%,volume,4,11394.727647390966,9763.985041315918,24027415.666194566,23661717.820146352,365697.84604821354,suboptimal,13868755.733263232,11882615.513932487
11,0.04,-10%,volume,5,10255.254882651865,8787.580925729639,23717996.008768447,23214792.99245522,503203.01631322503,suboptimal,9440259.367498018,11504244.429474369
11,0.04,-10%,volume,6,9229.729394386679,7908.822835005999,23642721.644368123,23109348.19027612,533373.4540920034,suboptimal,3661345.976346049,10414546.407233935
11,0.04,-10%,volume,7,8306.756454948014,8306.7564537715,24603992.260275804,24603992.260275804,0.0,optimal,10758300.675877936,10758300.674436828
11,0.04,-10%,volume,8,8773.236453588877,8709.4421067215,25685794.217621278,25685794.217621278,0.0,optimal,11516268.328023715,11438126.816820173
11,0.04,-10%,volume,9,11806.298043761875,11265.027560458584,26607775.903661724,26518315.826812983,89460.07684874162,suboptimal,15344356.836235559,14680051.29820612
11,0.04,-10%,volume,10,10625.668239385686,10133.717546424075,24735658.43642995,24523101.344328836,212557.09210111573,suboptimal,13954416.362429515,13316507.193999156
11,0.04,-10%,volume,11,9563.101415447118,9120.345788861001,23346694.169892203,23104373.112450454,242321.05744174868,suboptimal,12621440.790208893,12122928.27649243
11,0.04,-10%,volume,12,8606.791273902405,8208.311212603501,22472868.882809926,22337242.07983409,135626.80297583714,suboptimal,9782142.802471163,10852128.816236328
11,0.04,-10%,volume,13,7856.312478678506,7887.876639748624,22445024.65281708,22445024.65281708,0.0,optimal,10203844.486728538,10209786.390266681
11,0.04,-10%,volume,14,7070.681230810657,7099.088973860501,23041620.98798381,23041620.98798381,0.0,optimal,9023239.80924509,9169136.732087383
11,0.04,-10%,volume,15,7957.310891730875,8339.8535487965,24960391.035315152,24894604.33335693,65786.70195822045,suboptimal,10571408.381744422,11126460.68490229
11,0.04,-10%,revenue,1,15630.627774198854,17919.24139498834,27515267.396620844,27113267.257492706,402000.1391281374,suboptimal,13644919.623974562,15353829.428756388
11,0.04,-10%,revenue,2,14067.564996778967,14090.234714257713,25402183.665902987,25402183.665902987,0.0,optimal,13783816.747815602,13818446.209590152
11,0.04,-10%,revenue,3,12660.808497101074,11287.590160791735,23829235.787325386,23580900.227351226,248335.55997416005,suboptimal,13722634.709338892,12435876.432408774
11,0.04,-10%,revenue,4,11394.727647390966,8981.176528404705,22868890.45990013,22287251.3128616,581639.1470385306,suboptimal,13868755.733263232,11192281.491101589
11,0.04,-10%,revenue,5,10255.254882651865,7630.2490421745015,22696060.980357483,21896395.07952085,799665.9008366317,suboptimal,9440259.367498018,10073053.351890227
11,0.04,-10%,revenue,6,9229.729394386679,6792.310091711998,23561630.01502857,22543547.324907213,1018082.6901213564,suboptimal,3661345.976346049,9065748.013786163
11,0.04,-10%,revenue,7,8306.756454948014,9010.787671916503,25832151.2741898,25730611.020743135,101540.25344666466,suboptimal,10758300.675877936,11620666.47990059
11,0.04,-10%,revenue,8,8773.236453588877,10613.554462749,26639732.311630297,26024885.47918562,614846.832444679,suboptimal,11516268.328023715,13688881.770869223
11,0.04,-10%,revenue,9,11806.298043761875,10918.790031796372,25770250.17328182,25567669.771151006,202580.4021308124,suboptimal,15344356.836235559,14127713.486886129
11,0.04,-10%,revenue,10,10625.668239385686,9500.386552356798,24045579.386618897,23719442.602100138,326136.7845187597,suboptimal,13954416.362429515,12719278.345213003
11,0.04,-10%,revenue,11,9563.101415447118,8591.374467147001,22922375.49084869,22542037.878826644,380337.612022046,suboptimal,12621440.790208893,11447350.516541203
11,0.04,-10%,revenue,12,8606.791273902405,7702.1552832315,22520742.625951648,22165379.456050146,355363.1699015014,suboptimal,9782142.802471163,10302615.459622532
11,0.04,-10%,revenue,13,7856.312478678506,8596.680116831152,23063031.227259934,22945685.52854992,117345.69871001318,suboptimal,10203844.486728538,11066003.07608253
11,0.04,-10%,revenue,14,7070.681230810657,7744.258292376503,23092762.53926863,22960961.678746022,131800.8605226092,suboptimal,9023239.80924509,9959402.766722182
11,0.04,-10%,revenue,15,7957.310891730875,8146.547017615163,24253110.78485174,24229881.10103613,23229.683815609664,suboptimal,10571408.381744422,10661871.65288246
11,0.04,-20%,volume,1,18365.081779291533,18365.081779291533,27842569.064385824,27842569.064385824,0.0,optimal,16426041.469270533,16426041.469270533
11,0.04,-20%,volume,2,14692.065423433232,14395.823313696803,24856455.42921761,24842413.73944182,14041.68977579102,suboptimal,14184090.76222881,13973445.748655831
11,0.04,-20%,volume,3,11753.65233874659,11377.178461210373,22875716.240389273,22828854.97145454,46861.268934734166,suboptimal,12466645.08362599,12155793.516824432
11,0.04,-20%,volume,4,9402.92187099727,8950.371179768883,21760138.799266264,21677915.954440635,82222.84482562914,suboptimal,11436465.30935456,10721346.120296676
11,0.04,-20%,volume,5,7522.33749679782,7160.296946249441,21521923.603185702,21415150.03691281,106773.56627289206,suboptimal,7833559.668715206,9345995.88903392
11,0.04,-20%,volume,6,6017.869997438254,5728.2375549945,22549713.32283619,22450101.071310714,99612.25152547657,suboptimal,5725335.692970885,7587030.613823671
11,0.04,-20%,volume,7,7682.110080940212,7682.110079931501,25812374.98519123,25812374.98519123,0.0,optimal,9993173.13668931,9993173.135453742
11,0.04,-20%,volume,8,10756.212511516187,10709.2642442615,28242661.80883383,28242661.80883383,0.0,optimal,14176686.937916573,14119180.140969569
11,0.04,-20%,volume,9,13305.572243533124,13051.782698732964,27718505.432078097,27649942.870945532,68562.56113256514,suboptimal,17376727.275526393,17185935.959331356
11,0.04,-20%,volume,10,10644.4577948265,10441.426159064999,23867802.14550168,23790961.720536992,76840.42496468872,suboptimal,13852340.179035041,13573948.565115407
11,0.04,-20%,volume,11,8515.5662358612,8353.1409323435,21804921.69136829,21753247.404377315,51674.2869909741,suboptimal,11295515.076415349,11036118.252588203
11,0.04,-20%,volume,12,6812.452988688961,6682.512743872499,21278803.194113072,21251967.27294864,26835.921164430678,suboptimal,8482788.836213648,8947014.954715002
11,0.04,-20%,volume,13,7647.561677680712,7744.736345632001,22580620.065135553,22577060.369694203,3559.695441350341,suboptimal,9938731.266712733,10012197.999684516
11,0.04,-20%,volume,14,6943.435200011189,7193.530241596501,23441213.960451804,23413008.121250574,28205.839201230556,suboptimal,8780899.606158972,9168880.469428018
11,0.04,-20%,volume,15,9382.9507087081,8280.428087046499,25559591.553705044,25121689.817347754,437901.7363572903,suboptimal,12549147.440001156,11198670.66543943
11,0.04,-20%,revenue,1,18365.081779291533,21003.470669197042,28595268.408626456,28226233.305979535,369035.10264692083,suboptimal,16426041.469270533,18048675.73621027
11,0.04,-20%,revenue,2,14692.065423433232,14516.637495673285,24310525.823874835,24310002.776249737,523.0476250983775,suboptimal,14184090.76222881,14438899.417737667
11,0.04,-20%,revenue,3,11753.65233874659,10429.932238434114,21593418.8300742,21251207.30044336,342211.5296308398,suboptimal,12466645.08362599,11551119.53603096
11,0.04,-20%,revenue,4,9402.92187099727,7544.023610773499,20441422.779794376,19747811.16316896,693611.616625417,suboptimal,11436465.30935456,9240895.633912273
11,0.04,-20%,revenue,5,7522.33749679782,6308.76632756167,21056720.569679253,20649091.426240213,407629.1434390396,suboptimal,7833559.668715206,8341608.258209391
11,0.04,-20%,revenue,6,6017.869997438254,5061.6822129170005,22861513.353140764,22472530.888359606,388982.4647811577,suboptimal,5725335.692970885,6673286.608864123
11,0.04,-20%,revenue,7,7682.110080940212,10331.740894731505,27188401.823352896,26727699.71876798,460702.1045849174,suboptimal,9993173.13668931,13238698.266863469
11,0.04,-20%,revenue,8,10756.212511516187,9795.6735722915,27032818.347540177,26662517.388235398,370300.95930477977,suboptimal,14176686.937916573,12702454.475270405
11,0.04,-20%,revenue,9,13305.572243533124,12787.686806440433,27342605.429461,27244889.73266492,97715.69679607823,suboptimal,17376727.275526393,16755379.586812023
11,0.04,-20%,revenue,10,10644.4577948265,10079.160122060837,23740615.57748369,23550897.620838054,189717.95664563775,suboptimal,13852340.179035041,13404303.670774866
11,0.04,-20%,revenue,11,8515.5662358612,7971.385678932819,21789850.62062587,21639825.59769908,150025.02292678878,suboptimal,11295515.076415349,10723442.938047055
11,0.04,-20%,revenue,12,6812.452988688961,6395.587023063499,21569264.091775924,21417865.73478994,151398.3569859825,suboptimal,8482788.836213648,8578754.346551752
11,0.04,-20%,revenue,13,7647.561677680712,8849.876419946515,23377524.79613474,23160959.910476316,216564.88565842435,suboptimal,9938731.266712733,11324966.21402756
11,0.04,-20%,revenue,14,6943.435200011189,7100.670006826503,23305904.414184444,23292243.097111486,13661.317072957754,suboptimal,8780899.606158972,9059972.974362278
11,0.04,-20%,revenue,15,9382.9507087081,8866.997339951502,25469957.020084288,25286701.310977064,183255.7091072239,suboptimal,12549147.440001156,11619486.558405694
11,0.04,+/-10%,volume,1,15625.33997555615,15625.33997555615,26586911.86073544,26586911.86073544,0.0,optimal,13619139.80699326,13619139.80699326
11,0.04,+/-10%,volume,2,14062.80597800053,13562.472874384386,25824913.97755518,25783287.44855217,41626.529003012925,suboptimal,13698473.604058027,13193691.950879015
11,0.04,+/-10%,volume,3,12656.525380200483,12072.211847560211,25074570.895196628,24938939.827850804,135631.0673458241,suboptimal,13845831.811106605,13319991.003514782
11,0.04,+/-10%,volume,4,11390.872842180434,9766.41873669497,24030053.76079105,23643255.78321782,386797.97757322714,suboptimal,13864481.203848248,11885314.19828013
11,0.04,+/-10%,volume,5,10251.78555796239,8777.58718299384,23725854.009983778,23215947.46444882,509906.5455349572,suboptimal,9430178.695747748,11492003.122864895
11,0.04,+/-10%,volume,6,9226.60700216615,7899.828464953999,23669478.79994641,23133542.60178423,535936.1981621794,suboptimal,3663352.4730938715,10403529.229338089
11,0.04,+/-10%,volume,7,8412.016567251649,8412.01656725591,24651119.56830777,24651119.568841893,-0.0005341246724128723,optimal,10887233.483387666,10887233.480882185
11,0.04,+/-10%,volume,8,9253.218223976815,9253.218223981501,25627632.753093008,25627632.753093008,0.0,optimal,12136099.465346696,12136099.464985395
11,0.04,+/-10%,volume,9,10178.540046374495,10938.555280306613,26059922.288318623,25857802.156328212,202120.1319904104,suboptimal,13201240.367913043,14132180.832600806
11,0.04,+/-10%,volume,10,10791.01796246667,9844.699751694468,24468117.22842583,24056347.166029606,411770.0623962246,suboptimal,14274330.306585092,12976223.923894944
11,0.04,+/-10%,volume,11,9711.916166220004,8860.229776301501,23272960.197243214,22846635.95678828,426324.24045493454,suboptimal,12803723.54856907,11923955.652600467
11,0.04,+/-10%,volume,12,8740.724549598,8315.3010883925,22559636.952374913,22413249.914887443,146387.0374874696,suboptimal,11669136.696584241,10983180.406042742
11,0.04,+/-10%,volume,13,8070.273558751175,8083.458458784859,22448160.008574262,22448160.008574262,0.0,optimal,10465924.795668421,10449353.99545278
