landbase,discount_rate,flow_policy,flow_denominator,period,projected_mcf,realized_mcf,projected_revenue,realized_revenue
14,0.02,NDY,revenue,11,11272.991840012208,9591.069718804025,8135804.227684771,12559533.156721134
14,0.02,NDY,revenue,12,11272.991840012208,9268.643744386865,9757302.355112199,12551021.477092087
14,0.02,NDY,revenue,13,11272.991840012206,9315.737857852031,14875441.251292767,12545308.729489356
14,0.02,NDY,revenue,14,11272.991840012204,9522.807663880036,14769304.577676686,12560793.222879177
14,0.02,NDY,revenue,15,11272.991840012204,9507.19353057955,14749074.955656055,12537095.730968658
14,0.02,-10%,volume,1,15192.967092572584,15192.967092572584,13186367.292227574,13186367.292227574
14,0.02,-10%,volume,2,13673.670383315326,13673.670382759232,13004020.645592738,12845355.677700903
14,0.02,-10%,volume,3,12306.303344983797,12280.831491809033,13678818.328289183,13855789.033586137
14,0.02,-10%,volume,4,11075.673010485414,11026.02775731928,13479543.682267634,13355835.284758853
14,0.02,-10%,volume,5,9968.105709436875,9917.748647202001,13731815.917466141,13498145.470160797
14,0.02,-10%,volume,6,8971.295138493188,8925.973784924001,11872302.227082385,12059812.600451255
14,0.02,-10%,volume,7,8074.16562464387,8074.1656243155,10556762.202761188,10556762.202358969
14,0.02,-10%,volume,8,11536.456137929616,11387.480801064503,14989540.207147619,14807060.748114761
14,0.02,-10%,volume,9,10730.869886786357,10949.527298032,13664325.999274468,13989160.516430318
14,0.02,-10%,volume,10,9657.782898107722,10043.231819305525,12807394.44314038,13367591.945171736
14,0.02,-10%,volume,11,8692.00460829695,9038.908637345226,11807039.327376584,12004325.718302807
14,0.02,-10%,volume,12,7822.804147467254,8135.0177708559995,10391164.35293781,10894808.30306663
14,0.02,-10%,volume,13,8517.204344078033,8173.055494794,11258623.360087814,10736865.124562878
14,0.02,-10%,volume,14,9993.633175635654,9407.441513681575,12978302.973684473,12328829.467380075
14,0.02,-10%,volume,15,11071.363462733612,8466.697364719497,14633154.307841368,11212587.482799388
14,0.02,-10%,revenue,1,15192.967092572584,18636.515466003948,13186367.292227574,16051048.588025011
14,0.02,-10%,revenue,2,13673.670383315326,14956.215356532099,13004020.645592738,14420890.721666945
14,0.02,-10%,revenue,3,12306.303344983797,11400.498266683244,13678818.328289183,12956301.5513143
14,0.02,-10%,revenue,4,11075.673010485414,9592.790774217492,13479543.682267634,11656170.36015004
14,0.02,-10%,revenue,5,9968.105709436875,7703.37028310873,13731815.917466141,10490553.324630989
14,0.02,-10%,revenue,6,8971.295138493188,7101.380475934,11872302.227082385,9441497.990808154
14,0.02,-10%,revenue,7,8074.16562464387,8545.814582175499,10556762.202761188,11134483.648451593
14,0.02,-10%,revenue,8,11536.456137929616,12667.64031391085,14989540.207147619,16374924.835901009
14,0.02,-10%,revenue,9,10730.869886786357,11350.107414325164,13664325.999274468,14742948.699368563
14,0.02,-10%,revenue,10,9657.782898107722,10015.756916208316,12807394.44314038,13266253.619717307
14,0.02,-10%,revenue,11,8692.00460829695,8851.982006347993,11807039.327376584,11939628.257983252
14,0.02,-10%,revenue,12,7822.804147467254,8072.180588235999,10391164.35293781,10745665.430312937
14,0.02,-10%,revenue,13,8517.204344078033,8011.947884464,11258623.360087814,10452039.924087694
14,0.02,-10%,revenue,14,9993.633175635654,9155.4280165255,12978302.973684473,11839365.247926513
14,0.02,-10%,revenue,15,11071.363462733612,8773.104706394999,14633154.307841368,11608399.073293656
14,0.02,-20%,volume,1,18724.246414145706,18724.246414145706,16430182.085408282,16430182.085408282
14,0.02,-20%,volume,2,14979.397131316568,14958.906537677944,14599524.625562053,14246598.635475155
14,0.02,-20%,volume,3,11983.517705053255,11941.922477425824,13012721.874511207,13375181.214099173
14,0.02,-20%,volume,4,9586.814164042602,9555.754607080597,11607550.481056036,11598728.590734648
14,0.02,-20%,volume,5,7669.451331234084,7644.603685136208,10585886.707858842,10494313.591016075
14,0.02,-20%,volume,6,6135.561064987267,6115.682944594,7993020.220835362,7963208.213360522
14,0.02,-20%,volume,7,7293.055238230793,7293.0552402155,9599982.34673428,9599982.349165343
14,0.02,-20%,volume,8,14660.772259675674,14660.772260922002,19146787.61162296,19146787.613149583
14,0.02,-20%,volume,9,11728.617807740535,12433.891374358656,14888063.43013678,15884036.772263609
14,0.02,-20%,volume,10,9735.73956094776,9951.026932440756,13173824.738774087,13277746.196390096
14,0.02,-20%,volume,11,8506.790915108191,7960.821546367781,11352751.835626977,10714427.707051717
14,0.02,-20%,volume,12,6805.432732086551,6368.657234493499,9173851.265167838,8596059.572807595
14,0.02,-20%,volume,13,7369.6707579677695,7390.842553553999,9720145.563805502,9778431.72259055
14,0.02,-20%,volume,14,8571.330373602148,9614.5193904105,10986970.158445606,12250229.68723196
14,0.02,-20%,volume,15,14659.593831845965,11114.179914551098,19358648.93386783,14793416.852403738
14,0.02,-20%,revenue,1,18724.246414145706,21912.23549099239,16430182.085408282,18896874.278440505
14,0.02,-20%,revenue,2,14979.397131316568,15247.654967013568,14599524.625562053,15061045.59274327
14,0.02,-20%,revenue,3,11983.517705053255,10499.832405751673,13012721.874511207,11768256.456592787
14,0.02,-20%,revenue,4,9586.814164042602,7564.110142065539,11607550.481056036,9263958.15155589
14,0.02,-20%,revenue,5,7669.451331234084,6799.1094786635,10585886.707858842,9224566.802970579
14,0.02,-20%,revenue,6,6135.561064987267,5680.738441829,7993020.220835362,7379653.445907617
14,0.02,-20%,revenue,7,7293.055238230793,9404.0657316355,9599982.34673428,12185753.002308339
14,0.02,-20%,revenue,8,14660.772259675674,14250.891232045,19146787.61162296,18481236.72652647
14,0.02,-20%,revenue,9,11728.617807740535,12131.1204358555,14888063.43013678,15828122.387140898
14,0.02,-20%,revenue,10,9735.73956094776,9765.349396609392,13173824.738774087,13022512.712203585
14,0.02,-20%,revenue,11,8506.790915108191,7600.957832604136,11352751.835626977,10418010.16939798
14,0.02,-20%,revenue,12,6805.432732086551,6202.265751948499,9173851.265167838,8334408.131085929
14,0.02,-20%,revenue,13,7369.6707579677695,9799.165290751911,9720145.563805502,12582054.158122946
14,0.02,-20%,revenue,14,8571.330373602148,7865.833053310501,10986970.158445606,10065643.321911518
14,0.02,-20%,revenue,15,14659.593831845965,11015.534183795,19358648.93386783,14569057.318091318
14,0.02,+/-10%,volume,1,15189.890320003698,15189.890320003698,13090401.581089854,13090401.581089854
14,0.02,+/-10%,volume,2,13670.901288003322,13664.620863123895,13124222.863154914,12961745.398195338
14,0.02,+/-10%,volume,3,12303.811159202993,12293.01905599296,13663840.773633448,13877188.97933935
14,0.02,+/-10%,volume,4,11073.43004328269,11041.573458288804,13506880.811837906,13404942.966988074
14,0.02,+/-10%,volume,5,9966.087038954427,9929.10219972526,13630303.682388688,13485773.21382722
14,0.02,+/-10%,volume,6,8969.478335058982,8936.191979114828,11938554.289461998,12016306.915875612
14,0.02,+/-10%,volume,7,9008.315039837562,9068.472719353,11700999.123077832,11791219.98644885
14,0.02,+/-10%,volume,8,9909.14654382132,9975.319986509501,12912368.594656553,13007607.010283822
14,0.02,+/-10%,volume,9,10900.061198203453,11031.943096444615,13943072.422138445,14141831.527323578
14,0.02,+/-10%,volume,10,9888.8860645987,9928.748787972,13022360.376797384,13099718.893536206
14,0.02,+/-10%,volume,11,8899.99745813883,9240.435233577171,12163409.329025699,12427509.813910026
14,0.02,+/-10%,volume,12,8192.052647022334,8316.391713035999,10843106.651545333,11081501.491880154
14,0.02,+/-10%,volume,13,9011.257911724568,9031.592882934001,11796019.923012022,11767703.681240488
14,0.02,+/-10%,volume,14,9412.014715379284,7994.711662401448,12338340.606605997,10626408.77013771
14,0.02,+/-10%,volume,15,10353.216186917212,8794.182827800061,13683795.749673866,11555216.553661074
14,0.02,+/-10%,revenue,1,15189.890320003698,18593.831073980065,13090401.581089854,15827548.979803886
14,0.02,+/-10%,revenue,2,13670.901288003322,14414.320759649552,13124222.863154914,14234879.686171489
14,0.02,+/-10%,revenue,3,12303.811159202993,11481.772403330866,13663840.773633448,12781800.008454954
14,0.02,+/-10%,revenue,4,11073.43004328269,9430.540483133787,13506880.811837906,11501687.754272426
14,0.02,+/-10%,revenue,5,9966.087038954427,7601.44901505077,13630303.682388688,10441492.239287721
14,0.02,+/-10%,revenue,6,8969.478335058982,8345.380829556501,11938554.289461998,11139908.303324858
14,0.02,+/-10%,revenue,7,9008.315039837562,9459.6998935955,11700999.123077832,12253899.126590084
14,0.02,+/-10%,revenue,8,9909.14654382132,10627.293830017,12912368.594656553,13708871.725816276
14,0.02,+/-10%,revenue,9,10900.061198203453,11591.223351124834,13943072.422138445,15035346.070620816
14,0.02,+/-10%,revenue,10,9888.8860645987,10314.203891583718,13022360.376797384,13534314.280944832
14,0.02,+/-10%,revenue,11,8899.99745813883,8919.730649275345,12163409.329025699,12180882.85511557
14,0.02,+/-10%,revenue,12,8192.052647022334,8204.241993143498,10843106.651545333,10962794.567490505
14,0.02,+/-10%,revenue,13,9011.257911724568,9081.638797724156,11796019.923012022,11725921.390934657
14,0.02,+/-10%,revenue,14,9412.014715379284,7930.6338916234035,12338340.606605997,10478586.361452296
14,0.02,+/-10%,revenue,15,10353.216186917212,8798.242741259779,13683795.749673866,11526444.998831496
14,0.02,+/-20%,volume,1,18523.269308942214,18523.269308942214,15991394.369182456,15991394.369182456
14,0.02,+/-20%,volume,2,14818.61544715377,14803.309354743673,14630909.551720131,14707891.08753212
14,0.02,+/-20%,volume,3,11854.892357723018,11824.897334029098,13055447.974791622,13017537.31352402
14,0.02,+/-20%,volume,4,9483.913886178414,9449.90360745595,11423342.356329577,11242717.253371365
14,0.02,+/-20%,volume,5,7587.131108942733,7559.922881292119,10494310.82366541,10378535.401927447
14,0.02,+/-20%,volume,6,7395.938223134138,7395.938224801501,9671256.514452338,9765157.43926239
14,0.02,+/-20%,volume,7,8875.125867760964,8875.1258649955,11537856.090927187,11537856.087539777
14,0.02,+/-20%,volume,8,10650.151041313158,10650.151037852002,13835739.265783047,13938018.717670148
14,0.02,+/-20%,volume,9,12780.181249575791,13237.512162774474,16438341.498750567,17162503.67909934
14,0.02,+/-20%,volume,10,10840.164400227506,10585.082657340143,14686008.011395983,13990599.409746826
14,0.02,+/-20%,volume,11,8672.131520182007,8204.785852006002,11590174.96682903,11026585.332815586
14,0.02,+/-20%,volume,12,6937.705216145604,7088.177248000999,9204164.173725205,9489313.199367996
14,0.02,+/-20%,volume,13,7981.3634790023625,8770.842618534001,10353990.641283264,11413252.20844302
14,0.02,+/-20%,volume,14,9216.587145674079,8139.204811025501,11991145.784854459,10612561.698850652
14,0.02,+/-20%,volume,15,11059.904574808894,9062.431753942068,14653229.416577201,11956840.907309093
14,0.02,+/-20%,revenue,1,18523.269308942214,21501.223397150137,15991394.369182456,18485266.02353709
14,0.02,+/-20%,revenue,2,14818.61544715377,14912.025612954036,14630909.551720131,14746778.353979303
14,0.02,+/-20%,revenue,3,11854.892357723018,10513.353341769767,13055447.974791622,11822605.414778024
14,0.02,+/-20%,revenue,4,9483.913886178414,7702.975272547765,11423342.356329577,9338197.052610673
14,0.02,+/-20%,revenue,5,7587.131108942733,6258.513813702144,10494310.82366541,8492696.89678625
14,0.02,+/-20%,revenue,6,7395.938223134138,7670.341935556014,9671256.514452338,10191236.278578516
14,0.02,+/-20%,revenue,7,8875.125867760964,9428.286580363,11537856.090927187,12229483.529459275
14,0.02,+/-20%,revenue,8,10650.151041313158,12144.998422256002,13835739.265783047,15769052.960858284
14,0.02,+/-20%,revenue,9,12780.181249575791,13219.322713251935,16438341.498750567,17014609.35275778
14,0.02,+/-20%,revenue,10,10840.164400227506,10126.794861311235,14686008.011395983,13617194.411796771
14,0.02,+/-20%,revenue,11,8672.131520182007,7949.855603723499,11590174.96682903,10893755.526161512
14,0.02,+/-20%,revenue,12,6937.705216145604,6820.3751526734995,9204164.173725205,9025357.607195873
14,0.02,+/-20%,revenue,13,7981.3634790023625,8494.065826359001,10353990.641283264,10896892.92316048
14,0.02,+/-20%,revenue,14,9216.587145674079,8258.2119847055,11991145.784854459,10820802.642977357
14,0.02,+/-20%,revenue,15,11059.904574808894,9410.164271536127,14653229.416577201,12322500.978878632
14,0.04,NHF,volume,1,36572.00440377866,36572.00440377866,32507277.601808764,32507277.601808764
14,0.04,NHF,volume,2,5209.0779505165,5209.0779505165,5018548.57323923,5018548.57323923
14,0.04,NHF,volume,3,6378.0262179655,6378.0262179655,6900362.490800744,6900362.490800744
14,0.04,NHF,volume,4,4812.172014618499,4812.172014618499,5656854.506913755,5656854.506913755
14,0.04,NHF,volume,5,6098.728814603499,6098.728814603499,8277293.924138943,8277293.924138943
14,0.04,NHF,volume,6,5680.738441829,5680.738441829,7379653.445907617,7379653.445907617
14,0.04,NHF,volume,7,12392.554386610498,12392.5543866105,15846344.123334505,15846344.123334508
14,0.04,NHF,volume,8,14450.756569874,14450.756569874,19294455.45734855,19294455.457348548
14,0.04,NHF,volume,9,15177.2097203665,15177.2097203665,20255736.336410806,20255736.336410806
14,0.04,NHF,volume,10,6970.204506290501,6970.204506290501,9181415.544013487,9181415.544013487
14,0.04,NHF,volume,11,6301.1139210335,6301.1139210335,8275471.9172887765,8275471.9172887765
14,0.04,NHF,volume,12,4897.748880078499,4897.748880078499,6488973.4107212955,6488973.4107212955
14,0.04,NHF,volume,13,12426.029562539,12426.029562539,15891304.998536434,15891304.998536438
14,0.04,NHF,volume,14,5441.206440255501,5441.206440255501,7105679.975299284,7105679.975299284
14,0.04,NHF,volume,15,13700.505624674002,13700.505624674,18426275.33614137,18426275.33614137
14,0.04,NHF,revenue,1,36572.00440377866,36572.00440377866,32507277.601808764,32507277.601808764
14,0.04,NHF,revenue,2,5209.0779505165,5209.0779505165,5018548.57323923,5018548.57323923
14,0.04,NHF,revenue,3,6378.0262179655,6378.0262179655,6900362.490800744,6900362.490800744
14,0.04,NHF,revenue,4,4812.172014618499,4812.172014618499,5656854.506913755,5656854.506913755
14,0.04,NHF,revenue,5,6098.728814603499,6098.728814603499,8277293.924138943,8277293.924138943
14,0.04,NHF,revenue,6,5680.738441829,5680.738441829,7379653.445907617,7379653.445907617
14,0.04,NHF,revenue,7,12392.554386610498,12392.5543866105,15846344.123334505,15846344.123334508
14,0.04,NHF,revenue,8,14450.756569874,14450.756569874,19294455.45734855,19294455.457348548
14,0.04,NHF,revenue,9,15177.2097203665,15177.2097203665,20255736.336410806,20255736.336410806
14,0.04,NHF,revenue,10,6970.204506290501,6970.204506290501,9181415.544013487,9181415.544013487
14,0.04,NHF,revenue,11,6301.1139210335,6301.1139210335,8275471.9172887765,8275471.9172887765
14,0.04,NHF,revenue,12,4897.748880078499,4897.748880078499,6488973.4107212955,6488973.4107212955
14,0.04,NHF,revenue,13,12426.029562539,12426.029562539,15891304.998536434,15891304.998536438
14,0.04,NHF,revenue,14,5441.206440255501,5441.206440255501,7105679.975299284,7105679.975299284
14,0.04,NHF,revenue,15,13700.505624674002,13700.505624674,18426275.33614137,18426275.33614137
14,0.04,NDY,volume,1,11206.831168104063,11206.831168104063,10630301.309703458,10630301.309703458
14,0.04,NDY,volume,2,11206.831168104061,11016.306239570029,10589209.529030686,10633641.790642262
14,0.04,NDY,volume,3,11206.831168104063,10868.148276703012,11509351.212234212,11728246.207093358
14,0.04,NDY,volume,4,11206.831168104061,10713.11902789323,13334594.490945738,12482452.41348442
14,0.04,NDY,volume,5,11206.831168104063,10511.48819468698,15238206.536118496,14298379.194485713
14,0.04,NDY,volume,6,11206.831168104061,10337.886313595909,15068493.76227081,13303242.964990342
14,0.04,NDY,volume,7,11206.831168104061,10205.625682889782,14491877.476976458,13215344.269027758
14,0.04,NDY,volume,8,11206.831168104061,10127.74824840349,13792288.996439543,13492020.138037123
14,0.04,NDY,volume,9,11206.83116810406,10082.5126213338,8583009.205192726,13233233.340025727
14,0.04,NDY,volume,10,11206.831168104065,9939.956025074453,10735381.860329801,12989989.269961873
14,0.04,NDY,volume,11,11206.831168104065,9825.421419839055,10310795.08762334,12939873.136577688
14,0.04,NDY,volume,12,11206.831168104061,9663.306115807422,12862346.291917443,12616666.743769657
14,0.04,NDY,volume,13,11206.831168104063,9508.144427808187,14778574.535191089,12716851.764587734
14,0.04,NDY,volume,14,11206.831168104061,9442.675517135563,14606414.222902218,12178593.615914999
14,0.04,NDY,volume,15,11206.831168104061,9213.82607213538,14899251.074482657,12563746.06659336
14,0.04,NDY,revenue,1,11206.831168104063,15163.290945934416,10630301.309703458,12942088.952058146
14,0.04,NDY,revenue,2,11206.831168104061,13582.496101370773,10589209.529030686,12854963.28711027
14,0.04,NDY,revenue,3,11206.831168104063,11413.308429585173,11509351.212234212,12840144.764805816
14,0.04,NDY,revenue,4,11206.831168104061,10559.001111641102,13334594.490945738,12811079.959039422
14,0.04,NDY,revenue,5,11206.831168104063,9368.449779381956,15238206.536118496,12792924.788388208
14,0.04,NDY,revenue,6,11206.831168104061,9345.740088801354,15068493.76227081,12774837.775149649
14,0.04,NDY,revenue,7,11206.831168104061,9506.728749093287,14491877.476976458,12720571.186336495
14,0.04,NDY,revenue,8,11206.831168104061,10111.856522352242,13792288.996439543,12718727.775550647
14,0.04,NDY,revenue,9,11206.83116810406,9806.45671827341,8583009.205192726,12666961.178311242
14,0.04,NDY,revenue,10,11206.831168104065,9616.777870826994,10735381.860329801,12578775.254308797
14,0.04,NDY,revenue,11,11206.831168104065,9391.80889293826,10310795.08762334,12578775.253415132
14,0.04,NDY,revenue,12,11206.831168104061,9603.362888477292,12862346.291917443,12578764.12320069
14,0.04,NDY,revenue,13,11206.831168104063,9288.695705676908,14778574.535191089,12577121.406675816
14,0.04,NDY,revenue,14,11206.831168104061,9437.675162614365,14606414.222902218,12555129.36221343
14,0.04,NDY,revenue,15,11206.831168104061,9699.922143983096,14899251.074482657,12522663.651599567
14,0.04,-10%,volume,1,15874.430211623552,15874.430211623552,13848726.275010627,13848726.275010627
14,0.04,-10%,volume,2,14286.987190461197,14157.853028930069,14252307.555754527,14125004.986772083
14,0.04,-10%,volume,3,12858.288471415077,12668.504287906448,14063267.033430066,13875392.812005457
14,0.04,-10%,volume,4,11572.459624273566,10337.293566053233,13722206.576009,12364290.06300261
14,0.04,-10%,volume,5,10415.213661846215,9302.077848290593,12898778.71990609,12337236.482753871
14,0.04,-10%,volume,6,9373.692295661594,8371.870062958002,5006505.111481033,10866672.606007101
14,0.04,-10%,volume,7,8436.323066095434,8436.323063055499,11000367.806678813,11000367.802955203
14,0.04,-10%,volume,8,9439.225531002165,9390.231513833001,12454512.818130268,12394500.18802231
14,0.04,-10%,volume,9,12086.032112800036,12085.40862414047,15539567.174638957,15529695.516447026
14,0.04,-10%,volume,10,10877.42890152003,10604.772729504977,14790552.208077017,14388354.989471119
14,0.04,-10%,volume,11,9789.686011368029,9544.295455889738,12938895.147828229,12808278.927414957
14,0.04,-10%,volume,12,8810.717410231226,8589.865908211501,11603126.164468676,11237869.04782724
14,0.04,-10%,volume,13,8416.195509907158,8376.945132604002,10953346.661566256,10752549.373501789
14,0.04,-10%,volume,14,7574.575958916442,7702.226809935501,9718838.13632414,10027916.909292435
14,0.04,-10%,volume,15,8249.383161883901,8436.980956042999,11047878.43155533,11277666.427731823
14,0.04,-10%,revenue,1,15874.430211623552,18614.526134038668,13848726.275010627,16066306.17937889
14,0.04,-10%,revenue,2,14286.987190461197,14970.854055713702,14252307.555754527,14445964.653083539
14,0.04,-10%,revenue,3,12858.288471415077,11576.239551852552,14063267.033430066,13001311.209284203
14,0.04,-10%,revenue,4,11572.459624273566,9466.553235847776,13722206.576009,11700492.547162632
14,0.04,-10%,revenue,5,10415.213661846215,7746.480946155578,12898778.71990609,10530443.292599287
14,0.04,-10%,revenue,6,9373.692295661594,7204.065955539001,5006505.111481033,9477398.96852661
14,0.04,-10%,revenue,7,8436.323066095434,9187.0852246855,11000367.806678813,11919974.206108231
14,0.04,-10%,revenue,8,9439.225531002165,11566.094745689501,12454512.818130268,15059708.775594424
14,0.04,-10%,revenue,9,12086.032112800036,11619.854311019502,15539567.174638957,14895184.351146944
14,0.04,-10%,revenue,10,10877.42890152003,10110.001825839532,14790552.208077017,13432161.17731946
14,0.04,-10%,revenue,11,9789.686011368029,8787.937065014597,12938895.147828229,12088945.060769072
14,0.04,-10%,revenue,12,8810.717410231226,8223.318746407998,11603126.164468676,10880050.555849476
14,0.04,-10%,revenue,13,8416.195509907158,8824.282265854,10953346.661566256,11370621.007249996
14,0.04,-10%,revenue,14,7574.575958916442,8565.0542013255,9718838.13632414,11110809.23621056
14,0.04,-10%,revenue,15,8249.383161883901,8358.779228239498,11047878.43155533,11181877.357236326
14,0.04,-20%,volume,1,19224.93528964774,19224.93528964774,17406973.738993462,17406973.738993462
14,0.04,-20%,volume,2,15379.94823171819,14897.69861695779,14695674.261618616,14260565.986563245
14,0.04,-20%,volume,3,12303.958585374556,11841.534902893058,13462946.161409797,12994831.684563464
14,0.04,-20%,volume,4,9843.166868299646,9429.212496726701,11469471.636806447,11001628.915997164
14,0.04,-20%,volume,5,7874.533494639717,7542.82921135896,7136134.818042535,10040073.673956802
14,0.04,-20%,volume,6,6299.626795711773,6034.263367654,6981946.373373074,7833774.406181978
14,0.04,-20%,volume,7,7127.9784255355,7127.9784255355,9397780.235699415,9397780.235699415
14,0.04,-20%,volume,8,12521.164452124882,12521.164454729502,16420447.50268561,16420447.506591862
14,0.04,-20%,volume,9,13915.34999529244,13681.217357136022,18307567.074652694,18023844.82672012
14,0.04,-20%,volume,10,11132.279996233949,10787.70763061669,14813327.26982567,14354364.152133208
14,0.04,-20%,volume,11,8905.823996987161,8630.166104952286,11590543.882163519,11351390.01719932
14,0.04,-20%,volume,12,7124.659197589728,6904.132880403499,8566201.684661968,9133273.550123252
14,0.04,-20%,volume,13,7432.994690824,7269.273915214,9775351.006893504,9566849.479250733
14,0.04,-20%,volume,14,8797.0956030955,9453.578834980499,11216298.91714794,12038121.660578491
14,0.04,-20%,volume,15,9172.095218480848,8926.806582584499,12368982.366826694,12068529.025966018
14,0.04,-20%,revenue,1,19224.93528964774,22006.55525854246,17406973.738993462,18953678.62932288
14,0.04,-20%,revenue,2,15379.94823171819,15181.006890876743,14695674.261618616,15163000.524466667
14,0.04,-20%,revenue,3,12303.958585374556,10887.923545791082,13462946.161409797,12130401.724850034
14,0.04,-20%,revenue,4,9843.166868299646,8018.668909246999,11469471.636806447,9704321.370544761
14,0.04,-20%,revenue,5,7874.533494639717,6098.728814603499,7136134.818042535,8277293.924138943
14,0.04,-20%,revenue,6,6299.626795711773,5680.738441829,6981946.373373074,7379653.445907617
14,0.04,-20%,revenue,7,7127.9784255355,10403.0579424205,9397780.235699415,13409415.67564195
14,0.04,-20%,revenue,8,12521.164452124882,10902.523494079502,16420447.50268561,14247149.010308212
14,0.04,-20%,revenue,9,13915.34999529244,13661.622801434001,18307567.074652694,17668814.822309203
14,0.04,-20%,revenue,10,11132.279996233949,10378.200917935119,14813327.26982567,14150164.952919304
14,0.04,-20%,revenue,11,8905.823996987161,8429.270118200153,11590543.882163519,11320131.960535007
14,0.04,-20%,revenue,12,7124.659197589728,6795.014083723499,8566201.684661968,9056105.566213032
14,0.04,-20%,revenue,13,7432.994690824,9367.695540902003,9775351.006893504,11982655.80896699
14,0.04,-20%,revenue,14,8797.0956030955,7466.2293166005,11216298.91714794,9586124.647117987
14,0.04,-20%,revenue,15,9172.095218480848,8777.383757579499,12368982.366826694,11694871.580097433
14,0.04,+/-10%,volume,1,15874.112875197146,15874.112875197146,13794191.256599437,13794191.256599437
14,0.04,+/-10%,volume,2,14286.701587677431,14147.082520266973,14205506.504715072,14097235.247425154
14,0.04,+/-10%,volume,3,12858.03142890969,12656.575459504094,14128890.387783404,14091547.214461695
14,0.04,+/-10%,volume,4,11572.228286018719,10330.522487846421,13803900.737765772,12195025.424461544
14,0.04,+/-10%,volume,5,10415.00545741685,9294.374878550314,12898173.748997562,12327801.13736955
14,0.04,+/-10%,volume,6,9373.504911675165,8364.937385309,5006625.527281743,10858180.789180353
14,0.04,+/-10%,volume,7,8721.456091592498,8721.4560901105,11349626.425984032,11349626.424168736
14,0.04,+/-10%,volume,8,9593.601700751751,9593.601695598001,12643607.74253047,12643607.736217659
14,0.04,+/-10%,volume,9,10552.961870826923,10605.4282426355,13562405.117303785,13626671.024793165
14,0.04,+/-10%,volume,10,11366.504413838655,11003.293861701775,15255676.510549767,14844150.885117227
14,0.04,+/-10%,volume,11,10229.853972454792,9902.43655341953,13779856.38192151,13407726.324709345
14,0.04,+/-10%,volume,12,9206.868575209312,8912.192897627501,12038965.086799169,11632686.446099471
14,0.04,+/-10%,volume,13,8647.516138984342,8571.016947613643,11236690.631937532,10990267.379117467
14,0.04,+/-10%,volume,14,7782.764525085907,7713.915251831045,9973847.709658286,10042234.04800743
14,0.04,+/-10%,volume,15,7809.873966637252,8160.833262695907,10509524.887849908,10939413.91543409
14,0.04,+/-10%,revenue,1,15874.112875197146,18306.726391045602,13794191.256599437,15990370.508717027
14,0.04,+/-10%,revenue,2,14286.701587677431,14732.517997107047,14205506.504715072,14391578.351716356
14,0.04,+/-10%,revenue,3,12858.03142890969,11854.9239074231,14128890.387783404,12952422.56239026
14,0.04,+/-10%,revenue,4,11572.228286018719,9614.536264346281,13803900.737765772,11657200.00665217
14,0.04,+/-10%,revenue,5,10415.00545741685,7689.725591893588,12898173.748997562,10491480.004690371
14,0.04,+/-10%,revenue,6,9373.504911675165,7741.822004608501,5006625.527281743,10201613.252552107
14,0.04,+/-10%,revenue,7,8721.456091592498,8617.0784729755,11349626.425984032,11221774.582441919
14,0.04,+/-10%,revenue,8,9593.601700751751,10304.5606513395,12643607.74253047,13505386.852709873
14,0.04,+/-10%,revenue,9,10552.961870826923,12063.605433625871,13562405.117303785,15586010.518348716
14,0.04,+/-10%,revenue,10,11366.504413838655,10681.251090761802,15255676.510549767,14027409.468682224
14,0.04,+/-10%,revenue,11,10229.853972454792,9355.38577654953,13779856.38192151,12624668.523261866
14,0.04,+/-10%,revenue,12,9206.868575209312,8488.698005611,12038965.086799169,11362201.677746072
14,0.04,+/-10%,revenue,13,8647.516138984342,8837.418200955,11236690.631937532,11440635.192789314
14,0.04,+/-10%,revenue,14,7782.764525085907,8013.1073253755,9973847.709658286,10449788.725527601
14,0.04,+/-10%,revenue,15,7809.873966637252,7861.4035501645,10509524.887849908,10563570.871123469
14,0.04,+/-20%,volume,1,19252.617098809973,19252.617098809973,17022374.453431204,17022374.453431204
14,0.04,+/-20%,volume,2,15402.09367904798,14916.36226653972,15150625.038321145,14709177.334151713
14,0.04,+/-20%,volume,3,12321.674943238384,11931.413320880907,13560731.47119402,13168995.46023926
14,0.04,+/-20%,volume,4,9857.339954590705,8885.614414226913,11475310.451257726,10362236.837085918
14,0.04,+/-20%,volume,5,7885.871963672565,7108.7649330893055,7128848.545328262,9433983.300244387
14,0.04,+/-20%,volume,6,7180.131258130683,7180.1312635635,6416120.809028146,9367316.455701808
14,0.04,+/-20%,volume,7,8616.157509756818,8616.1575111755,11220646.497255623,11220646.49899336
14,0.04,+/-20%,volume,8,10339.389011708183,10339.3890102895,13557367.209503831,13557367.207766091
14,0.04,+/-20%,volume,9,12407.266814049817,13177.4923654095,16307768.011051856,17297404.052620273
14,0.04,+/-20%,volume,10,12154.629459435488,11269.333352712885,16155083.07151454,15010180.969944704
14,0.04,+/-20%,volume,11,9723.703567548395,9015.46668091177,12972794.92927535,12111786.191246388
14,0.04,+/-20%,volume,12,7778.962854038715,7212.373347088499,10206709.029233877,9473433.245442731
14,0.04,+/-20%,volume,13,8649.63268568532,8856.04912362,11265607.372457549,11433617.010593675
14,0.04,+/-20%,volume,14,7308.916518874183,7948.6396115155,9393432.655591734,10301118.817686722
